pkmn_id|pkmn_id_evolve_to|evol_req_gender|evol_req_held_item|evol_req_item|evol_req_known_move|evol_req_known_move_type|evol_req_location|evol_req_min_affection|evol_req_min_beauty|evol_req_min_happiness|evol_req_min_level|evol_req_needs_overworld_rain|evol_req_party_species|evol_req_party_type|evol_req_relative_physical_stats|evol_req_time_of_day|evol_req_trade_species|evol_req_turn_upside_down|evol_req_baby|transformar_datetime
601|599.0||||||||||||||||||True|2024-08-17 12:10:02.329461
601|600.0||||||||||38.0|False||||||False|False|2024-08-17 12:10:02.329461
601|601.0||||||||||49.0|False||||||False|False|2024-08-17 12:10:02.329461
602|602.0||||||||||||||||||True|2024-08-17 12:10:02.329461
602|603.0||||||||||39.0|False||||||False|False|2024-08-17 12:10:02.329461
602|604.0|||thunder-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
603|602.0||||||||||||||||||True|2024-08-17 12:10:02.329461
603|603.0||||||||||39.0|False||||||False|False|2024-08-17 12:10:02.329461
603|604.0|||thunder-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
604|602.0||||||||||||||||||True|2024-08-17 12:10:02.329461
604|603.0||||||||||39.0|False||||||False|False|2024-08-17 12:10:02.329461
604|604.0|||thunder-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
605|605.0||||||||||||||||||True|2024-08-17 12:10:02.329461
605|606.0||||||||||42.0|False||||||False|False|2024-08-17 12:10:02.329461
606|605.0||||||||||||||||||True|2024-08-17 12:10:02.329461
606|606.0||||||||||42.0|False||||||False|False|2024-08-17 12:10:02.329461
607|607.0||||||||||||||||||True|2024-08-17 12:10:02.329461
607|608.0||||||||||41.0|False||||||False|False|2024-08-17 12:10:02.329461
607|609.0|||dusk-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
608|607.0||||||||||||||||||True|2024-08-17 12:10:02.329461
608|608.0||||||||||41.0|False||||||False|False|2024-08-17 12:10:02.329461
608|609.0|||dusk-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
609|607.0||||||||||||||||||True|2024-08-17 12:10:02.329461
609|608.0||||||||||41.0|False||||||False|False|2024-08-17 12:10:02.329461
609|609.0|||dusk-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
610|610.0||||||||||||||||||True|2024-08-17 12:10:02.329461
610|611.0||||||||||38.0|False||||||False|False|2024-08-17 12:10:02.329461
610|612.0||||||||||48.0|False||||||False|False|2024-08-17 12:10:02.329461
611|610.0||||||||||||||||||True|2024-08-17 12:10:02.329461
611|611.0||||||||||38.0|False||||||False|False|2024-08-17 12:10:02.329461
611|612.0||||||||||48.0|False||||||False|False|2024-08-17 12:10:02.329461
612|610.0||||||||||||||||||True|2024-08-17 12:10:02.329461
612|611.0||||||||||38.0|False||||||False|False|2024-08-17 12:10:02.329461
612|612.0||||||||||48.0|False||||||False|False|2024-08-17 12:10:02.329461
613|613.0||||||||||||||||||True|2024-08-17 12:10:02.329461
613|614.0||||||||||37.0|False||||||False|False|2024-08-17 12:10:02.329461
614|613.0||||||||||||||||||True|2024-08-17 12:10:02.329461
614|614.0||||||||||37.0|False||||||False|False|2024-08-17 12:10:02.329461
615|615.0||||||||||||||||||True|2024-08-17 12:10:02.329461
616|616.0||||||||||||||||||True|2024-08-17 12:10:02.329461
616|617.0|||||||||||False|||||karrablast|False|False|2024-08-17 12:10:02.329461
617|616.0||||||||||||||||||True|2024-08-17 12:10:02.329461
617|617.0|||||||||||False|||||karrablast|False|False|2024-08-17 12:10:02.329461
618|618.0||||||||||||||||||True|2024-08-17 12:10:02.329461
619|619.0||||||||||||||||||True|2024-08-17 12:10:02.329461
619|620.0||||||||||50.0|False||||||False|False|2024-08-17 12:10:02.329461
620|619.0||||||||||||||||||True|2024-08-17 12:10:02.329461
620|620.0||||||||||50.0|False||||||False|False|2024-08-17 12:10:02.329461
621|621.0||||||||||||||||||True|2024-08-17 12:10:02.329461
622|622.0||||||||||||||||||True|2024-08-17 12:10:02.329461
622|623.0||||||||||43.0|False||||||False|False|2024-08-17 12:10:02.329461
623|622.0||||||||||||||||||True|2024-08-17 12:10:02.329461
623|623.0||||||||||43.0|False||||||False|False|2024-08-17 12:10:02.329461
624|624.0||||||||||||||||||True|2024-08-17 12:10:02.329461
624|625.0||||||||||52.0|False||||||False|False|2024-08-17 12:10:02.329461
624|983.0|||||||||||False||||||False|False|2024-08-17 12:10:02.329461
625|624.0||||||||||||||||||True|2024-08-17 12:10:02.329461
625|625.0||||||||||52.0|False||||||False|False|2024-08-17 12:10:02.329461
625|983.0|||||||||||False||||||False|False|2024-08-17 12:10:02.329461
626|626.0||||||||||||||||||True|2024-08-17 12:10:02.329461
627|627.0||||||||||||||||||True|2024-08-17 12:10:02.329461
627|628.0||||||||||54.0|False||||||False|False|2024-08-17 12:10:02.329461
628|627.0||||||||||||||||||True|2024-08-17 12:10:02.329461
628|628.0||||||||||54.0|False||||||False|False|2024-08-17 12:10:02.329461
629|629.0||||||||||||||||||True|2024-08-17 12:10:02.329461
629|630.0||||||||||54.0|False||||||False|False|2024-08-17 12:10:02.329461
630|629.0||||||||||||||||||True|2024-08-17 12:10:02.329461
630|630.0||||||||||54.0|False||||||False|False|2024-08-17 12:10:02.329461
631|631.0||||||||||||||||||True|2024-08-17 12:10:02.329461
632|632.0||||||||||||||||||True|2024-08-17 12:10:02.329461
633|633.0||||||||||||||||||True|2024-08-17 12:10:02.329461
633|634.0||||||||||50.0|False||||||False|False|2024-08-17 12:10:02.329461
633|635.0||||||||||64.0|False||||||False|False|2024-08-17 12:10:02.329461
634|633.0||||||||||||||||||True|2024-08-17 12:10:02.329461
634|634.0||||||||||50.0|False||||||False|False|2024-08-17 12:10:02.329461
634|635.0||||||||||64.0|False||||||False|False|2024-08-17 12:10:02.329461
635|633.0||||||||||||||||||True|2024-08-17 12:10:02.329461
635|634.0||||||||||50.0|False||||||False|False|2024-08-17 12:10:02.329461
635|635.0||||||||||64.0|False||||||False|False|2024-08-17 12:10:02.329461
636|636.0||||||||||||||||||True|2024-08-17 12:10:02.329461
636|637.0||||||||||59.0|False||||||False|False|2024-08-17 12:10:02.329461
637|636.0||||||||||||||||||True|2024-08-17 12:10:02.329461
637|637.0||||||||||59.0|False||||||False|False|2024-08-17 12:10:02.329461
638|638.0||||||||||||||||||True|2024-08-17 12:10:02.329461
639|639.0||||||||||||||||||True|2024-08-17 12:10:02.329461
640|640.0||||||||||||||||||True|2024-08-17 12:10:02.329461
641|||||||||||||||||||True|2024-08-17 12:10:02.329461
642|||||||||||||||||||True|2024-08-17 12:10:02.329461
643|643.0||||||||||||||||||True|2024-08-17 12:10:02.329461
644|644.0||||||||||||||||||True|2024-08-17 12:10:02.329461
645|||||||||||||||||||True|2024-08-17 12:10:02.329461
646|646.0||||||||||||||||||True|2024-08-17 12:10:02.329461
647|||||||||||||||||||True|2024-08-17 12:10:02.329461
648|||||||||||||||||||True|2024-08-17 12:10:02.329461
649|649.0||||||||||||||||||True|2024-08-17 12:10:02.329461
650|650.0||||||||||||||||||True|2024-08-17 12:10:02.329461
650|651.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
650|652.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
651|650.0||||||||||||||||||True|2024-08-17 12:10:02.329461
651|651.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
651|652.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
652|650.0||||||||||||||||||True|2024-08-17 12:10:02.329461
652|651.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
652|652.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
653|653.0||||||||||||||||||True|2024-08-17 12:10:02.329461
653|654.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
653|655.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
654|653.0||||||||||||||||||True|2024-08-17 12:10:02.329461
654|654.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
654|655.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
655|653.0||||||||||||||||||True|2024-08-17 12:10:02.329461
655|654.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
655|655.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
656|656.0||||||||||||||||||True|2024-08-17 12:10:02.329461
656|657.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
656|658.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
657|656.0||||||||||||||||||True|2024-08-17 12:10:02.329461
657|657.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
657|658.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
658|656.0||||||||||||||||||True|2024-08-17 12:10:02.329461
658|657.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
658|658.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
659|659.0||||||||||||||||||True|2024-08-17 12:10:02.329461
659|660.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
660|659.0||||||||||||||||||True|2024-08-17 12:10:02.329461
660|660.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
661|661.0||||||||||||||||||True|2024-08-17 12:10:02.329461
661|662.0||||||||||17.0|False||||||False|False|2024-08-17 12:10:02.329461
661|663.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
662|661.0||||||||||||||||||True|2024-08-17 12:10:02.329461
662|662.0||||||||||17.0|False||||||False|False|2024-08-17 12:10:02.329461
662|663.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
663|661.0||||||||||||||||||True|2024-08-17 12:10:02.329461
663|662.0||||||||||17.0|False||||||False|False|2024-08-17 12:10:02.329461
663|663.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
664|664.0||||||||||||||||||True|2024-08-17 12:10:02.329461
664|665.0||||||||||9.0|False||||||False|False|2024-08-17 12:10:02.329461
664|666.0||||||||||12.0|False||||||False|False|2024-08-17 12:10:02.329461
665|664.0||||||||||||||||||True|2024-08-17 12:10:02.329461
665|665.0||||||||||9.0|False||||||False|False|2024-08-17 12:10:02.329461
665|666.0||||||||||12.0|False||||||False|False|2024-08-17 12:10:02.329461
666|664.0||||||||||||||||||True|2024-08-17 12:10:02.329461
666|665.0||||||||||9.0|False||||||False|False|2024-08-17 12:10:02.329461
666|666.0||||||||||12.0|False||||||False|False|2024-08-17 12:10:02.329461
667|667.0||||||||||||||||||True|2024-08-17 12:10:02.329461
667|668.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
668|667.0||||||||||||||||||True|2024-08-17 12:10:02.329461
668|668.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
669|669.0||||||||||||||||||True|2024-08-17 12:10:02.329461
669|670.0||||||||||19.0|False||||||False|False|2024-08-17 12:10:02.329461
669|671.0|||shiny-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
670|669.0||||||||||||||||||True|2024-08-17 12:10:02.329461
670|670.0||||||||||19.0|False||||||False|False|2024-08-17 12:10:02.329461
670|671.0|||shiny-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
671|669.0||||||||||||||||||True|2024-08-17 12:10:02.329461
671|670.0||||||||||19.0|False||||||False|False|2024-08-17 12:10:02.329461
671|671.0|||shiny-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
672|672.0||||||||||||||||||True|2024-08-17 12:10:02.329461
672|673.0||||||||||32.0|False||||||False|False|2024-08-17 12:10:02.329461
673|672.0||||||||||||||||||True|2024-08-17 12:10:02.329461
673|673.0||||||||||32.0|False||||||False|False|2024-08-17 12:10:02.329461
674|674.0||||||||||||||||||True|2024-08-17 12:10:02.329461
674|675.0||||||||||32.0|False||dark||||False|False|2024-08-17 12:10:02.329461
675|674.0||||||||||||||||||True|2024-08-17 12:10:02.329461
675|675.0||||||||||32.0|False||dark||||False|False|2024-08-17 12:10:02.329461
676|676.0||||||||||||||||||True|2024-08-17 12:10:02.329461
677|677.0||||||||||||||||||True|2024-08-17 12:10:02.329461
677|||||||||||25.0|False||||||False|False|2024-08-17 12:10:02.329461
678|677.0||||||||||||||||||True|2024-08-17 12:10:02.329461
678|||||||||||25.0|False||||||False|False|2024-08-17 12:10:02.329461
679|679.0||||||||||||||||||True|2024-08-17 12:10:02.329461
679|680.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
679||||dusk-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
680|679.0||||||||||||||||||True|2024-08-17 12:10:02.329461
680|680.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
680||||dusk-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
681|679.0||||||||||||||||||True|2024-08-17 12:10:02.329461
681|680.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
681||||dusk-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
682|682.0||||||||||||||||||True|2024-08-17 12:10:02.329461
682|683.0||sachet|||||||||False||||||False|False|2024-08-17 12:10:02.329461
683|682.0||||||||||||||||||True|2024-08-17 12:10:02.329461
683|683.0||sachet|||||||||False||||||False|False|2024-08-17 12:10:02.329461
684|684.0||||||||||||||||||True|2024-08-17 12:10:02.329461
684|685.0||whipped-dream|||||||||False||||||False|False|2024-08-17 12:10:02.329461
685|684.0||||||||||||||||||True|2024-08-17 12:10:02.329461
685|685.0||whipped-dream|||||||||False||||||False|False|2024-08-17 12:10:02.329461
686|686.0||||||||||||||||||True|2024-08-17 12:10:02.329461
686|687.0||||||||||30.0|False||||||True|False|2024-08-17 12:10:02.329461
687|686.0||||||||||||||||||True|2024-08-17 12:10:02.329461
687|687.0||||||||||30.0|False||||||True|False|2024-08-17 12:10:02.329461
688|688.0||||||||||||||||||True|2024-08-17 12:10:02.329461
688|689.0||||||||||39.0|False||||||False|False|2024-08-17 12:10:02.329461
689|688.0||||||||||||||||||True|2024-08-17 12:10:02.329461
689|689.0||||||||||39.0|False||||||False|False|2024-08-17 12:10:02.329461
690|690.0||||||||||||||||||True|2024-08-17 12:10:02.329461
690|691.0||||||||||48.0|False||||||False|False|2024-08-17 12:10:02.329461
691|690.0||||||||||||||||||True|2024-08-17 12:10:02.329461
691|691.0||||||||||48.0|False||||||False|False|2024-08-17 12:10:02.329461
692|692.0||||||||||||||||||True|2024-08-17 12:10:02.329461
692|693.0||||||||||37.0|False||||||False|False|2024-08-17 12:10:02.329461
693|692.0||||||||||||||||||True|2024-08-17 12:10:02.329461
693|693.0||||||||||37.0|False||||||False|False|2024-08-17 12:10:02.329461
694|694.0||||||||||||||||||True|2024-08-17 12:10:02.329461
694|695.0|||sun-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
695|694.0||||||||||||||||||True|2024-08-17 12:10:02.329461
695|695.0|||sun-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
696|696.0||||||||||||||||||True|2024-08-17 12:10:02.329461
696|697.0||||||||||39.0|False||||day||False|False|2024-08-17 12:10:02.329461
697|696.0||||||||||||||||||True|2024-08-17 12:10:02.329461
697|697.0||||||||||39.0|False||||day||False|False|2024-08-17 12:10:02.329461
698|698.0||||||||||||||||||True|2024-08-17 12:10:02.329461
698|699.0||||||||||39.0|False||||night||False|False|2024-08-17 12:10:02.329461
699|698.0||||||||||||||||||True|2024-08-17 12:10:02.329461
699|699.0||||||||||39.0|False||||night||False|False|2024-08-17 12:10:02.329461
700|133.0||||||||||||||||||True|2024-08-17 12:10:02.329461
700|134.0|||water-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
700|135.0|||thunder-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
700|136.0|||fire-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
700|196.0|||||||||160.0||False||||day||False|False|2024-08-17 12:10:02.329461
700|197.0|||||||||160.0||False||||night||False|False|2024-08-17 12:10:02.329461
700|470.0||||||eterna-forest|||||False||||||False|False|2024-08-17 12:10:02.329461
700|471.0||||||sinnoh-route-217|||||False||||||False|False|2024-08-17 12:10:02.329461
700|700.0|||||fairy||2.0||||False||||||False|False|2024-08-17 12:10:02.329461
701|701.0||||||||||||||||||True|2024-08-17 12:10:02.329461
702|702.0||||||||||||||||||True|2024-08-17 12:10:02.329461
703|703.0||||||||||||||||||True|2024-08-17 12:10:02.329461
704|704.0||||||||||||||||||True|2024-08-17 12:10:02.329461
704|705.0||||||||||40.0|False||||||False|False|2024-08-17 12:10:02.329461
704|706.0||||||||||50.0|True||||||False|False|2024-08-17 12:10:02.329461
705|704.0||||||||||||||||||True|2024-08-17 12:10:02.329461
705|705.0||||||||||40.0|False||||||False|False|2024-08-17 12:10:02.329461
705|706.0||||||||||50.0|True||||||False|False|2024-08-17 12:10:02.329461
706|704.0||||||||||||||||||True|2024-08-17 12:10:02.329461
706|705.0||||||||||40.0|False||||||False|False|2024-08-17 12:10:02.329461
706|706.0||||||||||50.0|True||||||False|False|2024-08-17 12:10:02.329461
707|707.0||||||||||||||||||True|2024-08-17 12:10:02.329461
708|708.0||||||||||||||||||True|2024-08-17 12:10:02.329461
708|709.0|||||||||||False||||||False|False|2024-08-17 12:10:02.329461
709|708.0||||||||||||||||||True|2024-08-17 12:10:02.329461
709|709.0|||||||||||False||||||False|False|2024-08-17 12:10:02.329461
710|||||||||||||||||||True|2024-08-17 12:10:02.329461
710||||||||||||False||||||False|False|2024-08-17 12:10:02.329461
711|||||||||||||||||||True|2024-08-17 12:10:02.329461
711||||||||||||False||||||False|False|2024-08-17 12:10:02.329461
712|712.0||||||||||||||||||True|2024-08-17 12:10:02.329461
712|713.0||||||||||37.0|False||||||False|False|2024-08-17 12:10:02.329461
713|712.0||||||||||||||||||True|2024-08-17 12:10:02.329461
713|713.0||||||||||37.0|False||||||False|False|2024-08-17 12:10:02.329461
714|714.0||||||||||||||||||True|2024-08-17 12:10:02.329461
714|715.0||||||||||48.0|False||||||False|False|2024-08-17 12:10:02.329461
715|714.0||||||||||||||||||True|2024-08-17 12:10:02.329461
715|715.0||||||||||48.0|False||||||False|False|2024-08-17 12:10:02.329461
716|716.0||||||||||||||||||True|2024-08-17 12:10:02.329461
717|717.0||||||||||||||||||True|2024-08-17 12:10:02.329461
718|||||||||||||||||||True|2024-08-17 12:10:02.329461
719|719.0||||||||||||||||||True|2024-08-17 12:10:02.329461
720|720.0||||||||||||||||||True|2024-08-17 12:10:02.329461
721|721.0||||||||||||||||||True|2024-08-17 12:10:02.329461
722|722.0||||||||||||||||||True|2024-08-17 12:10:02.329461
722|723.0||||||||||17.0|False||||||False|False|2024-08-17 12:10:02.329461
722|724.0||||||||||34.0|False||||||False|False|2024-08-17 12:10:02.329461
723|722.0||||||||||||||||||True|2024-08-17 12:10:02.329461
723|723.0||||||||||17.0|False||||||False|False|2024-08-17 12:10:02.329461
723|724.0||||||||||34.0|False||||||False|False|2024-08-17 12:10:02.329461
724|722.0||||||||||||||||||True|2024-08-17 12:10:02.329461
724|723.0||||||||||17.0|False||||||False|False|2024-08-17 12:10:02.329461
724|724.0||||||||||34.0|False||||||False|False|2024-08-17 12:10:02.329461
725|725.0||||||||||||||||||True|2024-08-17 12:10:02.329461
725|726.0||||||||||17.0|False||||||False|False|2024-08-17 12:10:02.329461
725|727.0||||||||||34.0|False||||||False|False|2024-08-17 12:10:02.329461
726|725.0||||||||||||||||||True|2024-08-17 12:10:02.329461
726|726.0||||||||||17.0|False||||||False|False|2024-08-17 12:10:02.329461
726|727.0||||||||||34.0|False||||||False|False|2024-08-17 12:10:02.329461
727|725.0||||||||||||||||||True|2024-08-17 12:10:02.329461
727|726.0||||||||||17.0|False||||||False|False|2024-08-17 12:10:02.329461
727|727.0||||||||||34.0|False||||||False|False|2024-08-17 12:10:02.329461
728|728.0||||||||||||||||||True|2024-08-17 12:10:02.329461
728|729.0||||||||||17.0|False||||||False|False|2024-08-17 12:10:02.329461
728|730.0||||||||||34.0|False||||||False|False|2024-08-17 12:10:02.329461
729|728.0||||||||||||||||||True|2024-08-17 12:10:02.329461
729|729.0||||||||||17.0|False||||||False|False|2024-08-17 12:10:02.329461
729|730.0||||||||||34.0|False||||||False|False|2024-08-17 12:10:02.329461
730|728.0||||||||||||||||||True|2024-08-17 12:10:02.329461
730|729.0||||||||||17.0|False||||||False|False|2024-08-17 12:10:02.329461
730|730.0||||||||||34.0|False||||||False|False|2024-08-17 12:10:02.329461
731|731.0||||||||||||||||||True|2024-08-17 12:10:02.329461
731|732.0||||||||||14.0|False||||||False|False|2024-08-17 12:10:02.329461
731|733.0||||||||||28.0|False||||||False|False|2024-08-17 12:10:02.329461
732|731.0||||||||||||||||||True|2024-08-17 12:10:02.329461
732|732.0||||||||||14.0|False||||||False|False|2024-08-17 12:10:02.329461
732|733.0||||||||||28.0|False||||||False|False|2024-08-17 12:10:02.329461
733|731.0||||||||||||||||||True|2024-08-17 12:10:02.329461
733|732.0||||||||||14.0|False||||||False|False|2024-08-17 12:10:02.329461
733|733.0||||||||||28.0|False||||||False|False|2024-08-17 12:10:02.329461
734|734.0||||||||||||||||||True|2024-08-17 12:10:02.329461
734|735.0||||||||||20.0|False||||day||False|False|2024-08-17 12:10:02.329461
735|734.0||||||||||||||||||True|2024-08-17 12:10:02.329461
735|735.0||||||||||20.0|False||||day||False|False|2024-08-17 12:10:02.329461
736|736.0||||||||||||||||||True|2024-08-17 12:10:02.329461
736|737.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
736|738.0|||||||||||False||||||False|False|2024-08-17 12:10:02.329461
737|736.0||||||||||||||||||True|2024-08-17 12:10:02.329461
737|737.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
737|738.0|||||||||||False||||||False|False|2024-08-17 12:10:02.329461
738|736.0||||||||||||||||||True|2024-08-17 12:10:02.329461
738|737.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
738|738.0|||||||||||False||||||False|False|2024-08-17 12:10:02.329461
739|739.0||||||||||||||||||True|2024-08-17 12:10:02.329461
739|740.0||||||mount-lanakila|||||False||||||False|False|2024-08-17 12:10:02.329461
740|739.0||||||||||||||||||True|2024-08-17 12:10:02.329461
740|740.0||||||mount-lanakila|||||False||||||False|False|2024-08-17 12:10:02.329461
741|||||||||||||||||||True|2024-08-17 12:10:02.329461
742|742.0||||||||||||||||||True|2024-08-17 12:10:02.329461
742|743.0||||||||||25.0|False||||||False|False|2024-08-17 12:10:02.329461
743|742.0||||||||||||||||||True|2024-08-17 12:10:02.329461
743|743.0||||||||||25.0|False||||||False|False|2024-08-17 12:10:02.329461
744|744.0||||||||||||||||||True|2024-08-17 12:10:02.329461
744|||||||||||25.0|False||||day||False|False|2024-08-17 12:10:02.329461
745|744.0||||||||||||||||||True|2024-08-17 12:10:02.329461
745|||||||||||25.0|False||||day||False|False|2024-08-17 12:10:02.329461
746|||||||||||||||||||True|2024-08-17 12:10:02.329461
747|747.0||||||||||||||||||True|2024-08-17 12:10:02.329461
747|748.0||||||||||38.0|False||||||False|False|2024-08-17 12:10:02.329461
748|747.0||||||||||||||||||True|2024-08-17 12:10:02.329461
748|748.0||||||||||38.0|False||||||False|False|2024-08-17 12:10:02.329461
749|749.0||||||||||||||||||True|2024-08-17 12:10:02.329461
749|750.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
750|749.0||||||||||||||||||True|2024-08-17 12:10:02.329461
750|750.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
751|751.0||||||||||||||||||True|2024-08-17 12:10:02.329461
751|752.0||||||||||22.0|False||||||False|False|2024-08-17 12:10:02.329461
752|751.0||||||||||||||||||True|2024-08-17 12:10:02.329461
752|752.0||||||||||22.0|False||||||False|False|2024-08-17 12:10:02.329461
753|753.0||||||||||||||||||True|2024-08-17 12:10:02.329461
753|754.0||||||||||34.0|False||||day||False|False|2024-08-17 12:10:02.329461
754|753.0||||||||||||||||||True|2024-08-17 12:10:02.329461
754|754.0||||||||||34.0|False||||day||False|False|2024-08-17 12:10:02.329461
755|755.0||||||||||||||||||True|2024-08-17 12:10:02.329461
755|756.0||||||||||24.0|False||||||False|False|2024-08-17 12:10:02.329461
756|755.0||||||||||||||||||True|2024-08-17 12:10:02.329461
756|756.0||||||||||24.0|False||||||False|False|2024-08-17 12:10:02.329461
757|757.0||||||||||||||||||True|2024-08-17 12:10:02.329461
757|758.0|1.0|||||||||33.0|False||||||False|False|2024-08-17 12:10:02.329461
758|757.0||||||||||||||||||True|2024-08-17 12:10:02.329461
758|758.0|1.0|||||||||33.0|False||||||False|False|2024-08-17 12:10:02.329461
759|759.0||||||||||||||||||True|2024-08-17 12:10:02.329461
759|760.0||||||||||27.0|False||||||False|False|2024-08-17 12:10:02.329461
760|759.0||||||||||||||||||True|2024-08-17 12:10:02.329461
760|760.0||||||||||27.0|False||||||False|False|2024-08-17 12:10:02.329461
761|761.0||||||||||||||||||True|2024-08-17 12:10:02.329461
761|762.0||||||||||18.0|False||||||False|False|2024-08-17 12:10:02.329461
761|763.0||||stomp|||||||False||||||False|False|2024-08-17 12:10:02.329461
762|761.0||||||||||||||||||True|2024-08-17 12:10:02.329461
762|762.0||||||||||18.0|False||||||False|False|2024-08-17 12:10:02.329461
762|763.0||||stomp|||||||False||||||False|False|2024-08-17 12:10:02.329461
763|761.0||||||||||||||||||True|2024-08-17 12:10:02.329461
763|762.0||||||||||18.0|False||||||False|False|2024-08-17 12:10:02.329461
763|763.0||||stomp|||||||False||||||False|False|2024-08-17 12:10:02.329461
764|764.0||||||||||||||||||True|2024-08-17 12:10:02.329461
765|765.0||||||||||||||||||True|2024-08-17 12:10:02.329461
766|766.0||||||||||||||||||True|2024-08-17 12:10:02.329461
767|767.0||||||||||||||||||True|2024-08-17 12:10:02.329461
767|768.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
768|767.0||||||||||||||||||True|2024-08-17 12:10:02.329461
768|768.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
769|769.0||||||||||||||||||True|2024-08-17 12:10:02.329461
769|770.0||||||||||42.0|False||||||False|False|2024-08-17 12:10:02.329461
770|769.0||||||||||||||||||True|2024-08-17 12:10:02.329461
770|770.0||||||||||42.0|False||||||False|False|2024-08-17 12:10:02.329461
771|771.0||||||||||||||||||True|2024-08-17 12:10:02.329461
772|772.0||||||||||||||||||True|2024-08-17 12:10:02.329461
772|773.0|||||||||160.0||False||||||False|False|2024-08-17 12:10:02.329461
773|772.0||||||||||||||||||True|2024-08-17 12:10:02.329461
773|773.0|||||||||160.0||False||||||False|False|2024-08-17 12:10:02.329461
774|||||||||||||||||||True|2024-08-17 12:10:02.329461
775|775.0||||||||||||||||||True|2024-08-17 12:10:02.329461
776|776.0||||||||||||||||||True|2024-08-17 12:10:02.329461
777|777.0||||||||||||||||||True|2024-08-17 12:10:02.329461
778|||||||||||||||||||True|2024-08-17 12:10:02.329461
779|779.0||||||||||||||||||True|2024-08-17 12:10:02.329461
780|780.0||||||||||||||||||True|2024-08-17 12:10:02.329461
781|781.0||||||||||||||||||True|2024-08-17 12:10:02.329461
782|782.0||||||||||||||||||True|2024-08-17 12:10:02.329461
782|783.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
782|784.0||||||||||45.0|False||||||False|False|2024-08-17 12:10:02.329461
783|782.0||||||||||||||||||True|2024-08-17 12:10:02.329461
783|783.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
783|784.0||||||||||45.0|False||||||False|False|2024-08-17 12:10:02.329461
784|782.0||||||||||||||||||True|2024-08-17 12:10:02.329461
784|783.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
