pkmn_id|game_version|id_pokedex_description|transformar_datetime
215|emerald|22101|2024-08-17 12:10:02.328438
215|firered|22102|2024-08-17 12:10:02.328438
215|leafgreen|22103|2024-08-17 12:10:02.328438
215|diamond|22104|2024-08-17 12:10:02.328438
215|pearl|22105|2024-08-17 12:10:02.328438
215|platinum|22106|2024-08-17 12:10:02.328438
215|heartgold|22107|2024-08-17 12:10:02.328438
215|soulsilver|22108|2024-08-17 12:10:02.328438
215|soulsilver|22109|2024-08-17 12:10:02.328438
215|black|22110|2024-08-17 12:10:02.328438
215|black|22111|2024-08-17 12:10:02.328438
215|white|22112|2024-08-17 12:10:02.328438
215|black-2|22113|2024-08-17 12:10:02.328438
215|white-2|22095|2024-08-17 12:10:02.328438
215|white-2|22114|2024-08-17 12:10:02.328438
215|white-2|22115|2024-08-17 12:10:02.328438
215|white-2|22116|2024-08-17 12:10:02.328438
215|white-2|22117|2024-08-17 12:10:02.328438
215|white-2|22118|2024-08-17 12:10:02.328438
215|white-2|22119|2024-08-17 12:10:02.328438
215|white-2|22120|2024-08-17 12:10:02.328438
216|gold|22207|2024-08-17 12:10:02.328438
216|silver|22208|2024-08-17 12:10:02.328438
216|crystal|22209|2024-08-17 12:10:02.328438
216|ruby|22210|2024-08-17 12:10:02.328438
216|sapphire|22211|2024-08-17 12:10:02.328438
216|emerald|22212|2024-08-17 12:10:02.328438
216|firered|22213|2024-08-17 12:10:02.328438
216|leafgreen|22214|2024-08-17 12:10:02.328438
216|diamond|22215|2024-08-17 12:10:02.328438
216|pearl|22216|2024-08-17 12:10:02.328438
216|platinum|22217|2024-08-17 12:10:02.328438
216|heartgold|22218|2024-08-17 12:10:02.328438
216|soulsilver|22219|2024-08-17 12:10:02.328438
216|soulsilver|22220|2024-08-17 12:10:02.328438
216|black|22221|2024-08-17 12:10:02.328438
216|black|22222|2024-08-17 12:10:02.328438
216|white|22223|2024-08-17 12:10:02.328438
216|black-2|22224|2024-08-17 12:10:02.328438
216|white-2|22225|2024-08-17 12:10:02.328438
216|white-2|22226|2024-08-17 12:10:02.328438
216|white-2|22227|2024-08-17 12:10:02.328438
216|white-2|22228|2024-08-17 12:10:02.328438
216|white-2|22229|2024-08-17 12:10:02.328438
216|white-2|22230|2024-08-17 12:10:02.328438
216|white-2|22231|2024-08-17 12:10:02.328438
217|gold|22259|2024-08-17 12:10:02.328438
217|silver|22260|2024-08-17 12:10:02.328438
217|crystal|22261|2024-08-17 12:10:02.328438
217|ruby|22262|2024-08-17 12:10:02.328438
217|sapphire|22263|2024-08-17 12:10:02.328438
217|emerald|22264|2024-08-17 12:10:02.328438
217|firered|22265|2024-08-17 12:10:02.328438
217|leafgreen|22266|2024-08-17 12:10:02.328438
217|diamond|22267|2024-08-17 12:10:02.328438
217|pearl|22268|2024-08-17 12:10:02.328438
217|platinum|22269|2024-08-17 12:10:02.328438
217|heartgold|22270|2024-08-17 12:10:02.328438
217|soulsilver|22271|2024-08-17 12:10:02.328438
217|soulsilver|22272|2024-08-17 12:10:02.328438
217|black|22273|2024-08-17 12:10:02.328438
217|black|22274|2024-08-17 12:10:02.328438
217|white|22275|2024-08-17 12:10:02.328438
217|black-2|22276|2024-08-17 12:10:02.328438
217|white-2|22277|2024-08-17 12:10:02.328438
217|white-2|22278|2024-08-17 12:10:02.328438
217|white-2|22279|2024-08-17 12:10:02.328438
217|white-2|22280|2024-08-17 12:10:02.328438
217|white-2|22281|2024-08-17 12:10:02.328438
217|white-2|22282|2024-08-17 12:10:02.328438
217|white-2|22283|2024-08-17 12:10:02.328438
218|gold|22312|2024-08-17 12:10:02.328438
218|silver|22313|2024-08-17 12:10:02.328438
218|crystal|22314|2024-08-17 12:10:02.328438
218|ruby|22315|2024-08-17 12:10:02.328438
218|sapphire|22316|2024-08-17 12:10:02.328438
218|emerald|22317|2024-08-17 12:10:02.328438
218|firered|22318|2024-08-17 12:10:02.328438
218|leafgreen|22319|2024-08-17 12:10:02.328438
218|diamond|22320|2024-08-17 12:10:02.328438
218|pearl|22321|2024-08-17 12:10:02.328438
218|platinum|22322|2024-08-17 12:10:02.328438
218|heartgold|22323|2024-08-17 12:10:02.328438
218|soulsilver|22324|2024-08-17 12:10:02.328438
218|soulsilver|22325|2024-08-17 12:10:02.328438
218|black|22326|2024-08-17 12:10:02.328438
218|black|22327|2024-08-17 12:10:02.328438
218|white|22328|2024-08-17 12:10:02.328438
218|black-2|22329|2024-08-17 12:10:02.328438
218|white-2|22311|2024-08-17 12:10:02.328438
218|white-2|22330|2024-08-17 12:10:02.328438
218|white-2|22331|2024-08-17 12:10:02.328438
218|white-2|22332|2024-08-17 12:10:02.328438
218|white-2|22333|2024-08-17 12:10:02.328438
218|white-2|22334|2024-08-17 12:10:02.328438
218|white-2|22335|2024-08-17 12:10:02.328438
219|gold|22362|2024-08-17 12:10:02.328438
219|silver|22363|2024-08-17 12:10:02.328438
219|crystal|22364|2024-08-17 12:10:02.328438
219|ruby|22365|2024-08-17 12:10:02.328438
219|sapphire|22366|2024-08-17 12:10:02.328438
219|emerald|22367|2024-08-17 12:10:02.328438
219|firered|22368|2024-08-17 12:10:02.328438
219|leafgreen|22369|2024-08-17 12:10:02.328438
219|diamond|22370|2024-08-17 12:10:02.328438
219|pearl|22371|2024-08-17 12:10:02.328438
219|platinum|22372|2024-08-17 12:10:02.328438
219|heartgold|22373|2024-08-17 12:10:02.328438
219|soulsilver|22374|2024-08-17 12:10:02.328438
219|soulsilver|22375|2024-08-17 12:10:02.328438
219|black|22376|2024-08-17 12:10:02.328438
219|black|22377|2024-08-17 12:10:02.328438
219|white|22378|2024-08-17 12:10:02.328438
219|black-2|22379|2024-08-17 12:10:02.328438
219|white-2|22380|2024-08-17 12:10:02.328438
219|white-2|22381|2024-08-17 12:10:02.328438
219|white-2|22382|2024-08-17 12:10:02.328438
219|white-2|22383|2024-08-17 12:10:02.328438
219|white-2|22384|2024-08-17 12:10:02.328438
219|white-2|22385|2024-08-17 12:10:02.328438
219|white-2|22386|2024-08-17 12:10:02.328438
220|gold|22413|2024-08-17 12:10:02.328438
220|silver|22414|2024-08-17 12:10:02.328438
220|crystal|22415|2024-08-17 12:10:02.328438
220|ruby|22416|2024-08-17 12:10:02.328438
220|sapphire|22417|2024-08-17 12:10:02.328438
220|emerald|22418|2024-08-17 12:10:02.328438
220|firered|22419|2024-08-17 12:10:02.328438
220|leafgreen|22420|2024-08-17 12:10:02.328438
220|diamond|22421|2024-08-17 12:10:02.328438
220|pearl|22422|2024-08-17 12:10:02.328438
220|platinum|22423|2024-08-17 12:10:02.328438
220|heartgold|22424|2024-08-17 12:10:02.328438
220|soulsilver|22425|2024-08-17 12:10:02.328438
220|soulsilver|22426|2024-08-17 12:10:02.328438
220|black|22427|2024-08-17 12:10:02.328438
220|black|22428|2024-08-17 12:10:02.328438
220|white|22429|2024-08-17 12:10:02.328438
220|black-2|22430|2024-08-17 12:10:02.328438
220|white-2|22431|2024-08-17 12:10:02.328438
220|white-2|22432|2024-08-17 12:10:02.328438
220|white-2|22433|2024-08-17 12:10:02.328438
220|white-2|22434|2024-08-17 12:10:02.328438
220|white-2|22435|2024-08-17 12:10:02.328438
220|white-2|22436|2024-08-17 12:10:02.328438
220|white-2|22437|2024-08-17 12:10:02.328438
221|gold|22485|2024-08-17 12:10:02.328438
221|silver|22486|2024-08-17 12:10:02.328438
221|crystal|22487|2024-08-17 12:10:02.328438
221|ruby|22488|2024-08-17 12:10:02.328438
221|sapphire|22489|2024-08-17 12:10:02.328438
221|emerald|22490|2024-08-17 12:10:02.328438
221|firered|22491|2024-08-17 12:10:02.328438
221|leafgreen|22492|2024-08-17 12:10:02.328438
221|diamond|22493|2024-08-17 12:10:02.328438
221|pearl|22494|2024-08-17 12:10:02.328438
221|platinum|22495|2024-08-17 12:10:02.328438
221|heartgold|22496|2024-08-17 12:10:02.328438
221|soulsilver|22497|2024-08-17 12:10:02.328438
221|soulsilver|22498|2024-08-17 12:10:02.328438
221|black|22499|2024-08-17 12:10:02.328438
221|black|22500|2024-08-17 12:10:02.328438
221|white|22501|2024-08-17 12:10:02.328438
221|black-2|22502|2024-08-17 12:10:02.328438
221|white-2|22503|2024-08-17 12:10:02.328438
221|white-2|22504|2024-08-17 12:10:02.328438
221|white-2|22505|2024-08-17 12:10:02.328438
221|white-2|22506|2024-08-17 12:10:02.328438
221|white-2|22507|2024-08-17 12:10:02.328438
221|white-2|22508|2024-08-17 12:10:02.328438
221|white-2|22509|2024-08-17 12:10:02.328438
222|gold|22557|2024-08-17 12:10:02.328438
222|silver|22558|2024-08-17 12:10:02.328438
222|crystal|22559|2024-08-17 12:10:02.328438
222|crystal|22560|2024-08-17 12:10:02.328438
222|ruby|22561|2024-08-17 12:10:02.328438
222|sapphire|22562|2024-08-17 12:10:02.328438
222|emerald|22563|2024-08-17 12:10:02.328438
222|firered|22564|2024-08-17 12:10:02.328438
222|leafgreen|22565|2024-08-17 12:10:02.328438
222|diamond|22566|2024-08-17 12:10:02.328438
222|pearl|22567|2024-08-17 12:10:02.328438
222|platinum|22568|2024-08-17 12:10:02.328438
222|heartgold|22569|2024-08-17 12:10:02.328438
222|soulsilver|22570|2024-08-17 12:10:02.328438
222|soulsilver|22571|2024-08-17 12:10:02.328438
222|black|22572|2024-08-17 12:10:02.328438
222|black|22573|2024-08-17 12:10:02.328438
222|white|22574|2024-08-17 12:10:02.328438
222|black-2|22575|2024-08-17 12:10:02.328438
222|white-2|22576|2024-08-17 12:10:02.328438
222|white-2|22577|2024-08-17 12:10:02.328438
222|white-2|22578|2024-08-17 12:10:02.328438
222|white-2|22579|2024-08-17 12:10:02.328438
222|white-2|22580|2024-08-17 12:10:02.328438
222|white-2|22581|2024-08-17 12:10:02.328438
222|white-2|22582|2024-08-17 12:10:02.328438
223|gold|22668|2024-08-17 12:10:02.328438
223|silver|22669|2024-08-17 12:10:02.328438
223|crystal|22670|2024-08-17 12:10:02.328438
223|ruby|22671|2024-08-17 12:10:02.328438
223|sapphire|22672|2024-08-17 12:10:02.328438
223|emerald|22673|2024-08-17 12:10:02.328438
223|firered|22674|2024-08-17 12:10:02.328438
223|leafgreen|22675|2024-08-17 12:10:02.328438
223|diamond|22676|2024-08-17 12:10:02.328438
223|pearl|22677|2024-08-17 12:10:02.328438
223|platinum|22678|2024-08-17 12:10:02.328438
223|heartgold|22679|2024-08-17 12:10:02.328438
223|soulsilver|22680|2024-08-17 12:10:02.328438
223|soulsilver|22681|2024-08-17 12:10:02.328438
223|black|22682|2024-08-17 12:10:02.328438
223|black|22683|2024-08-17 12:10:02.328438
223|white|22684|2024-08-17 12:10:02.328438
223|black-2|22685|2024-08-17 12:10:02.328438
223|white-2|22686|2024-08-17 12:10:02.328438
223|white-2|22687|2024-08-17 12:10:02.328438
223|white-2|22688|2024-08-17 12:10:02.328438
223|white-2|22689|2024-08-17 12:10:02.328438
223|white-2|22690|2024-08-17 12:10:02.328438
223|white-2|22691|2024-08-17 12:10:02.328438
223|white-2|22692|2024-08-17 12:10:02.328438
224|gold|22760|2024-08-17 12:10:02.328438
224|silver|22761|2024-08-17 12:10:02.328438
224|crystal|22762|2024-08-17 12:10:02.328438
224|ruby|22763|2024-08-17 12:10:02.328438
224|sapphire|22764|2024-08-17 12:10:02.328438
224|emerald|22765|2024-08-17 12:10:02.328438
224|firered|22766|2024-08-17 12:10:02.328438
224|leafgreen|22767|2024-08-17 12:10:02.328438
224|diamond|22768|2024-08-17 12:10:02.328438
224|pearl|22769|2024-08-17 12:10:02.328438
224|platinum|22770|2024-08-17 12:10:02.328438
224|heartgold|22771|2024-08-17 12:10:02.328438
224|soulsilver|22772|2024-08-17 12:10:02.328438
224|soulsilver|22773|2024-08-17 12:10:02.328438
224|black|22774|2024-08-17 12:10:02.328438
224|black|22775|2024-08-17 12:10:02.328438
224|white|22776|2024-08-17 12:10:02.328438
224|black-2|22777|2024-08-17 12:10:02.328438
224|white-2|22778|2024-08-17 12:10:02.328438
224|white-2|22779|2024-08-17 12:10:02.328438
224|white-2|22780|2024-08-17 12:10:02.328438
224|white-2|22781|2024-08-17 12:10:02.328438
224|white-2|22782|2024-08-17 12:10:02.328438
224|white-2|22783|2024-08-17 12:10:02.328438
224|white-2|22784|2024-08-17 12:10:02.328438
225|gold|22852|2024-08-17 12:10:02.328438
225|silver|22853|2024-08-17 12:10:02.328438
225|crystal|22854|2024-08-17 12:10:02.328438
225|ruby|22855|2024-08-17 12:10:02.328438
225|sapphire|22856|2024-08-17 12:10:02.328438
225|emerald|22857|2024-08-17 12:10:02.328438
225|firered|22858|2024-08-17 12:10:02.328438
225|leafgreen|22859|2024-08-17 12:10:02.328438
225|diamond|22860|2024-08-17 12:10:02.328438
225|pearl|22861|2024-08-17 12:10:02.328438
225|platinum|22862|2024-08-17 12:10:02.328438
225|heartgold|22863|2024-08-17 12:10:02.328438
225|soulsilver|22864|2024-08-17 12:10:02.328438
225|soulsilver|22865|2024-08-17 12:10:02.328438
225|black|22866|2024-08-17 12:10:02.328438
225|black|22867|2024-08-17 12:10:02.328438
225|white|22868|2024-08-17 12:10:02.328438
225|black-2|22869|2024-08-17 12:10:02.328438
225|white-2|22870|2024-08-17 12:10:02.328438
225|white-2|22871|2024-08-17 12:10:02.328438
225|white-2|22872|2024-08-17 12:10:02.328438
225|white-2|22873|2024-08-17 12:10:02.328438
225|white-2|22874|2024-08-17 12:10:02.328438
225|white-2|22875|2024-08-17 12:10:02.328438
225|white-2|22876|2024-08-17 12:10:02.328438
226|gold|22963|2024-08-17 12:10:02.328438
226|silver|22964|2024-08-17 12:10:02.328438
226|crystal|22965|2024-08-17 12:10:02.328438
226|ruby|22966|2024-08-17 12:10:02.328438
226|sapphire|22967|2024-08-17 12:10:02.328438
226|emerald|22968|2024-08-17 12:10:02.328438
226|firered|22969|2024-08-17 12:10:02.328438
226|leafgreen|22970|2024-08-17 12:10:02.328438
226|diamond|22971|2024-08-17 12:10:02.328438
226|pearl|22972|2024-08-17 12:10:02.328438
226|platinum|22973|2024-08-17 12:10:02.328438
226|heartgold|22974|2024-08-17 12:10:02.328438
226|soulsilver|22975|2024-08-17 12:10:02.328438
226|soulsilver|22976|2024-08-17 12:10:02.328438
226|black|22977|2024-08-17 12:10:02.328438
226|black|22978|2024-08-17 12:10:02.328438
226|white|22979|2024-08-17 12:10:02.328438
226|black-2|22980|2024-08-17 12:10:02.328438
226|white-2|22981|2024-08-17 12:10:02.328438
226|white-2|22982|2024-08-17 12:10:02.328438
226|white-2|22983|2024-08-17 12:10:02.328438
226|white-2|22984|2024-08-17 12:10:02.328438
226|white-2|22985|2024-08-17 12:10:02.328438
226|white-2|22986|2024-08-17 12:10:02.328438
226|white-2|22987|2024-08-17 12:10:02.328438
227|gold|23055|2024-08-17 12:10:02.328438
227|silver|23056|2024-08-17 12:10:02.328438
227|crystal|23057|2024-08-17 12:10:02.328438
227|ruby|23058|2024-08-17 12:10:02.328438
227|sapphire|23059|2024-08-17 12:10:02.328438
227|emerald|23060|2024-08-17 12:10:02.328438
227|firered|23061|2024-08-17 12:10:02.328438
227|leafgreen|23062|2024-08-17 12:10:02.328438
227|diamond|23063|2024-08-17 12:10:02.328438
227|pearl|23064|2024-08-17 12:10:02.328438
227|platinum|23065|2024-08-17 12:10:02.328438
227|heartgold|23066|2024-08-17 12:10:02.328438
227|soulsilver|23067|2024-08-17 12:10:02.328438
227|soulsilver|23068|2024-08-17 12:10:02.328438
227|black|23069|2024-08-17 12:10:02.328438
227|black|23070|2024-08-17 12:10:02.328438
227|white|23071|2024-08-17 12:10:02.328438
227|black-2|23072|2024-08-17 12:10:02.328438
227|white-2|23073|2024-08-17 12:10:02.328438
227|white-2|23074|2024-08-17 12:10:02.328438
227|white-2|23075|2024-08-17 12:10:02.328438
227|white-2|23076|2024-08-17 12:10:02.328438
227|white-2|23077|2024-08-17 12:10:02.328438
227|white-2|23078|2024-08-17 12:10:02.328438
227|white-2|23079|2024-08-17 12:10:02.328438
228|gold|23166|2024-08-17 12:10:02.328438
228|silver|23167|2024-08-17 12:10:02.328438
228|crystal|23168|2024-08-17 12:10:02.328438
228|ruby|23169|2024-08-17 12:10:02.328438
228|sapphire|23170|2024-08-17 12:10:02.328438
228|emerald|23171|2024-08-17 12:10:02.328438
228|firered|23172|2024-08-17 12:10:02.328438
228|leafgreen|23173|2024-08-17 12:10:02.328438
228|diamond|23174|2024-08-17 12:10:02.328438
228|pearl|23175|2024-08-17 12:10:02.328438
228|platinum|23176|2024-08-17 12:10:02.328438
228|heartgold|23177|2024-08-17 12:10:02.328438
228|soulsilver|23178|2024-08-17 12:10:02.328438
228|soulsilver|23179|2024-08-17 12:10:02.328438
228|black|23180|2024-08-17 12:10:02.328438
228|black|23181|2024-08-17 12:10:02.328438
228|white|23182|2024-08-17 12:10:02.328438
228|black-2|23183|2024-08-17 12:10:02.328438
228|white-2|23184|2024-08-17 12:10:02.328438
228|white-2|23185|2024-08-17 12:10:02.328438
228|white-2|23186|2024-08-17 12:10:02.328438
228|white-2|23187|2024-08-17 12:10:02.328438
228|white-2|23188|2024-08-17 12:10:02.328438
228|white-2|23189|2024-08-17 12:10:02.328438
228|white-2|23190|2024-08-17 12:10:02.328438
229|gold|23237|2024-08-17 12:10:02.328438
229|silver|23238|2024-08-17 12:10:02.328438
229|crystal|23239|2024-08-17 12:10:02.328438
229|ruby|23240|2024-08-17 12:10:02.328438
229|sapphire|23241|2024-08-17 12:10:02.328438
229|emerald|23242|2024-08-17 12:10:02.328438
229|firered|23243|2024-08-17 12:10:02.328438
229|leafgreen|23244|2024-08-17 12:10:02.328438
229|diamond|23245|2024-08-17 12:10:02.328438
229|pearl|23246|2024-08-17 12:10:02.328438
229|platinum|23247|2024-08-17 12:10:02.328438
229|heartgold|23248|2024-08-17 12:10:02.328438
229|soulsilver|23249|2024-08-17 12:10:02.328438
229|soulsilver|23250|2024-08-17 12:10:02.328438
229|black|23251|2024-08-17 12:10:02.328438
229|black|23252|2024-08-17 12:10:02.328438
229|white|23253|2024-08-17 12:10:02.328438
229|black-2|23254|2024-08-17 12:10:02.328438
229|white-2|23255|2024-08-17 12:10:02.328438
229|white-2|23256|2024-08-17 12:10:02.328438
229|white-2|23257|2024-08-17 12:10:02.328438
229|white-2|23258|2024-08-17 12:10:02.328438
229|white-2|23259|2024-08-17 12:10:02.328438
229|white-2|23260|2024-08-17 12:10:02.328438
229|white-2|23261|2024-08-17 12:10:02.328438
230|gold|23308|2024-08-17 12:10:02.328438
230|silver|23309|2024-08-17 12:10:02.328438
230|crystal|23310|2024-08-17 12:10:02.328438
230|ruby|23311|2024-08-17 12:10:02.328438
230|sapphire|23312|2024-08-17 12:10:02.328438
230|emerald|23313|2024-08-17 12:10:02.328438
230|firered|23314|2024-08-17 12:10:02.328438
230|leafgreen|23315|2024-08-17 12:10:02.328438
230|diamond|23316|2024-08-17 12:10:02.328438
230|pearl|23317|2024-08-17 12:10:02.328438
230|platinum|23318|2024-08-17 12:10:02.328438
230|heartgold|23319|2024-08-17 12:10:02.328438
230|soulsilver|23320|2024-08-17 12:10:02.328438
230|soulsilver|23321|2024-08-17 12:10:02.328438
230|black|23322|2024-08-17 12:10:02.328438
230|black|23323|2024-08-17 12:10:02.328438
230|white|23324|2024-08-17 12:10:02.328438
230|black-2|23325|2024-08-17 12:10:02.328438
230|white-2|23326|2024-08-17 12:10:02.328438
230|white-2|23327|2024-08-17 12:10:02.328438
230|white-2|23328|2024-08-17 12:10:02.328438
230|white-2|23329|2024-08-17 12:10:02.328438
230|white-2|23330|2024-08-17 12:10:02.328438
230|white-2|23331|2024-08-17 12:10:02.328438
230|white-2|23332|2024-08-17 12:10:02.328438
231|gold|23379|2024-08-17 12:10:02.328438
231|silver|23380|2024-08-17 12:10:02.328438
231|crystal|23381|2024-08-17 12:10:02.328438
231|ruby|23382|2024-08-17 12:10:02.328438
231|sapphire|23383|2024-08-17 12:10:02.328438
231|emerald|23384|2024-08-17 12:10:02.328438
231|firered|23385|2024-08-17 12:10:02.328438
231|leafgreen|23386|2024-08-17 12:10:02.328438
231|diamond|23387|2024-08-17 12:10:02.328438
231|pearl|23388|2024-08-17 12:10:02.328438
231|platinum|23389|2024-08-17 12:10:02.328438
231|heartgold|23390|2024-08-17 12:10:02.328438
231|soulsilver|23391|2024-08-17 12:10:02.328438
231|soulsilver|23392|2024-08-17 12:10:02.328438
231|black|23393|2024-08-17 12:10:02.328438
231|black|23394|2024-08-17 12:10:02.328438
231|white|23395|2024-08-17 12:10:02.328438
231|black-2|23396|2024-08-17 12:10:02.328438
231|white-2|23397|2024-08-17 12:10:02.328438
231|white-2|23398|2024-08-17 12:10:02.328438
231|white-2|23399|2024-08-17 12:10:02.328438
231|white-2|23400|2024-08-17 12:10:02.328438
231|white-2|23401|2024-08-17 12:10:02.328438
231|white-2|23402|2024-08-17 12:10:02.328438
231|white-2|23403|2024-08-17 12:10:02.328438
232|gold|23430|2024-08-17 12:10:02.328438
232|silver|23431|2024-08-17 12:10:02.328438
232|crystal|23432|2024-08-17 12:10:02.328438
232|ruby|23433|2024-08-17 12:10:02.328438
232|sapphire|23434|2024-08-17 12:10:02.328438
232|emerald|23435|2024-08-17 12:10:02.328438
232|firered|23436|2024-08-17 12:10:02.328438
232|leafgreen|23437|2024-08-17 12:10:02.328438
232|diamond|23438|2024-08-17 12:10:02.328438
232|pearl|23439|2024-08-17 12:10:02.328438
232|platinum|23440|2024-08-17 12:10:02.328438
232|heartgold|23441|2024-08-17 12:10:02.328438
232|soulsilver|23442|2024-08-17 12:10:02.328438
232|soulsilver|23443|2024-08-17 12:10:02.328438
232|black|23444|2024-08-17 12:10:02.328438
232|black|23445|2024-08-17 12:10:02.328438
232|white|23446|2024-08-17 12:10:02.328438
232|black-2|23447|2024-08-17 12:10:02.328438
232|white-2|23448|2024-08-17 12:10:02.328438
232|white-2|23449|2024-08-17 12:10:02.328438
232|white-2|23450|2024-08-17 12:10:02.328438
232|white-2|23451|2024-08-17 12:10:02.328438
232|white-2|23452|2024-08-17 12:10:02.328438
232|white-2|23453|2024-08-17 12:10:02.328438
232|white-2|23454|2024-08-17 12:10:02.328438
233|gold|23481|2024-08-17 12:10:02.328438
233|silver|23482|2024-08-17 12:10:02.328438
233|crystal|23483|2024-08-17 12:10:02.328438
233|ruby|23484|2024-08-17 12:10:02.328438
233|sapphire|23485|2024-08-17 12:10:02.328438
233|emerald|23486|2024-08-17 12:10:02.328438
233|firered|23487|2024-08-17 12:10:02.328438
233|leafgreen|23488|2024-08-17 12:10:02.328438
233|diamond|23489|2024-08-17 12:10:02.328438
233|pearl|23490|2024-08-17 12:10:02.328438
233|platinum|23491|2024-08-17 12:10:02.328438
233|heartgold|23492|2024-08-17 12:10:02.328438
233|soulsilver|23493|2024-08-17 12:10:02.328438
233|soulsilver|23494|2024-08-17 12:10:02.328438
233|black|23495|2024-08-17 12:10:02.328438
233|black|23496|2024-08-17 12:10:02.328438
233|white|23497|2024-08-17 12:10:02.328438
233|black-2|23498|2024-08-17 12:10:02.328438
233|white-2|23499|2024-08-17 12:10:02.328438
233|white-2|23500|2024-08-17 12:10:02.328438
233|white-2|23501|2024-08-17 12:10:02.328438
233|white-2|23502|2024-08-17 12:10:02.328438
233|white-2|23503|2024-08-17 12:10:02.328438
233|white-2|23504|2024-08-17 12:10:02.328438
233|white-2|23505|2024-08-17 12:10:02.328438
234|gold|23593|2024-08-17 12:10:02.328438
234|silver|23594|2024-08-17 12:10:02.328438
234|crystal|23595|2024-08-17 12:10:02.328438
234|ruby|23596|2024-08-17 12:10:02.328438
234|sapphire|23597|2024-08-17 12:10:02.328438
234|emerald|23598|2024-08-17 12:10:02.328438
234|firered|23599|2024-08-17 12:10:02.328438
234|leafgreen|23600|2024-08-17 12:10:02.328438
234|diamond|23601|2024-08-17 12:10:02.328438
234|pearl|23602|2024-08-17 12:10:02.328438
234|platinum|23603|2024-08-17 12:10:02.328438
234|heartgold|23604|2024-08-17 12:10:02.328438
234|soulsilver|23605|2024-08-17 12:10:02.328438
234|soulsilver|23606|2024-08-17 12:10:02.328438
234|black|23607|2024-08-17 12:10:02.328438
234|black|23608|2024-08-17 12:10:02.328438
234|white|23609|2024-08-17 12:10:02.328438
234|black-2|23610|2024-08-17 12:10:02.328438
234|white-2|23611|2024-08-17 12:10:02.328438
234|white-2|23612|2024-08-17 12:10:02.328438
234|white-2|23613|2024-08-17 12:10:02.328438
234|white-2|23614|2024-08-17 12:10:02.328438
234|white-2|23615|2024-08-17 12:10:02.328438
234|white-2|23616|2024-08-17 12:10:02.328438
234|white-2|23617|2024-08-17 12:10:02.328438
235|gold|23645|2024-08-17 12:10:02.328438
235|silver|23646|2024-08-17 12:10:02.328438
235|crystal|23647|2024-08-17 12:10:02.328438
235|ruby|23648|2024-08-17 12:10:02.328438
235|sapphire|23649|2024-08-17 12:10:02.328438
235|emerald|23650|2024-08-17 12:10:02.328438
235|firered|23651|2024-08-17 12:10:02.328438
235|leafgreen|23652|2024-08-17 12:10:02.328438
235|diamond|23653|2024-08-17 12:10:02.328438
235|pearl|23654|2024-08-17 12:10:02.328438
235|platinum|23655|2024-08-17 12:10:02.328438
235|heartgold|23656|2024-08-17 12:10:02.328438
235|soulsilver|23657|2024-08-17 12:10:02.328438
235|soulsilver|23658|2024-08-17 12:10:02.328438
235|black|23659|2024-08-17 12:10:02.328438
235|black|23660|2024-08-17 12:10:02.328438
235|white|23661|2024-08-17 12:10:02.328438
235|black-2|23662|2024-08-17 12:10:02.328438
235|white-2|23663|2024-08-17 12:10:02.328438
235|white-2|23664|2024-08-17 12:10:02.328438
235|white-2|23665|2024-08-17 12:10:02.328438
235|white-2|23666|2024-08-17 12:10:02.328438
235|white-2|23667|2024-08-17 12:10:02.328438
235|white-2|23668|2024-08-17 12:10:02.328438
235|white-2|23669|2024-08-17 12:10:02.328438
236|gold|23736|2024-08-17 12:10:02.328438
236|silver|23737|2024-08-17 12:10:02.328438
236|crystal|23738|2024-08-17 12:10:02.328438
236|ruby|23739|2024-08-17 12:10:02.328438
236|sapphire|23740|2024-08-17 12:10:02.328438
236|emerald|23741|2024-08-17 12:10:02.328438
236|firered|23742|2024-08-17 12:10:02.328438
236|leafgreen|23743|2024-08-17 12:10:02.328438
236|diamond|23744|2024-08-17 12:10:02.328438
236|pearl|23745|2024-08-17 12:10:02.328438
236|platinum|23746|2024-08-17 12:10:02.328438
236|heartgold|23747|2024-08-17 12:10:02.328438
236|soulsilver|23748|2024-08-17 12:10:02.328438
236|soulsilver|23749|2024-08-17 12:10:02.328438
236|black|23750|2024-08-17 12:10:02.328438
236|black|23751|2024-08-17 12:10:02.328438
236|white|23752|2024-08-17 12:10:02.328438
236|black-2|23753|2024-08-17 12:10:02.328438
236|white-2|23754|2024-08-17 12:10:02.328438
236|white-2|23755|2024-08-17 12:10:02.328438
236|white-2|23756|2024-08-17 12:10:02.328438
236|white-2|23757|2024-08-17 12:10:02.328438
236|white-2|23758|2024-08-17 12:10:02.328438
236|white-2|23759|2024-08-17 12:10:02.328438
236|white-2|23760|2024-08-17 12:10:02.328438
237|gold|23807|2024-08-17 12:10:02.328438
237|silver|23808|2024-08-17 12:10:02.328438
237|crystal|23809|2024-08-17 12:10:02.328438
237|ruby|23810|2024-08-17 12:10:02.328438
237|sapphire|23811|2024-08-17 12:10:02.328438
237|emerald|23812|2024-08-17 12:10:02.328438
237|firered|23813|2024-08-17 12:10:02.328438
237|leafgreen|23814|2024-08-17 12:10:02.328438
237|diamond|23815|2024-08-17 12:10:02.328438
237|pearl|23816|2024-08-17 12:10:02.328438
237|platinum|23817|2024-08-17 12:10:02.328438
237|heartgold|23818|2024-08-17 12:10:02.328438
