pkmn_id|name|stat|effort|extraer_datetime
648|speed|90|1|2024-08-04 13:57:47.797073
649|hp|71|0|2024-08-04 13:57:47.797073
649|attack|120|1|2024-08-04 13:57:47.797073
649|defense|95|0|2024-08-04 13:57:47.797073
649|special-attack|120|1|2024-08-04 13:57:47.797073
649|special-defense|95|0|2024-08-04 13:57:47.797073
649|speed|99|1|2024-08-04 13:57:47.797073
650|hp|56|0|2024-08-04 13:57:47.797073
650|attack|61|0|2024-08-04 13:57:47.797073
650|defense|65|1|2024-08-04 13:57:47.797073
650|special-attack|48|0|2024-08-04 13:57:47.797073
650|special-defense|45|0|2024-08-04 13:57:47.797073
650|speed|38|0|2024-08-04 13:57:47.797073
651|hp|61|0|2024-08-04 13:57:47.797073
651|attack|78|0|2024-08-04 13:57:47.797073
651|defense|95|2|2024-08-04 13:57:47.797073
651|special-attack|56|0|2024-08-04 13:57:47.797073
651|special-defense|58|0|2024-08-04 13:57:47.797073
651|speed|57|0|2024-08-04 13:57:47.797073
652|hp|88|0|2024-08-04 13:57:47.797073
652|attack|107|0|2024-08-04 13:57:47.797073
652|defense|122|3|2024-08-04 13:57:47.797073
652|special-attack|74|0|2024-08-04 13:57:47.797073
652|special-defense|75|0|2024-08-04 13:57:47.797073
652|speed|64|0|2024-08-04 13:57:47.797073
653|hp|40|0|2024-08-04 13:57:47.797073
653|attack|45|0|2024-08-04 13:57:47.797073
653|defense|40|0|2024-08-04 13:57:47.797073
653|special-attack|62|1|2024-08-04 13:57:47.797073
653|special-defense|60|0|2024-08-04 13:57:47.797073
653|speed|60|0|2024-08-04 13:57:47.797073
654|hp|59|0|2024-08-04 13:57:47.797073
654|attack|59|0|2024-08-04 13:57:47.797073
654|defense|58|0|2024-08-04 13:57:47.797073
654|special-attack|90|2|2024-08-04 13:57:47.797073
654|special-defense|70|0|2024-08-04 13:57:47.797073
654|speed|73|0|2024-08-04 13:57:47.797073
655|hp|75|0|2024-08-04 13:57:47.797073
655|attack|69|0|2024-08-04 13:57:47.797073
655|defense|72|0|2024-08-04 13:57:47.797073
655|special-attack|114|3|2024-08-04 13:57:47.797073
655|special-defense|100|0|2024-08-04 13:57:47.797073
655|speed|104|0|2024-08-04 13:57:47.797073
656|hp|41|0|2024-08-04 13:57:47.797073
656|attack|56|0|2024-08-04 13:57:47.797073
656|defense|40|0|2024-08-04 13:57:47.797073
656|special-attack|62|0|2024-08-04 13:57:47.797073
656|special-defense|44|0|2024-08-04 13:57:47.797073
656|speed|71|1|2024-08-04 13:57:47.797073
657|hp|54|0|2024-08-04 13:57:47.797073
657|attack|63|0|2024-08-04 13:57:47.797073
657|defense|52|0|2024-08-04 13:57:47.797073
657|special-attack|83|0|2024-08-04 13:57:47.797073
657|special-defense|56|0|2024-08-04 13:57:47.797073
657|speed|97|2|2024-08-04 13:57:47.797073
658|hp|72|0|2024-08-04 13:57:47.797073
658|attack|95|0|2024-08-04 13:57:47.797073
658|defense|67|0|2024-08-04 13:57:47.797073
658|special-attack|103|0|2024-08-04 13:57:47.797073
658|special-defense|71|0|2024-08-04 13:57:47.797073
658|speed|122|3|2024-08-04 13:57:47.797073
659|hp|38|0|2024-08-04 13:57:47.797073
659|attack|36|0|2024-08-04 13:57:47.797073
659|defense|38|0|2024-08-04 13:57:47.797073
659|special-attack|32|0|2024-08-04 13:57:47.797073
659|special-defense|36|0|2024-08-04 13:57:47.797073
659|speed|57|1|2024-08-04 13:57:47.797073
660|hp|85|2|2024-08-04 13:57:47.797073
660|attack|56|0|2024-08-04 13:57:47.797073
660|defense|77|0|2024-08-04 13:57:47.797073
660|special-attack|50|0|2024-08-04 13:57:47.797073
660|special-defense|77|0|2024-08-04 13:57:47.797073
660|speed|78|0|2024-08-04 13:57:47.797073
661|hp|45|0|2024-08-04 13:57:47.797073
661|attack|50|0|2024-08-04 13:57:47.797073
661|defense|43|0|2024-08-04 13:57:47.797073
661|special-attack|40|0|2024-08-04 13:57:47.797073
661|special-defense|38|0|2024-08-04 13:57:47.797073
661|speed|62|1|2024-08-04 13:57:47.797073
662|hp|62|0|2024-08-04 13:57:47.797073
662|attack|73|0|2024-08-04 13:57:47.797073
662|defense|55|0|2024-08-04 13:57:47.797073
662|special-attack|56|0|2024-08-04 13:57:47.797073
662|special-defense|52|0|2024-08-04 13:57:47.797073
662|speed|84|2|2024-08-04 13:57:47.797073
663|hp|78|0|2024-08-04 13:57:47.797073
663|attack|81|0|2024-08-04 13:57:47.797073
663|defense|71|0|2024-08-04 13:57:47.797073
663|special-attack|74|0|2024-08-04 13:57:47.797073
663|special-defense|69|0|2024-08-04 13:57:47.797073
663|speed|126|3|2024-08-04 13:57:47.797073
664|hp|38|0|2024-08-04 13:57:47.797073
664|attack|35|0|2024-08-04 13:57:47.797073
664|defense|40|1|2024-08-04 13:57:47.797073
664|special-attack|27|0|2024-08-04 13:57:47.797073
664|special-defense|25|0|2024-08-04 13:57:47.797073
664|speed|35|0|2024-08-04 13:57:47.797073
665|hp|45|0|2024-08-04 13:57:47.797073
665|attack|22|0|2024-08-04 13:57:47.797073
665|defense|60|2|2024-08-04 13:57:47.797073
665|special-attack|27|0|2024-08-04 13:57:47.797073
665|special-defense|30|0|2024-08-04 13:57:47.797073
665|speed|29|0|2024-08-04 13:57:47.797073
666|hp|80|1|2024-08-04 13:57:47.797073
666|attack|52|0|2024-08-04 13:57:47.797073
666|defense|50|0|2024-08-04 13:57:47.797073
666|special-attack|90|1|2024-08-04 13:57:47.797073
666|special-defense|50|0|2024-08-04 13:57:47.797073
666|speed|89|1|2024-08-04 13:57:47.797073
667|hp|62|0|2024-08-04 13:57:47.797073
667|attack|50|0|2024-08-04 13:57:47.797073
667|defense|58|0|2024-08-04 13:57:47.797073
667|special-attack|73|1|2024-08-04 13:57:47.797073
667|special-defense|54|0|2024-08-04 13:57:47.797073
667|speed|72|0|2024-08-04 13:57:47.797073
668|hp|86|0|2024-08-04 13:57:47.797073
668|attack|68|0|2024-08-04 13:57:47.797073
668|defense|72|0|2024-08-04 13:57:47.797073
668|special-attack|109|2|2024-08-04 13:57:47.797073
668|special-defense|66|0|2024-08-04 13:57:47.797073
668|speed|106|0|2024-08-04 13:57:47.797073
669|hp|44|0|2024-08-04 13:57:47.797073
669|attack|38|0|2024-08-04 13:57:47.797073
669|defense|39|0|2024-08-04 13:57:47.797073
669|special-attack|61|0|2024-08-04 13:57:47.797073
669|special-defense|79|1|2024-08-04 13:57:47.797073
669|speed|42|0|2024-08-04 13:57:47.797073
670|hp|54|0|2024-08-04 13:57:47.797073
670|attack|45|0|2024-08-04 13:57:47.797073
670|defense|47|0|2024-08-04 13:57:47.797073
670|special-attack|75|0|2024-08-04 13:57:47.797073
670|special-defense|98|2|2024-08-04 13:57:47.797073
670|speed|52|0|2024-08-04 13:57:47.797073
671|hp|78|0|2024-08-04 13:57:47.797073
671|attack|65|0|2024-08-04 13:57:47.797073
671|defense|68|0|2024-08-04 13:57:47.797073
671|special-attack|112|0|2024-08-04 13:57:47.797073
671|special-defense|154|3|2024-08-04 13:57:47.797073
671|speed|75|0|2024-08-04 13:57:47.797073
672|hp|66|1|2024-08-04 13:57:47.797073
672|attack|65|0|2024-08-04 13:57:47.797073
672|defense|48|0|2024-08-04 13:57:47.797073
672|special-attack|62|0|2024-08-04 13:57:47.797073
672|special-defense|57|0|2024-08-04 13:57:47.797073
672|speed|52|0|2024-08-04 13:57:47.797073
673|hp|123|2|2024-08-04 13:57:47.797073
673|attack|100|0|2024-08-04 13:57:47.797073
673|defense|62|0|2024-08-04 13:57:47.797073
673|special-attack|97|0|2024-08-04 13:57:47.797073
673|special-defense|81|0|2024-08-04 13:57:47.797073
673|speed|68|0|2024-08-04 13:57:47.797073
674|hp|67|0|2024-08-04 13:57:47.797073
674|attack|82|1|2024-08-04 13:57:47.797073
674|defense|62|0|2024-08-04 13:57:47.797073
674|special-attack|46|0|2024-08-04 13:57:47.797073
674|special-defense|48|0|2024-08-04 13:57:47.797073
674|speed|43|0|2024-08-04 13:57:47.797073
675|hp|95|0|2024-08-04 13:57:47.797073
675|attack|124|2|2024-08-04 13:57:47.797073
675|defense|78|0|2024-08-04 13:57:47.797073
675|special-attack|69|0|2024-08-04 13:57:47.797073
675|special-defense|71|0|2024-08-04 13:57:47.797073
675|speed|58|0|2024-08-04 13:57:47.797073
676|hp|75|0|2024-08-04 13:57:47.797073
676|attack|80|0|2024-08-04 13:57:47.797073
676|defense|60|0|2024-08-04 13:57:47.797073
676|special-attack|65|0|2024-08-04 13:57:47.797073
676|special-defense|90|0|2024-08-04 13:57:47.797073
676|speed|102|1|2024-08-04 13:57:47.797073
677|hp|62|0|2024-08-04 13:57:47.797073
677|attack|48|0|2024-08-04 13:57:47.797073
677|defense|54|0|2024-08-04 13:57:47.797073
677|special-attack|63|0|2024-08-04 13:57:47.797073
677|special-defense|60|0|2024-08-04 13:57:47.797073
677|speed|68|1|2024-08-04 13:57:47.797073
678|hp|74|0|2024-08-04 13:57:47.797073
678|attack|48|0|2024-08-04 13:57:47.797073
678|defense|76|0|2024-08-04 13:57:47.797073
678|special-attack|83|0|2024-08-04 13:57:47.797073
678|special-defense|81|0|2024-08-04 13:57:47.797073
678|speed|104|2|2024-08-04 13:57:47.797073
679|hp|45|0|2024-08-04 13:57:47.797073
679|attack|80|0|2024-08-04 13:57:47.797073
679|defense|100|1|2024-08-04 13:57:47.797073
679|special-attack|35|0|2024-08-04 13:57:47.797073
679|special-defense|37|0|2024-08-04 13:57:47.797073
679|speed|28|0|2024-08-04 13:57:47.797073
680|hp|59|0|2024-08-04 13:57:47.797073
680|attack|110|0|2024-08-04 13:57:47.797073
680|defense|150|2|2024-08-04 13:57:47.797073
680|special-attack|45|0|2024-08-04 13:57:47.797073
680|special-defense|49|0|2024-08-04 13:57:47.797073
680|speed|35|0|2024-08-04 13:57:47.797073
681|hp|60|0|2024-08-04 13:57:47.797073
681|attack|50|0|2024-08-04 13:57:47.797073
681|defense|140|2|2024-08-04 13:57:47.797073
681|special-attack|50|0|2024-08-04 13:57:47.797073
681|special-defense|140|1|2024-08-04 13:57:47.797073
681|speed|60|0|2024-08-04 13:57:47.797073
682|hp|78|1|2024-08-04 13:57:47.797073
682|attack|52|0|2024-08-04 13:57:47.797073
682|defense|60|0|2024-08-04 13:57:47.797073
682|special-attack|63|0|2024-08-04 13:57:47.797073
682|special-defense|65|0|2024-08-04 13:57:47.797073
682|speed|23|0|2024-08-04 13:57:47.797073
683|hp|101|2|2024-08-04 13:57:47.797073
683|attack|72|0|2024-08-04 13:57:47.797073
683|defense|72|0|2024-08-04 13:57:47.797073
683|special-attack|99|0|2024-08-04 13:57:47.797073
683|special-defense|89|0|2024-08-04 13:57:47.797073
683|speed|29|0|2024-08-04 13:57:47.797073
684|hp|62|0|2024-08-04 13:57:47.797073
684|attack|48|0|2024-08-04 13:57:47.797073
684|defense|66|1|2024-08-04 13:57:47.797073
684|special-attack|59|0|2024-08-04 13:57:47.797073
684|special-defense|57|0|2024-08-04 13:57:47.797073
684|speed|49|0|2024-08-04 13:57:47.797073
685|hp|82|0|2024-08-04 13:57:47.797073
685|attack|80|0|2024-08-04 13:57:47.797073
685|defense|86|2|2024-08-04 13:57:47.797073
685|special-attack|85|0|2024-08-04 13:57:47.797073
685|special-defense|75|0|2024-08-04 13:57:47.797073
685|speed|72|0|2024-08-04 13:57:47.797073
686|hp|53|0|2024-08-04 13:57:47.797073
686|attack|54|1|2024-08-04 13:57:47.797073
686|defense|53|0|2024-08-04 13:57:47.797073
686|special-attack|37|0|2024-08-04 13:57:47.797073
686|special-defense|46|0|2024-08-04 13:57:47.797073
686|speed|45|0|2024-08-04 13:57:47.797073
687|hp|86|0|2024-08-04 13:57:47.797073
687|attack|92|2|2024-08-04 13:57:47.797073
687|defense|88|0|2024-08-04 13:57:47.797073
687|special-attack|68|0|2024-08-04 13:57:47.797073
687|special-defense|75|0|2024-08-04 13:57:47.797073
687|speed|73|0|2024-08-04 13:57:47.797073
688|hp|42|0|2024-08-04 13:57:47.797073
688|attack|52|1|2024-08-04 13:57:47.797073
688|defense|67|0|2024-08-04 13:57:47.797073
688|special-attack|39|0|2024-08-04 13:57:47.797073
688|special-defense|56|0|2024-08-04 13:57:47.797073
688|speed|50|0|2024-08-04 13:57:47.797073
689|hp|72|0|2024-08-04 13:57:47.797073
689|attack|105|2|2024-08-04 13:57:47.797073
689|defense|115|0|2024-08-04 13:57:47.797073
689|special-attack|54|0|2024-08-04 13:57:47.797073
689|special-defense|86|0|2024-08-04 13:57:47.797073
689|speed|68|0|2024-08-04 13:57:47.797073
690|hp|50|0|2024-08-04 13:57:47.797073
690|attack|60|0|2024-08-04 13:57:47.797073
690|defense|60|0|2024-08-04 13:57:47.797073
690|special-attack|60|0|2024-08-04 13:57:47.797073
690|special-defense|60|1|2024-08-04 13:57:47.797073
690|speed|30|0|2024-08-04 13:57:47.797073
691|hp|65|0|2024-08-04 13:57:47.797073
691|attack|75|0|2024-08-04 13:57:47.797073
691|defense|90|0|2024-08-04 13:57:47.797073
691|special-attack|97|0|2024-08-04 13:57:47.797073
691|special-defense|123|2|2024-08-04 13:57:47.797073
691|speed|44|0|2024-08-04 13:57:47.797073
692|hp|50|0|2024-08-04 13:57:47.797073
692|attack|53|0|2024-08-04 13:57:47.797073
692|defense|62|0|2024-08-04 13:57:47.797073
692|special-attack|58|1|2024-08-04 13:57:47.797073
692|special-defense|63|0|2024-08-04 13:57:47.797073
692|speed|44|0|2024-08-04 13:57:47.797073
693|hp|71|0|2024-08-04 13:57:47.797073
693|attack|73|0|2024-08-04 13:57:47.797073
693|defense|88|0|2024-08-04 13:57:47.797073
693|special-attack|120|2|2024-08-04 13:57:47.797073
693|special-defense|89|0|2024-08-04 13:57:47.797073
693|speed|59|0|2024-08-04 13:57:47.797073
694|hp|44|0|2024-08-04 13:57:47.797073
694|attack|38|0|2024-08-04 13:57:47.797073
694|defense|33|0|2024-08-04 13:57:47.797073
694|special-attack|61|0|2024-08-04 13:57:47.797073
694|special-defense|43|0|2024-08-04 13:57:47.797073
694|speed|70|1|2024-08-04 13:57:47.797073
695|hp|62|0|2024-08-04 13:57:47.797073
695|attack|55|0|2024-08-04 13:57:47.797073
695|defense|52|0|2024-08-04 13:57:47.797073
695|special-attack|109|1|2024-08-04 13:57:47.797073
695|special-defense|94|0|2024-08-04 13:57:47.797073
695|speed|109|1|2024-08-04 13:57:47.797073
696|hp|58|0|2024-08-04 13:57:47.797073
696|attack|89|1|2024-08-04 13:57:47.797073
696|defense|77|0|2024-08-04 13:57:47.797073
696|special-attack|45|0|2024-08-04 13:57:47.797073
696|special-defense|45|0|2024-08-04 13:57:47.797073
696|speed|48|0|2024-08-04 13:57:47.797073
697|hp|82|0|2024-08-04 13:57:47.797073
697|attack|121|2|2024-08-04 13:57:47.797073
697|defense|119|0|2024-08-04 13:57:47.797073
697|special-attack|69|0|2024-08-04 13:57:47.797073
697|special-defense|59|0|2024-08-04 13:57:47.797073
697|speed|71|0|2024-08-04 13:57:47.797073
698|hp|77|1|2024-08-04 13:57:47.797073
698|attack|59|0|2024-08-04 13:57:47.797073
698|defense|50|0|2024-08-04 13:57:47.797073
698|special-attack|67|0|2024-08-04 13:57:47.797073
698|special-defense|63|0|2024-08-04 13:57:47.797073
698|speed|46|0|2024-08-04 13:57:47.797073
699|hp|123|2|2024-08-04 13:57:47.797073
699|attack|77|0|2024-08-04 13:57:47.797073
699|defense|72|0|2024-08-04 13:57:47.797073
699|special-attack|99|0|2024-08-04 13:57:47.797073
699|special-defense|92|0|2024-08-04 13:57:47.797073
699|speed|58|0|2024-08-04 13:57:47.797073
700|hp|95|0|2024-08-04 13:57:47.797073
700|attack|65|0|2024-08-04 13:57:47.797073
700|defense|65|0|2024-08-04 13:57:47.797073
700|special-attack|110|0|2024-08-04 13:57:47.797073
700|special-defense|130|2|2024-08-04 13:57:47.797073
700|speed|60|0|2024-08-04 13:57:47.797073
701|hp|78|0|2024-08-04 13:57:47.797073
701|attack|92|2|2024-08-04 13:57:47.797073
701|defense|75|0|2024-08-04 13:57:47.797073
701|special-attack|74|0|2024-08-04 13:57:47.797073
701|special-defense|63|0|2024-08-04 13:57:47.797073
701|speed|118|0|2024-08-04 13:57:47.797073
702|hp|67|0|2024-08-04 13:57:47.797073
702|attack|58|0|2024-08-04 13:57:47.797073
702|defense|57|0|2024-08-04 13:57:47.797073
702|special-attack|81|0|2024-08-04 13:57:47.797073
702|special-defense|67|0|2024-08-04 13:57:47.797073
702|speed|101|2|2024-08-04 13:57:47.797073
703|hp|50|0|2024-08-04 13:57:47.797073
703|attack|50|0|2024-08-04 13:57:47.797073
703|defense|150|1|2024-08-04 13:57:47.797073
703|special-attack|50|0|2024-08-04 13:57:47.797073
703|special-defense|150|1|2024-08-04 13:57:47.797073
703|speed|50|0|2024-08-04 13:57:47.797073
704|hp|45|0|2024-08-04 13:57:47.797073
704|attack|50|0|2024-08-04 13:57:47.797073
704|defense|35|0|2024-08-04 13:57:47.797073
704|special-attack|55|0|2024-08-04 13:57:47.797073
704|special-defense|75|1|2024-08-04 13:57:47.797073
704|speed|40|0|2024-08-04 13:57:47.797073
705|hp|68|0|2024-08-04 13:57:47.797073
705|attack|75|0|2024-08-04 13:57:47.797073
705|defense|53|0|2024-08-04 13:57:47.797073
705|special-attack|83|0|2024-08-04 13:57:47.797073
705|special-defense|113|2|2024-08-04 13:57:47.797073
705|speed|60|0|2024-08-04 13:57:47.797073
706|hp|90|0|2024-08-04 13:57:47.797073
706|attack|100|0|2024-08-04 13:57:47.797073
706|defense|70|0|2024-08-04 13:57:47.797073
706|special-attack|110|0|2024-08-04 13:57:47.797073
706|special-defense|150|3|2024-08-04 13:57:47.797073
706|speed|80|0|2024-08-04 13:57:47.797073
707|hp|57|0|2024-08-04 13:57:47.797073
707|attack|80|0|2024-08-04 13:57:47.797073
707|defense|91|1|2024-08-04 13:57:47.797073
707|special-attack|80|0|2024-08-04 13:57:47.797073
707|special-defense|87|0|2024-08-04 13:57:47.797073
707|speed|75|0|2024-08-04 13:57:47.797073
708|hp|43|0|2024-08-04 13:57:47.797073
708|attack|70|1|2024-08-04 13:57:47.797073
708|defense|48|0|2024-08-04 13:57:47.797073
708|special-attack|50|0|2024-08-04 13:57:47.797073
708|special-defense|60|0|2024-08-04 13:57:47.797073
708|speed|38|0|2024-08-04 13:57:47.797073
709|hp|85|0|2024-08-04 13:57:47.797073
709|attack|110|2|2024-08-04 13:57:47.797073
709|defense|76|0|2024-08-04 13:57:47.797073
709|special-attack|65|0|2024-08-04 13:57:47.797073
709|special-defense|82|0|2024-08-04 13:57:47.797073
709|speed|56|0|2024-08-04 13:57:47.797073
710|hp|49|0|2024-08-04 13:57:47.797073
710|attack|66|0|2024-08-04 13:57:47.797073
710|defense|70|1|2024-08-04 13:57:47.797073
710|special-attack|44|0|2024-08-04 13:57:47.797073
710|special-defense|55|0|2024-08-04 13:57:47.797073
710|speed|51|0|2024-08-04 13:57:47.797073
711|hp|65|0|2024-08-04 13:57:47.797073
711|attack|90|0|2024-08-04 13:57:47.797073
711|defense|122|2|2024-08-04 13:57:47.797073
711|special-attack|58|0|2024-08-04 13:57:47.797073
711|special-defense|75|0|2024-08-04 13:57:47.797073
711|speed|84|0|2024-08-04 13:57:47.797073
712|hp|55|0|2024-08-04 13:57:47.797073
712|attack|69|0|2024-08-04 13:57:47.797073
712|defense|85|1|2024-08-04 13:57:47.797073
712|special-attack|32|0|2024-08-04 13:57:47.797073
712|special-defense|35|0|2024-08-04 13:57:47.797073
712|speed|28|0|2024-08-04 13:57:47.797073
713|hp|95|0|2024-08-04 13:57:47.797073
713|attack|117|0|2024-08-04 13:57:47.797073
713|defense|184|2|2024-08-04 13:57:47.797073
713|special-attack|44|0|2024-08-04 13:57:47.797073
713|special-defense|46|0|2024-08-04 13:57:47.797073
713|speed|28|0|2024-08-04 13:57:47.797073
714|hp|40|0|2024-08-04 13:57:47.797073
714|attack|30|0|2024-08-04 13:57:47.797073
714|defense|35|0|2024-08-04 13:57:47.797073
714|special-attack|45|0|2024-08-04 13:57:47.797073
714|special-defense|40|0|2024-08-04 13:57:47.797073
714|speed|55|1|2024-08-04 13:57:47.797073
715|hp|85|0|2024-08-04 13:57:47.797073
715|attack|70|0|2024-08-04 13:57:47.797073
715|defense|80|0|2024-08-04 13:57:47.797073
715|special-attack|97|0|2024-08-04 13:57:47.797073
715|special-defense|80|0|2024-08-04 13:57:47.797073
715|speed|123|2|2024-08-04 13:57:47.797073
716|hp|126|3|2024-08-04 13:57:47.797073
716|attack|131|0|2024-08-04 13:57:47.797073
716|defense|95|0|2024-08-04 13:57:47.797073
716|special-attack|131|0|2024-08-04 13:57:47.797073
716|special-defense|98|0|2024-08-04 13:57:47.797073
716|speed|99|0|2024-08-04 13:57:47.797073
717|hp|126|3|2024-08-04 13:57:47.797073
717|attack|131|0|2024-08-04 13:57:47.797073
717|defense|95|0|2024-08-04 13:57:47.797073
717|special-attack|131|0|2024-08-04 13:57:47.797073
717|special-defense|98|0|2024-08-04 13:57:47.797073
717|speed|99|0|2024-08-04 13:57:47.797073
718|hp|108|3|2024-08-04 13:57:47.797073
718|attack|100|0|2024-08-04 13:57:47.797073
718|defense|121|0|2024-08-04 13:57:47.797073
718|special-attack|81|0|2024-08-04 13:57:47.797073
718|special-defense|95|0|2024-08-04 13:57:47.797073
718|speed|95|0|2024-08-04 13:57:47.797073
719|hp|50|0|2024-08-04 13:57:47.797073
719|attack|100|0|2024-08-04 13:57:47.797073
719|defense|150|1|2024-08-04 13:57:47.797073
719|special-attack|100|0|2024-08-04 13:57:47.797073
719|special-defense|150|2|2024-08-04 13:57:47.797073
719|speed|50|0|2024-08-04 13:57:47.797073
720|hp|80|0|2024-08-04 13:57:47.797073
720|attack|110|0|2024-08-04 13:57:47.797073
720|defense|60|0|2024-08-04 13:57:47.797073
720|special-attack|150|3|2024-08-04 13:57:47.797073
720|special-defense|130|0|2024-08-04 13:57:47.797073
720|speed|70|0|2024-08-04 13:57:47.797073
721|hp|80|0|2024-08-04 13:57:47.797073
721|attack|110|0|2024-08-04 13:57:47.797073
721|defense|120|0|2024-08-04 13:57:47.797073
721|special-attack|130|3|2024-08-04 13:57:47.797073
721|special-defense|90|0|2024-08-04 13:57:47.797073
721|speed|70|0|2024-08-04 13:57:47.797073
722|hp|68|1|2024-08-04 13:57:47.797073
722|attack|55|0|2024-08-04 13:57:47.797073
722|defense|55|0|2024-08-04 13:57:47.797073
722|special-attack|50|0|2024-08-04 13:57:47.797073
722|special-defense|50|0|2024-08-04 13:57:47.797073
722|speed|42|0|2024-08-04 13:57:47.797073
723|hp|78|2|2024-08-04 13:57:47.797073
723|attack|75|0|2024-08-04 13:57:47.797073
723|defense|75|0|2024-08-04 13:57:47.797073
723|special-attack|70|0|2024-08-04 13:57:47.797073
723|special-defense|70|0|2024-08-04 13:57:47.797073
723|speed|52|0|2024-08-04 13:57:47.797073
724|hp|78|0|2024-08-04 13:57:47.797073
724|attack|107|3|2024-08-04 13:57:47.797073
724|defense|75|0|2024-08-04 13:57:47.797073
724|special-attack|100|0|2024-08-04 13:57:47.797073
724|special-defense|100|0|2024-08-04 13:57:47.797073
724|speed|70|0|2024-08-04 13:57:47.797073
725|hp|45|0|2024-08-04 13:57:47.797073
725|attack|65|0|2024-08-04 13:57:47.797073
725|defense|40|0|2024-08-04 13:57:47.797073
725|special-attack|60|0|2024-08-04 13:57:47.797073
725|special-defense|40|0|2024-08-04 13:57:47.797073
725|speed|70|1|2024-08-04 13:57:47.797073
726|hp|65|0|2024-08-04 13:57:47.797073
726|attack|85|0|2024-08-04 13:57:47.797073
726|defense|50|0|2024-08-04 13:57:47.797073
726|special-attack|80|0|2024-08-04 13:57:47.797073
726|special-defense|50|0|2024-08-04 13:57:47.797073
726|speed|90|2|2024-08-04 13:57:47.797073
727|hp|95|0|2024-08-04 13:57:47.797073
727|attack|115|3|2024-08-04 13:57:47.797073
727|defense|90|0|2024-08-04 13:57:47.797073
727|special-attack|80|0|2024-08-04 13:57:47.797073
727|special-defense|90|0|2024-08-04 13:57:47.797073
727|speed|60|0|2024-08-04 13:57:47.797073
728|hp|50|0|2024-08-04 13:57:47.797073
728|attack|54|0|2024-08-04 13:57:47.797073
728|defense|54|0|2024-08-04 13:57:47.797073
728|special-attack|66|1|2024-08-04 13:57:47.797073
728|special-defense|56|0|2024-08-04 13:57:47.797073
728|speed|40|0|2024-08-04 13:57:47.797073
729|hp|60|0|2024-08-04 13:57:47.797073
729|attack|69|0|2024-08-04 13:57:47.797073
729|defense|69|0|2024-08-04 13:57:47.797073
729|special-attack|91|2|2024-08-04 13:57:47.797073
729|special-defense|81|0|2024-08-04 13:57:47.797073
729|speed|50|0|2024-08-04 13:57:47.797073
730|hp|80|0|2024-08-04 13:57:47.797073
730|attack|74|0|2024-08-04 13:57:47.797073
730|defense|74|0|2024-08-04 13:57:47.797073
730|special-attack|126|3|2024-08-04 13:57:47.797073
730|special-defense|116|0|2024-08-04 13:57:47.797073
730|speed|60|0|2024-08-04 13:57:47.797073
731|hp|35|0|2024-08-04 13:57:47.797073
731|attack|75|1|2024-08-04 13:57:47.797073
731|defense|30|0|2024-08-04 13:57:47.797073
731|special-attack|30|0|2024-08-04 13:57:47.797073
731|special-defense|30|0|2024-08-04 13:57:47.797073
731|speed|65|0|2024-08-04 13:57:47.797073
732|hp|55|0|2024-08-04 13:57:47.797073
732|attack|85|2|2024-08-04 13:57:47.797073
732|defense|50|0|2024-08-04 13:57:47.797073
732|special-attack|40|0|2024-08-04 13:57:47.797073
732|special-defense|50|0|2024-08-04 13:57:47.797073
732|speed|75|0|2024-08-04 13:57:47.797073
733|hp|80|0|2024-08-04 13:57:47.797073
733|attack|120|3|2024-08-04 13:57:47.797073
733|defense|75|0|2024-08-04 13:57:47.797073
733|special-attack|75|0|2024-08-04 13:57:47.797073
733|special-defense|75|0|2024-08-04 13:57:47.797073
733|speed|60|0|2024-08-04 13:57:47.797073
734|hp|48|0|2024-08-04 13:57:47.797073
734|attack|70|1|2024-08-04 13:57:47.797073
734|defense|30|0|2024-08-04 13:57:47.797073
734|special-attack|30|0|2024-08-04 13:57:47.797073
734|special-defense|30|0|2024-08-04 13:57:47.797073
734|speed|45|0|2024-08-04 13:57:47.797073
735|hp|88|0|2024-08-04 13:57:47.797073
735|attack|110|2|2024-08-04 13:57:47.797073
735|defense|60|0|2024-08-04 13:57:47.797073
735|special-attack|55|0|2024-08-04 13:57:47.797073
735|special-defense|60|0|2024-08-04 13:57:47.797073
735|speed|45|0|2024-08-04 13:57:47.797073
736|hp|47|0|2024-08-04 13:57:47.797073
736|attack|62|1|2024-08-04 13:57:47.797073
736|defense|45|0|2024-08-04 13:57:47.797073
736|special-attack|55|0|2024-08-04 13:57:47.797073
736|special-defense|45|0|2024-08-04 13:57:47.797073
736|speed|46|0|2024-08-04 13:57:47.797073
737|hp|57|0|2024-08-04 13:57:47.797073
737|attack|82|0|2024-08-04 13:57:47.797073
737|defense|95|2|2024-08-04 13:57:47.797073
737|special-attack|55|0|2024-08-04 13:57:47.797073
737|special-defense|75|0|2024-08-04 13:57:47.797073
737|speed|36|0|2024-08-04 13:57:47.797073
738|hp|77|0|2024-08-04 13:57:47.797073
738|attack|70|0|2024-08-04 13:57:47.797073
738|defense|90|0|2024-08-04 13:57:47.797073
738|special-attack|145|3|2024-08-04 13:57:47.797073
738|special-defense|75|0|2024-08-04 13:57:47.797073
738|speed|43|0|2024-08-04 13:57:47.797073
739|hp|47|0|2024-08-04 13:57:47.797073
739|attack|82|1|2024-08-04 13:57:47.797073
739|defense|57|0|2024-08-04 13:57:47.797073
