pkmn_id|ability_id|ability_name|ability_is_hidden|ability_description|extraer_datetime
625|46|pressure|True|Puts other Pokémon under pressure, causing them to expend more PP to use their moves.|2024-08-04 13:57:47.796074
626|120|reckless|False|Powers up moves that have recoil damage.|2024-08-04 13:57:47.796074
626|157|sap-sipper|False|The Pokémon takes no damage when hit by Grass-type moves. Instead, its Attack stat is boosted.|2024-08-04 13:57:47.796074
626|43|soundproof|True|Soundproofing gives the Pokémon full immunity to all sound-based moves.|2024-08-04 13:57:47.796074
627|51|keen-eye|False|The Pokémon's keen eyes prevent its accuracy from being lowered.|2024-08-04 13:57:47.796074
627|125|sheer-force|False|Removes any additional effects from the Pokémon's moves, but increases the moves' power.|2024-08-04 13:57:47.796074
627|55|hustle|True|Boosts the Pokémon's Attack stat but lowers its accuracy.|2024-08-04 13:57:47.796074
628|51|keen-eye|False|The Pokémon's keen eyes prevent its accuracy from being lowered.|2024-08-04 13:57:47.796074
628|125|sheer-force|False|Removes any additional effects from the Pokémon's moves, but increases the moves' power.|2024-08-04 13:57:47.796074
628|128|defiant|True|If the Pokémon has any stat lowered by an opposing Pokémon, its Attack stat will be boosted sharply.|2024-08-04 13:57:47.796074
629|145|big-pecks|False|Prevents the Pokémon from having its Defense stat lowered.|2024-08-04 13:57:47.796074
629|142|overcoat|False|The Pokémon takes no damage from sandstorms. It is also protected from the effects of powders and spores.|2024-08-04 13:57:47.796074
629|133|weak-armor|True|The Pokémon's Defense stat is lowered when it takes damage from physical moves, but its Speed stat is sharply boosted.|2024-08-04 13:57:47.796074
630|145|big-pecks|False|Prevents the Pokémon from having its Defense stat lowered.|2024-08-04 13:57:47.796074
630|142|overcoat|False|The Pokémon takes no damage from sandstorms. It is also protected from the effects of powders and spores.|2024-08-04 13:57:47.796074
630|133|weak-armor|True|The Pokémon's Defense stat is lowered when it takes damage from physical moves, but its Speed stat is sharply boosted.|2024-08-04 13:57:47.796074
631|82|gluttony|False|If the Pokémon is holding a Berry to be eaten when its HP is low, it will instead eat the Berry when its HP drops to half or less.|2024-08-04 13:57:47.796074
631|18|flash-fire|False|If hit by a Fire-type move, the Pokémon absorbs the flames and uses them to power up its own Fire-type moves.|2024-08-04 13:57:47.796074
631|73|white-smoke|True|The Pokémon is protected by its white smoke, which prevents other Pokémon from lowering its stats.|2024-08-04 13:57:47.796074
632|68|swarm|False|Powers up Bug-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
632|55|hustle|False|Boosts the Pokémon's Attack stat but lowers its accuracy.|2024-08-04 13:57:47.796074
632|54|truant|True|Each time the Pokémon uses a move, it spends the next turn loafing around.|2024-08-04 13:57:47.796074
633|55|hustle|False|Boosts the Pokémon's Attack stat but lowers its accuracy.|2024-08-04 13:57:47.796074
634|55|hustle|False|Boosts the Pokémon's Attack stat but lowers its accuracy.|2024-08-04 13:57:47.796074
635|26|levitate|False|By floating in the air, the Pokémon receives full immunity to all Ground-type moves.|2024-08-04 13:57:47.796074
636|49|flame-body|False|Contact with the Pokémon may burn the attacker.|2024-08-04 13:57:47.796074
636|68|swarm|True|Powers up Bug-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
637|49|flame-body|False|Contact with the Pokémon may burn the attacker.|2024-08-04 13:57:47.796074
637|68|swarm|True|Powers up Bug-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
638|154|justified|False|When the Pokémon is hit by a Dark-type attack, its Attack stat is boosted by its sense of justice.|2024-08-04 13:57:47.796074
639|154|justified|False|When the Pokémon is hit by a Dark-type attack, its Attack stat is boosted by its sense of justice.|2024-08-04 13:57:47.796074
640|154|justified|False|When the Pokémon is hit by a Dark-type attack, its Attack stat is boosted by its sense of justice.|2024-08-04 13:57:47.796074
641|158|prankster|False|Gives priority to the Pokémon's status moves.|2024-08-04 13:57:47.796074
641|128|defiant|True|If the Pokémon has any stat lowered by an opposing Pokémon, its Attack stat will be boosted sharply.|2024-08-04 13:57:47.796074
642|158|prankster|False|Gives priority to the Pokémon's status moves.|2024-08-04 13:57:47.796074
642|128|defiant|True|If the Pokémon has any stat lowered by an opposing Pokémon, its Attack stat will be boosted sharply.|2024-08-04 13:57:47.796074
643|163|turboblaze|False|The Pokémon's moves are unimpeded by the Ability of the target.|2024-08-04 13:57:47.796074
644|164|teravolt|False|The Pokémon's moves are unimpeded by the Ability of the target.|2024-08-04 13:57:47.796074
645|159|sand-force|False|Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm. |2024-08-04 13:57:47.796074
645|125|sheer-force|True|Removes any additional effects from the Pokémon's moves, but increases the moves' power.|2024-08-04 13:57:47.796074
646|46|pressure|False|Puts other Pokémon under pressure, causing them to expend more PP to use their moves.|2024-08-04 13:57:47.796074
647|154|justified|False|When the Pokémon is hit by a Dark-type attack, its Attack stat is boosted by its sense of justice.|2024-08-04 13:57:47.796074
648|32|serene-grace|False|Raises the likelihood of additional effects occurring when the Pokémon uses its moves.|2024-08-04 13:57:47.796074
649|88|download|False|The Pokémon compares an opposing Pokémon's Defense and Sp. Def stats before raising its own Attack or Sp. Atk stat—whichever will be more effective.|2024-08-04 13:57:47.796074
650|65|overgrow|False|Powers up Grass-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
650|171|bulletproof|True|Protects the Pokémon from ball and bomb moves.|2024-08-04 13:57:47.796074
651|65|overgrow|False|Powers up Grass-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
651|171|bulletproof|True|Protects the Pokémon from ball and bomb moves.|2024-08-04 13:57:47.796074
652|65|overgrow|False|Powers up Grass-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
652|171|bulletproof|True|Protects the Pokémon from ball and bomb moves.|2024-08-04 13:57:47.796074
653|66|blaze|False|Powers up Fire-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
653|170|magician|True|The Pokémon steals the held item from any target it hits with a move.|2024-08-04 13:57:47.796074
654|66|blaze|False|Powers up Fire-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
654|170|magician|True|The Pokémon steals the held item from any target it hits with a move.|2024-08-04 13:57:47.796074
655|66|blaze|False|Powers up Fire-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
655|170|magician|True|The Pokémon steals the held item from any target it hits with a move.|2024-08-04 13:57:47.796074
656|67|torrent|False|Powers up Water-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
656|168|protean|True|Changes the Pokémon's type to the type of the move it's about to use. This works only once each time the Pokémon enters battle.|2024-08-04 13:57:47.796074
657|67|torrent|False|Powers up Water-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
657|168|protean|True|Changes the Pokémon's type to the type of the move it's about to use. This works only once each time the Pokémon enters battle.|2024-08-04 13:57:47.796074
658|67|torrent|False|Powers up Water-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
658|168|protean|True|Changes the Pokémon's type to the type of the move it's about to use. This works only once each time the Pokémon enters battle.|2024-08-04 13:57:47.796074
659|53|pickup|False|The Pokémon may pick up an item another Pokémon used during a battle. It may pick up items outside of battle, too.|2024-08-04 13:57:47.796074
659|167|cheek-pouch|False|The Pokémon's HP is restored when it eats any Berry, in addition to the Berry's usual effect.|2024-08-04 13:57:47.796074
659|37|huge-power|True|Doubles the Pokémon's Attack stat.|2024-08-04 13:57:47.796074
660|53|pickup|False|The Pokémon may pick up an item another Pokémon used during a battle. It may pick up items outside of battle, too.|2024-08-04 13:57:47.796074
660|167|cheek-pouch|False|The Pokémon's HP is restored when it eats any Berry, in addition to the Berry's usual effect.|2024-08-04 13:57:47.796074
660|37|huge-power|True|Doubles the Pokémon's Attack stat.|2024-08-04 13:57:47.796074
661|145|big-pecks|False|Prevents the Pokémon from having its Defense stat lowered.|2024-08-04 13:57:47.796074
661|177|gale-wings|True|Gives priority to the Pokémon's Flying-type moves while its HP is full.|2024-08-04 13:57:47.796074
662|49|flame-body|False|Contact with the Pokémon may burn the attacker.|2024-08-04 13:57:47.796074
662|177|gale-wings|True|Gives priority to the Pokémon's Flying-type moves while its HP is full.|2024-08-04 13:57:47.796074
663|49|flame-body|False|Contact with the Pokémon may burn the attacker.|2024-08-04 13:57:47.796074
663|177|gale-wings|True|Gives priority to the Pokémon's Flying-type moves while its HP is full.|2024-08-04 13:57:47.796074
664|19|shield-dust|False|Protective dust shields the Pokémon from the additional effects of moves.|2024-08-04 13:57:47.796074
664|14|compound-eyes|False|The Pokémon's compound eyes boost its accuracy.|2024-08-04 13:57:47.796074
664|132|friend-guard|True|Reduces damage dealt to allies.|2024-08-04 13:57:47.796074
665|61|shed-skin|False|The Pokémon may cure its own status conditions by shedding its skin.|2024-08-04 13:57:47.796074
665|132|friend-guard|True|Reduces damage dealt to allies.|2024-08-04 13:57:47.796074
666|19|shield-dust|False|Protective dust shields the Pokémon from the additional effects of moves.|2024-08-04 13:57:47.796074
666|14|compound-eyes|False|The Pokémon's compound eyes boost its accuracy.|2024-08-04 13:57:47.796074
666|132|friend-guard|True|Reduces damage dealt to allies.|2024-08-04 13:57:47.796074
667|79|rivalry|False|The Pokémon's competitive spirit makes it deal more damage to Pokémon of the same gender, but less damage to Pokémon of the opposite gender.|2024-08-04 13:57:47.796074
667|127|unnerve|False|Unnerves opposing Pokémon and makes them unable to eat Berries.|2024-08-04 13:57:47.796074
667|153|moxie|True|When the Pokémon knocks out a target, it shows moxie, which boosts its Attack stat.|2024-08-04 13:57:47.796074
668|79|rivalry|False|The Pokémon's competitive spirit makes it deal more damage to Pokémon of the same gender, but less damage to Pokémon of the opposite gender.|2024-08-04 13:57:47.796074
668|127|unnerve|False|Unnerves opposing Pokémon and makes them unable to eat Berries.|2024-08-04 13:57:47.796074
668|153|moxie|True|When the Pokémon knocks out a target, it shows moxie, which boosts its Attack stat.|2024-08-04 13:57:47.796074
669|166|flower-veil|False|Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.|2024-08-04 13:57:47.796074
669|180|symbiosis|True|The Pokémon passes its held item to an ally that has used up an item.|2024-08-04 13:57:47.796074
670|166|flower-veil|False|Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.|2024-08-04 13:57:47.796074
670|180|symbiosis|True|The Pokémon passes its held item to an ally that has used up an item.|2024-08-04 13:57:47.796074
671|166|flower-veil|False|Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.|2024-08-04 13:57:47.796074
671|180|symbiosis|True|The Pokémon passes its held item to an ally that has used up an item.|2024-08-04 13:57:47.796074
672|157|sap-sipper|False|The Pokémon takes no damage when hit by Grass-type moves. Instead, its Attack stat is boosted.|2024-08-04 13:57:47.796074
672|179|grass-pelt|True|Boosts the Pokémon's Defense stat on Grassy Terrain.|2024-08-04 13:57:47.796074
673|157|sap-sipper|False|The Pokémon takes no damage when hit by Grass-type moves. Instead, its Attack stat is boosted.|2024-08-04 13:57:47.796074
673|179|grass-pelt|True|Boosts the Pokémon's Defense stat on Grassy Terrain.|2024-08-04 13:57:47.796074
674|89|iron-fist|False|Powers up punching moves.|2024-08-04 13:57:47.796074
674|104|mold-breaker|False|The Pokémon's moves are unimpeded by the Ability of the target.|2024-08-04 13:57:47.796074
674|113|scrappy|True|The Pokémon can hit Ghost-type Pokémon with Normal- and Fighting-type moves. It is also unaffected by Intimidate.|2024-08-04 13:57:47.796074
675|89|iron-fist|False|Powers up punching moves.|2024-08-04 13:57:47.796074
675|104|mold-breaker|False|The Pokémon's moves are unimpeded by the Ability of the target.|2024-08-04 13:57:47.796074
675|113|scrappy|True|The Pokémon can hit Ghost-type Pokémon with Normal- and Fighting-type moves. It is also unaffected by Intimidate.|2024-08-04 13:57:47.796074
676|169|fur-coat|False|Halves the damage from physical moves.|2024-08-04 13:57:47.796074
677|51|keen-eye|False|The Pokémon's keen eyes prevent its accuracy from being lowered.|2024-08-04 13:57:47.796074
677|151|infiltrator|False|The Pokémon's moves are unaffected by the target's barriers, substitutes, and the like.|2024-08-04 13:57:47.796074
677|20|own-tempo|True|The Pokémon sticks to its own tempo, preventing it from becoming confused or being affected by Intimidate.|2024-08-04 13:57:47.796074
678|51|keen-eye|False|The Pokémon's keen eyes prevent its accuracy from being lowered.|2024-08-04 13:57:47.796074
678|151|infiltrator|False|The Pokémon's moves are unaffected by the target's barriers, substitutes, and the like.|2024-08-04 13:57:47.796074
678|158|prankster|True|Gives priority to the Pokémon's status moves.|2024-08-04 13:57:47.796074
679|99|no-guard|False|The Pokémon employs no-guard tactics to ensure incoming and outgoing attacks always land. |2024-08-04 13:57:47.796074
680|99|no-guard|False|The Pokémon employs no-guard tactics to ensure incoming and outgoing attacks always land. |2024-08-04 13:57:47.796074
681|176|stance-change|False|"The Pokémon changes its form to Blade Forme when
it uses an attack move and changes to Shield Forme
when it uses King’s Shield."|2024-08-04 13:57:47.796074
682|131|healer|False|Sometimes cures the status conditions of the Pokémon's allies.|2024-08-04 13:57:47.796074
682|165|aroma-veil|True|Protects the Pokémon and its allies from effects that prevent the use of moves.|2024-08-04 13:57:47.796074
683|131|healer|False|Sometimes cures the status conditions of the Pokémon's allies.|2024-08-04 13:57:47.796074
683|165|aroma-veil|True|Protects the Pokémon and its allies from effects that prevent the use of moves.|2024-08-04 13:57:47.796074
684|175|sweet-veil|False|Prevents the Pokémon and its allies from falling asleep.|2024-08-04 13:57:47.796074
684|84|unburden|True|Boosts the Speed stat if the Pokémon's held item is used or lost.|2024-08-04 13:57:47.796074
685|175|sweet-veil|False|Prevents the Pokémon and its allies from falling asleep.|2024-08-04 13:57:47.796074
685|84|unburden|True|Boosts the Speed stat if the Pokémon's held item is used or lost.|2024-08-04 13:57:47.796074
686|126|contrary|False|Reverses any stat changes affecting the Pokémon so that attempts to boost its stats instead lower them—and attempts to lower its stats will boost them.|2024-08-04 13:57:47.796074
686|21|suction-cups|False|The Pokémon uses suction cups to stay in one spot. This protects it from moves and items that would force it to switch out.|2024-08-04 13:57:47.796074
686|151|infiltrator|True|The Pokémon's moves are unaffected by the target's barriers, substitutes, and the like.|2024-08-04 13:57:47.796074
687|126|contrary|False|Reverses any stat changes affecting the Pokémon so that attempts to boost its stats instead lower them—and attempts to lower its stats will boost them.|2024-08-04 13:57:47.796074
687|21|suction-cups|False|The Pokémon uses suction cups to stay in one spot. This protects it from moves and items that would force it to switch out.|2024-08-04 13:57:47.796074
687|151|infiltrator|True|The Pokémon's moves are unaffected by the target's barriers, substitutes, and the like.|2024-08-04 13:57:47.796074
688|181|tough-claws|False|Powers up moves that make direct contact.|2024-08-04 13:57:47.796074
688|97|sniper|False|If the Pokémon's attack lands a critical hit, the attack is powered up even further.|2024-08-04 13:57:47.796074
688|124|pickpocket|True|The Pokémon steals the held item from attackers that made direct contact with it.|2024-08-04 13:57:47.796074
689|181|tough-claws|False|Powers up moves that make direct contact.|2024-08-04 13:57:47.796074
689|97|sniper|False|If the Pokémon's attack lands a critical hit, the attack is powered up even further.|2024-08-04 13:57:47.796074
689|124|pickpocket|True|The Pokémon steals the held item from attackers that made direct contact with it.|2024-08-04 13:57:47.796074
690|38|poison-point|False|Contact with the Pokémon may poison the attacker.|2024-08-04 13:57:47.796074
690|143|poison-touch|False|May poison a target when the Pokémon makes contact.|2024-08-04 13:57:47.796074
690|91|adaptability|True|Powers up moves of the same type as the Pokémon.|2024-08-04 13:57:47.796074
691|38|poison-point|False|Contact with the Pokémon may poison the attacker.|2024-08-04 13:57:47.796074
691|143|poison-touch|False|May poison a target when the Pokémon makes contact.|2024-08-04 13:57:47.796074
691|91|adaptability|True|Powers up moves of the same type as the Pokémon.|2024-08-04 13:57:47.796074
692|178|mega-launcher|False|Powers up pulse moves.|2024-08-04 13:57:47.796074
693|178|mega-launcher|False|Powers up pulse moves.|2024-08-04 13:57:47.796074
694|87|dry-skin|False|Restores the Pokémon's HP in rain or when it is hit by Water-type moves. Reduces HP in harsh sunlight, and increases the damage received from Fire-type moves.|2024-08-04 13:57:47.796074
694|8|sand-veil|False|Boosts the Pokémon's evasiveness in a sandstorm.|2024-08-04 13:57:47.796074
694|94|solar-power|True|In harsh sunlight, the Pokémon's Sp. Atk stat is boosted, but its HP decreases every turn.|2024-08-04 13:57:47.796074
695|87|dry-skin|False|Restores the Pokémon's HP in rain or when it is hit by Water-type moves. Reduces HP in harsh sunlight, and increases the damage received from Fire-type moves.|2024-08-04 13:57:47.796074
695|8|sand-veil|False|Boosts the Pokémon's evasiveness in a sandstorm.|2024-08-04 13:57:47.796074
695|94|solar-power|True|In harsh sunlight, the Pokémon's Sp. Atk stat is boosted, but its HP decreases every turn.|2024-08-04 13:57:47.796074
696|173|strong-jaw|False|The Pokémon's strong jaw boosts the power of its biting moves.|2024-08-04 13:57:47.796074
696|5|sturdy|True|The Pokémon cannot be knocked out by a single hit as long as its HP is full. One-hit KO moves will also fail to knock it out.|2024-08-04 13:57:47.796074
697|173|strong-jaw|False|The Pokémon's strong jaw boosts the power of its biting moves.|2024-08-04 13:57:47.796074
697|69|rock-head|True|Protects the Pokémon from recoil damage.|2024-08-04 13:57:47.796074
698|174|refrigerate|False|"Normal-type moves become Ice-type moves.
The power of those moves is boosted a little."|2024-08-04 13:57:47.796074
698|117|snow-warning|True|The Pokémon makes it snow when it enters a battle.|2024-08-04 13:57:47.796074
699|174|refrigerate|False|"Normal-type moves become Ice-type moves.
The power of those moves is boosted a little."|2024-08-04 13:57:47.796074
699|117|snow-warning|True|The Pokémon makes it snow when it enters a battle.|2024-08-04 13:57:47.796074
700|56|cute-charm|False|The Pokémon may infatuate attackers that make direct contact with it.|2024-08-04 13:57:47.796074
700|182|pixilate|True|Normal-type moves become Fairy-type moves. The power of those moves is boosted a little.|2024-08-04 13:57:47.796074
701|7|limber|False|The Pokémon's limber body prevents it from being paralyzed.|2024-08-04 13:57:47.796074
701|84|unburden|False|Boosts the Speed stat if the Pokémon's held item is used or lost.|2024-08-04 13:57:47.796074
701|104|mold-breaker|True|The Pokémon's moves are unimpeded by the Ability of the target.|2024-08-04 13:57:47.796074
702|167|cheek-pouch|False|The Pokémon's HP is restored when it eats any Berry, in addition to the Berry's usual effect.|2024-08-04 13:57:47.796074
702|53|pickup|False|The Pokémon may pick up an item another Pokémon used during a battle. It may pick up items outside of battle, too.|2024-08-04 13:57:47.796074
702|57|plus|True|Boosts the Sp. Atk stat of the Pokémon if an ally with the Plus or Minus Ability is also in battle.|2024-08-04 13:57:47.796074
703|29|clear-body|False|Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.|2024-08-04 13:57:47.796074
703|5|sturdy|True|The Pokémon cannot be knocked out by a single hit as long as its HP is full. One-hit KO moves will also fail to knock it out.|2024-08-04 13:57:47.796074
704|157|sap-sipper|False|The Pokémon takes no damage when hit by Grass-type moves. Instead, its Attack stat is boosted.|2024-08-04 13:57:47.796074
704|93|hydration|False|Cures the Pokémon's status conditions in rain.|2024-08-04 13:57:47.796074
704|183|gooey|True|Contact with the Pokémon lowers the attacker's Speed stat.|2024-08-04 13:57:47.796074
705|157|sap-sipper|False|The Pokémon takes no damage when hit by Grass-type moves. Instead, its Attack stat is boosted.|2024-08-04 13:57:47.796074
705|93|hydration|False|Cures the Pokémon's status conditions in rain.|2024-08-04 13:57:47.796074
705|183|gooey|True|Contact with the Pokémon lowers the attacker's Speed stat.|2024-08-04 13:57:47.796074
706|157|sap-sipper|False|The Pokémon takes no damage when hit by Grass-type moves. Instead, its Attack stat is boosted.|2024-08-04 13:57:47.796074
706|93|hydration|False|Cures the Pokémon's status conditions in rain.|2024-08-04 13:57:47.796074
706|183|gooey|True|Contact with the Pokémon lowers the attacker's Speed stat.|2024-08-04 13:57:47.796074
707|158|prankster|False|Gives priority to the Pokémon's status moves.|2024-08-04 13:57:47.796074
707|170|magician|True|The Pokémon steals the held item from any target it hits with a move.|2024-08-04 13:57:47.796074
708|30|natural-cure|False|The Pokémon's status conditions are cured when it switches out.|2024-08-04 13:57:47.796074
708|119|frisk|False|When it enters a battle, the Pokémon can check an opposing Pokémon's held item.|2024-08-04 13:57:47.796074
708|139|harvest|True|May create another Berry after one is used.|2024-08-04 13:57:47.796074
709|30|natural-cure|False|The Pokémon's status conditions are cured when it switches out.|2024-08-04 13:57:47.796074
709|119|frisk|False|When it enters a battle, the Pokémon can check an opposing Pokémon's held item.|2024-08-04 13:57:47.796074
709|139|harvest|True|May create another Berry after one is used.|2024-08-04 13:57:47.796074
710|53|pickup|False|The Pokémon may pick up an item another Pokémon used during a battle. It may pick up items outside of battle, too.|2024-08-04 13:57:47.796074
710|119|frisk|False|When it enters a battle, the Pokémon can check an opposing Pokémon's held item.|2024-08-04 13:57:47.796074
710|15|insomnia|True|The Pokémon's insomnia prevents it from falling asleep.|2024-08-04 13:57:47.796074
711|53|pickup|False|The Pokémon may pick up an item another Pokémon used during a battle. It may pick up items outside of battle, too.|2024-08-04 13:57:47.796074
711|119|frisk|False|When it enters a battle, the Pokémon can check an opposing Pokémon's held item.|2024-08-04 13:57:47.796074
711|15|insomnia|True|The Pokémon's insomnia prevents it from falling asleep.|2024-08-04 13:57:47.796074
712|20|own-tempo|False|The Pokémon sticks to its own tempo, preventing it from becoming confused or being affected by Intimidate.|2024-08-04 13:57:47.796074
712|115|ice-body|False|The Pokémon gradually regains HP in snow.|2024-08-04 13:57:47.796074
712|5|sturdy|True|The Pokémon cannot be knocked out by a single hit as long as its HP is full. One-hit KO moves will also fail to knock it out.|2024-08-04 13:57:47.796074
713|20|own-tempo|False|The Pokémon sticks to its own tempo, preventing it from becoming confused or being affected by Intimidate.|2024-08-04 13:57:47.796074
713|115|ice-body|False|The Pokémon gradually regains HP in snow.|2024-08-04 13:57:47.796074
713|5|sturdy|True|The Pokémon cannot be knocked out by a single hit as long as its HP is full. One-hit KO moves will also fail to knock it out.|2024-08-04 13:57:47.796074
714|119|frisk|False|When it enters a battle, the Pokémon can check an opposing Pokémon's held item.|2024-08-04 13:57:47.796074
714|151|infiltrator|False|The Pokémon's moves are unaffected by the target's barriers, substitutes, and the like.|2024-08-04 13:57:47.796074
714|140|telepathy|True|The Pokémon anticipates and dodges the attacks of its allies.|2024-08-04 13:57:47.796074
715|119|frisk|False|When it enters a battle, the Pokémon can check an opposing Pokémon's held item.|2024-08-04 13:57:47.796074
715|151|infiltrator|False|The Pokémon's moves are unaffected by the target's barriers, substitutes, and the like.|2024-08-04 13:57:47.796074
715|140|telepathy|True|The Pokémon anticipates and dodges the attacks of its allies.|2024-08-04 13:57:47.796074
716|187|fairy-aura|False|Powers up each Pokémon’s Fairy-type moves.|2024-08-04 13:57:47.796074
717|186|dark-aura|False|Powers up each Pokémon’s Dark-type moves.|2024-08-04 13:57:47.796074
718|188|aura-break|False|"The effects of “Aura” Abilities are reversed
to lower the power of affected moves."|2024-08-04 13:57:47.796074
719|29|clear-body|False|Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.|2024-08-04 13:57:47.796074
720|170|magician|False|The Pokémon steals the held item from any target it hits with a move.|2024-08-04 13:57:47.796074
721|11|water-absorb|False|If hit by a Water-type move, the Pokémon has its HP restored instead of taking damage.|2024-08-04 13:57:47.796074
722|65|overgrow|False|Powers up Grass-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
722|203|long-reach|True|The Pokémon uses its moves without making contact with the target.|2024-08-04 13:57:47.796074
723|65|overgrow|False|Powers up Grass-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
723|203|long-reach|True|The Pokémon uses its moves without making contact with the target.|2024-08-04 13:57:47.796074
724|65|overgrow|False|Powers up Grass-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
724|203|long-reach|True|The Pokémon uses its moves without making contact with the target.|2024-08-04 13:57:47.796074
725|66|blaze|False|Powers up Fire-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
725|22|intimidate|True|When the Pokémon enters a battle, it intimidates opposing Pokémon and makes them cower, lowering their Attack stats.|2024-08-04 13:57:47.796074
726|66|blaze|False|Powers up Fire-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
726|22|intimidate|True|When the Pokémon enters a battle, it intimidates opposing Pokémon and makes them cower, lowering their Attack stats.|2024-08-04 13:57:47.796074
727|66|blaze|False|Powers up Fire-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
727|22|intimidate|True|When the Pokémon enters a battle, it intimidates opposing Pokémon and makes them cower, lowering their Attack stats.|2024-08-04 13:57:47.796074
728|67|torrent|False|Powers up Water-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
728|204|liquid-voice|True|Sound-based moves become Water-type moves.|2024-08-04 13:57:47.796074
729|67|torrent|False|Powers up Water-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
729|204|liquid-voice|True|Sound-based moves become Water-type moves.|2024-08-04 13:57:47.796074
730|67|torrent|False|Powers up Water-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
730|204|liquid-voice|True|Sound-based moves become Water-type moves.|2024-08-04 13:57:47.796074
731|51|keen-eye|False|The Pokémon's keen eyes prevent its accuracy from being lowered.|2024-08-04 13:57:47.796074
731|92|skill-link|False|Maximizes the number of times multistrike moves hit.|2024-08-04 13:57:47.796074
731|53|pickup|True|The Pokémon may pick up an item another Pokémon used during a battle. It may pick up items outside of battle, too.|2024-08-04 13:57:47.796074
732|51|keen-eye|False|The Pokémon's keen eyes prevent its accuracy from being lowered.|2024-08-04 13:57:47.796074
732|92|skill-link|False|Maximizes the number of times multistrike moves hit.|2024-08-04 13:57:47.796074
732|53|pickup|True|The Pokémon may pick up an item another Pokémon used during a battle. It may pick up items outside of battle, too.|2024-08-04 13:57:47.796074
733|51|keen-eye|False|The Pokémon's keen eyes prevent its accuracy from being lowered.|2024-08-04 13:57:47.796074
733|92|skill-link|False|Maximizes the number of times multistrike moves hit.|2024-08-04 13:57:47.796074
733|125|sheer-force|True|Removes any additional effects from the Pokémon's moves, but increases the moves' power.|2024-08-04 13:57:47.796074
734|198|stakeout|False|Doubles the damage dealt to a target that has just switched into battle.|2024-08-04 13:57:47.796074
734|173|strong-jaw|False|The Pokémon's strong jaw boosts the power of its biting moves.|2024-08-04 13:57:47.796074
734|91|adaptability|True|Powers up moves of the same type as the Pokémon.|2024-08-04 13:57:47.796074
735|198|stakeout|False|Doubles the damage dealt to a target that has just switched into battle.|2024-08-04 13:57:47.796074
735|173|strong-jaw|False|The Pokémon's strong jaw boosts the power of its biting moves.|2024-08-04 13:57:47.796074
735|91|adaptability|True|Powers up moves of the same type as the Pokémon.|2024-08-04 13:57:47.796074
736|68|swarm|False|Powers up Bug-type moves when the Pokémon's HP is low.|2024-08-04 13:57:47.796074
737|217|battery|False|Powers up ally Pokémon's special moves.|2024-08-04 13:57:47.796074
738|26|levitate|False|By floating in the air, the Pokémon receives full immunity to all Ground-type moves.|2024-08-04 13:57:47.796074
739|52|hyper-cutter|False|The Pokémon's prized, mighty pincers prevent other Pokémon from lowering its Attack stat.|2024-08-04 13:57:47.796074
739|89|iron-fist|False|Powers up punching moves.|2024-08-04 13:57:47.796074
739|83|anger-point|True|The Pokémon is angered when it takes a critical hit, and that maxes its Attack stat.|2024-08-04 13:57:47.796074
740|52|hyper-cutter|False|The Pokémon's prized, mighty pincers prevent other Pokémon from lowering its Attack stat.|2024-08-04 13:57:47.796074
740|89|iron-fist|False|Powers up punching moves.|2024-08-04 13:57:47.796074
740|83|anger-point|True|The Pokémon is angered when it takes a critical hit, and that maxes its Attack stat.|2024-08-04 13:57:47.796074
741|216|dancer|False|Whenever a dance move is used in battle, the Pokémon will copy the user to immediately perform that dance move itself.|2024-08-04 13:57:47.796074
742|118|honey-gather|False|The Pokémon may gather Honey after a battle.|2024-08-04 13:57:47.796074
