pkmn_id|evolve_to_pkmn|evol_req_gender|evol_req_held_item|evol_req_item|evol_req_known_move|evol_req_known_move_type|evol_req_location|evol_req_min_affection|evol_req_min_beauty|evol_req_min_happiness|evol_req_min_level|evol_req_needs_overworld_rain|evol_req_party_species|evol_req_party_type|evol_req_relative_physical_stats|evol_req_time_of_day|evol_req_trade_species|evol_req_turn_upside_down|evol_req_baby|extraer_datetime
614|beartic||||||||||37|False||||||False|False|2024-08-17 12:03:45.548364
615|cryogonal||||||||||||||||||True|2024-08-17 12:03:45.548364
616|shelmet||||||||||||||||||True|2024-08-17 12:03:45.548364
616|accelgor|||||||||||False|||||{'name': 'karrablast', 'url': 'https://pokeapi.co/api/v2/pokemon-species/588/'}|False|False|2024-08-17 12:03:45.548364
617|shelmet||||||||||||||||||True|2024-08-17 12:03:45.548364
617|accelgor|||||||||||False|||||{'name': 'karrablast', 'url': 'https://pokeapi.co/api/v2/pokemon-species/588/'}|False|False|2024-08-17 12:03:45.548364
618|stunfisk||||||||||||||||||True|2024-08-17 12:03:45.548364
619|mienfoo||||||||||||||||||True|2024-08-17 12:03:45.548364
619|mienshao||||||||||50|False||||||False|False|2024-08-17 12:03:45.548364
620|mienfoo||||||||||||||||||True|2024-08-17 12:03:45.548364
620|mienshao||||||||||50|False||||||False|False|2024-08-17 12:03:45.548364
621|druddigon||||||||||||||||||True|2024-08-17 12:03:45.548364
622|golett||||||||||||||||||True|2024-08-17 12:03:45.548364
622|golurk||||||||||43|False||||||False|False|2024-08-17 12:03:45.548364
623|golett||||||||||||||||||True|2024-08-17 12:03:45.548364
623|golurk||||||||||43|False||||||False|False|2024-08-17 12:03:45.548364
624|pawniard||||||||||||||||||True|2024-08-17 12:03:45.548364
624|bisharp||||||||||52|False||||||False|False|2024-08-17 12:03:45.548364
624|kingambit|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
625|pawniard||||||||||||||||||True|2024-08-17 12:03:45.548364
625|bisharp||||||||||52|False||||||False|False|2024-08-17 12:03:45.548364
625|kingambit|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
626|bouffalant||||||||||||||||||True|2024-08-17 12:03:45.548364
627|rufflet||||||||||||||||||True|2024-08-17 12:03:45.548364
627|braviary||||||||||54|False||||||False|False|2024-08-17 12:03:45.548364
628|rufflet||||||||||||||||||True|2024-08-17 12:03:45.548364
628|braviary||||||||||54|False||||||False|False|2024-08-17 12:03:45.548364
629|vullaby||||||||||||||||||True|2024-08-17 12:03:45.548364
629|mandibuzz||||||||||54|False||||||False|False|2024-08-17 12:03:45.548364
630|vullaby||||||||||||||||||True|2024-08-17 12:03:45.548364
630|mandibuzz||||||||||54|False||||||False|False|2024-08-17 12:03:45.548364
631|heatmor||||||||||||||||||True|2024-08-17 12:03:45.548364
632|durant||||||||||||||||||True|2024-08-17 12:03:45.548364
633|deino||||||||||||||||||True|2024-08-17 12:03:45.548364
633|zweilous||||||||||50|False||||||False|False|2024-08-17 12:03:45.548364
633|hydreigon||||||||||64|False||||||False|False|2024-08-17 12:03:45.548364
634|deino||||||||||||||||||True|2024-08-17 12:03:45.548364
634|zweilous||||||||||50|False||||||False|False|2024-08-17 12:03:45.548364
634|hydreigon||||||||||64|False||||||False|False|2024-08-17 12:03:45.548364
635|deino||||||||||||||||||True|2024-08-17 12:03:45.548364
635|zweilous||||||||||50|False||||||False|False|2024-08-17 12:03:45.548364
635|hydreigon||||||||||64|False||||||False|False|2024-08-17 12:03:45.548364
636|larvesta||||||||||||||||||True|2024-08-17 12:03:45.548364
636|volcarona||||||||||59|False||||||False|False|2024-08-17 12:03:45.548364
637|larvesta||||||||||||||||||True|2024-08-17 12:03:45.548364
637|volcarona||||||||||59|False||||||False|False|2024-08-17 12:03:45.548364
638|cobalion||||||||||||||||||True|2024-08-17 12:03:45.548364
639|terrakion||||||||||||||||||True|2024-08-17 12:03:45.548364
640|virizion||||||||||||||||||True|2024-08-17 12:03:45.548364
641|tornadus||||||||||||||||||True|2024-08-17 12:03:45.548364
642|thundurus||||||||||||||||||True|2024-08-17 12:03:45.548364
643|reshiram||||||||||||||||||True|2024-08-17 12:03:45.548364
644|zekrom||||||||||||||||||True|2024-08-17 12:03:45.548364
645|landorus||||||||||||||||||True|2024-08-17 12:03:45.548364
646|kyurem||||||||||||||||||True|2024-08-17 12:03:45.548364
647|keldeo||||||||||||||||||True|2024-08-17 12:03:45.548364
648|meloetta||||||||||||||||||True|2024-08-17 12:03:45.548364
649|genesect||||||||||||||||||True|2024-08-17 12:03:45.548364
650|chespin||||||||||||||||||True|2024-08-17 12:03:45.548364
650|quilladin||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
650|chesnaught||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
651|chespin||||||||||||||||||True|2024-08-17 12:03:45.548364
651|quilladin||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
651|chesnaught||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
652|chespin||||||||||||||||||True|2024-08-17 12:03:45.548364
652|quilladin||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
652|chesnaught||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
653|fennekin||||||||||||||||||True|2024-08-17 12:03:45.548364
653|braixen||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
653|delphox||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
654|fennekin||||||||||||||||||True|2024-08-17 12:03:45.548364
654|braixen||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
654|delphox||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
655|fennekin||||||||||||||||||True|2024-08-17 12:03:45.548364
655|braixen||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
655|delphox||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
656|froakie||||||||||||||||||True|2024-08-17 12:03:45.548364
656|frogadier||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
656|greninja||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
657|froakie||||||||||||||||||True|2024-08-17 12:03:45.548364
657|frogadier||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
657|greninja||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
658|froakie||||||||||||||||||True|2024-08-17 12:03:45.548364
658|frogadier||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
658|greninja||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
659|bunnelby||||||||||||||||||True|2024-08-17 12:03:45.548364
659|diggersby||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
660|bunnelby||||||||||||||||||True|2024-08-17 12:03:45.548364
660|diggersby||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
661|fletchling||||||||||||||||||True|2024-08-17 12:03:45.548364
661|fletchinder||||||||||17|False||||||False|False|2024-08-17 12:03:45.548364
661|talonflame||||||||||35|False||||||False|False|2024-08-17 12:03:45.548364
662|fletchling||||||||||||||||||True|2024-08-17 12:03:45.548364
662|fletchinder||||||||||17|False||||||False|False|2024-08-17 12:03:45.548364
662|talonflame||||||||||35|False||||||False|False|2024-08-17 12:03:45.548364
663|fletchling||||||||||||||||||True|2024-08-17 12:03:45.548364
663|fletchinder||||||||||17|False||||||False|False|2024-08-17 12:03:45.548364
663|talonflame||||||||||35|False||||||False|False|2024-08-17 12:03:45.548364
664|scatterbug||||||||||||||||||True|2024-08-17 12:03:45.548364
664|spewpa||||||||||9|False||||||False|False|2024-08-17 12:03:45.548364
664|vivillon||||||||||12|False||||||False|False|2024-08-17 12:03:45.548364
665|scatterbug||||||||||||||||||True|2024-08-17 12:03:45.548364
665|spewpa||||||||||9|False||||||False|False|2024-08-17 12:03:45.548364
665|vivillon||||||||||12|False||||||False|False|2024-08-17 12:03:45.548364
666|scatterbug||||||||||||||||||True|2024-08-17 12:03:45.548364
666|spewpa||||||||||9|False||||||False|False|2024-08-17 12:03:45.548364
666|vivillon||||||||||12|False||||||False|False|2024-08-17 12:03:45.548364
667|litleo||||||||||||||||||True|2024-08-17 12:03:45.548364
667|pyroar||||||||||35|False||||||False|False|2024-08-17 12:03:45.548364
668|litleo||||||||||||||||||True|2024-08-17 12:03:45.548364
668|pyroar||||||||||35|False||||||False|False|2024-08-17 12:03:45.548364
669|flabebe||||||||||||||||||True|2024-08-17 12:03:45.548364
669|floette||||||||||19|False||||||False|False|2024-08-17 12:03:45.548364
669|florges|||{'name': 'shiny-stone', 'url': 'https://pokeapi.co/api/v2/item/107/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
670|flabebe||||||||||||||||||True|2024-08-17 12:03:45.548364
670|floette||||||||||19|False||||||False|False|2024-08-17 12:03:45.548364
670|florges|||{'name': 'shiny-stone', 'url': 'https://pokeapi.co/api/v2/item/107/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
671|flabebe||||||||||||||||||True|2024-08-17 12:03:45.548364
671|floette||||||||||19|False||||||False|False|2024-08-17 12:03:45.548364
671|florges|||{'name': 'shiny-stone', 'url': 'https://pokeapi.co/api/v2/item/107/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
672|skiddo||||||||||||||||||True|2024-08-17 12:03:45.548364
672|gogoat||||||||||32|False||||||False|False|2024-08-17 12:03:45.548364
673|skiddo||||||||||||||||||True|2024-08-17 12:03:45.548364
673|gogoat||||||||||32|False||||||False|False|2024-08-17 12:03:45.548364
674|pancham||||||||||||||||||True|2024-08-17 12:03:45.548364
674|pangoro||||||||||32|False||{'name': 'dark', 'url': 'https://pokeapi.co/api/v2/type/17/'}||||False|False|2024-08-17 12:03:45.548364
675|pancham||||||||||||||||||True|2024-08-17 12:03:45.548364
675|pangoro||||||||||32|False||{'name': 'dark', 'url': 'https://pokeapi.co/api/v2/type/17/'}||||False|False|2024-08-17 12:03:45.548364
676|furfrou||||||||||||||||||True|2024-08-17 12:03:45.548364
677|espurr||||||||||||||||||True|2024-08-17 12:03:45.548364
677|meowstic||||||||||25|False||||||False|False|2024-08-17 12:03:45.548364
678|espurr||||||||||||||||||True|2024-08-17 12:03:45.548364
678|meowstic||||||||||25|False||||||False|False|2024-08-17 12:03:45.548364
679|honedge||||||||||||||||||True|2024-08-17 12:03:45.548364
679|doublade||||||||||35|False||||||False|False|2024-08-17 12:03:45.548364
679|aegislash|||{'name': 'dusk-stone', 'url': 'https://pokeapi.co/api/v2/item/108/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
680|honedge||||||||||||||||||True|2024-08-17 12:03:45.548364
680|doublade||||||||||35|False||||||False|False|2024-08-17 12:03:45.548364
680|aegislash|||{'name': 'dusk-stone', 'url': 'https://pokeapi.co/api/v2/item/108/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
681|honedge||||||||||||||||||True|2024-08-17 12:03:45.548364
681|doublade||||||||||35|False||||||False|False|2024-08-17 12:03:45.548364
681|aegislash|||{'name': 'dusk-stone', 'url': 'https://pokeapi.co/api/v2/item/108/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
682|spritzee||||||||||||||||||True|2024-08-17 12:03:45.548364
682|aromatisse||{'name': 'sachet', 'url': 'https://pokeapi.co/api/v2/item/687/'}|||||||||False||||||False|False|2024-08-17 12:03:45.548364
683|spritzee||||||||||||||||||True|2024-08-17 12:03:45.548364
683|aromatisse||{'name': 'sachet', 'url': 'https://pokeapi.co/api/v2/item/687/'}|||||||||False||||||False|False|2024-08-17 12:03:45.548364
684|swirlix||||||||||||||||||True|2024-08-17 12:03:45.548364
684|slurpuff||{'name': 'whipped-dream', 'url': 'https://pokeapi.co/api/v2/item/686/'}|||||||||False||||||False|False|2024-08-17 12:03:45.548364
685|swirlix||||||||||||||||||True|2024-08-17 12:03:45.548364
685|slurpuff||{'name': 'whipped-dream', 'url': 'https://pokeapi.co/api/v2/item/686/'}|||||||||False||||||False|False|2024-08-17 12:03:45.548364
686|inkay||||||||||||||||||True|2024-08-17 12:03:45.548364
686|malamar||||||||||30|False||||||True|False|2024-08-17 12:03:45.548364
687|inkay||||||||||||||||||True|2024-08-17 12:03:45.548364
687|malamar||||||||||30|False||||||True|False|2024-08-17 12:03:45.548364
688|binacle||||||||||||||||||True|2024-08-17 12:03:45.548364
688|barbaracle||||||||||39|False||||||False|False|2024-08-17 12:03:45.548364
689|binacle||||||||||||||||||True|2024-08-17 12:03:45.548364
689|barbaracle||||||||||39|False||||||False|False|2024-08-17 12:03:45.548364
690|skrelp||||||||||||||||||True|2024-08-17 12:03:45.548364
690|dragalge||||||||||48|False||||||False|False|2024-08-17 12:03:45.548364
691|skrelp||||||||||||||||||True|2024-08-17 12:03:45.548364
691|dragalge||||||||||48|False||||||False|False|2024-08-17 12:03:45.548364
692|clauncher||||||||||||||||||True|2024-08-17 12:03:45.548364
692|clawitzer||||||||||37|False||||||False|False|2024-08-17 12:03:45.548364
693|clauncher||||||||||||||||||True|2024-08-17 12:03:45.548364
693|clawitzer||||||||||37|False||||||False|False|2024-08-17 12:03:45.548364
694|helioptile||||||||||||||||||True|2024-08-17 12:03:45.548364
694|heliolisk|||{'name': 'sun-stone', 'url': 'https://pokeapi.co/api/v2/item/80/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
695|helioptile||||||||||||||||||True|2024-08-17 12:03:45.548364
695|heliolisk|||{'name': 'sun-stone', 'url': 'https://pokeapi.co/api/v2/item/80/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
696|tyrunt||||||||||||||||||True|2024-08-17 12:03:45.548364
696|tyrantrum||||||||||39|False||||day||False|False|2024-08-17 12:03:45.548364
697|tyrunt||||||||||||||||||True|2024-08-17 12:03:45.548364
697|tyrantrum||||||||||39|False||||day||False|False|2024-08-17 12:03:45.548364
698|amaura||||||||||||||||||True|2024-08-17 12:03:45.548364
698|aurorus||||||||||39|False||||night||False|False|2024-08-17 12:03:45.548364
699|amaura||||||||||||||||||True|2024-08-17 12:03:45.548364
699|aurorus||||||||||39|False||||night||False|False|2024-08-17 12:03:45.548364
700|eevee||||||||||||||||||True|2024-08-17 12:03:45.548364
700|vaporeon|||{'name': 'water-stone', 'url': 'https://pokeapi.co/api/v2/item/84/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
700|jolteon|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
700|flareon|||{'name': 'fire-stone', 'url': 'https://pokeapi.co/api/v2/item/82/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
700|espeon|||||||||160||False||||day||False|False|2024-08-17 12:03:45.548364
700|umbreon|||||||||160||False||||night||False|False|2024-08-17 12:03:45.548364
700|leafeon||||||{'name': 'eterna-forest', 'url': 'https://pokeapi.co/api/v2/location/8/'}|||||False||||||False|False|2024-08-17 12:03:45.548364
700|glaceon||||||{'name': 'sinnoh-route-217', 'url': 'https://pokeapi.co/api/v2/location/48/'}|||||False||||||False|False|2024-08-17 12:03:45.548364
700|sylveon|||||{'name': 'fairy', 'url': 'https://pokeapi.co/api/v2/type/18/'}||2||||False||||||False|False|2024-08-17 12:03:45.548364
701|hawlucha||||||||||||||||||True|2024-08-17 12:03:45.548364
702|dedenne||||||||||||||||||True|2024-08-17 12:03:45.548364
703|carbink||||||||||||||||||True|2024-08-17 12:03:45.548364
704|goomy||||||||||||||||||True|2024-08-17 12:03:45.548364
704|sliggoo||||||||||40|False||||||False|False|2024-08-17 12:03:45.548364
704|goodra||||||||||50|True||||||False|False|2024-08-17 12:03:45.548364
705|goomy||||||||||||||||||True|2024-08-17 12:03:45.548364
705|sliggoo||||||||||40|False||||||False|False|2024-08-17 12:03:45.548364
705|goodra||||||||||50|True||||||False|False|2024-08-17 12:03:45.548364
706|goomy||||||||||||||||||True|2024-08-17 12:03:45.548364
706|sliggoo||||||||||40|False||||||False|False|2024-08-17 12:03:45.548364
706|goodra||||||||||50|True||||||False|False|2024-08-17 12:03:45.548364
707|klefki||||||||||||||||||True|2024-08-17 12:03:45.548364
708|phantump||||||||||||||||||True|2024-08-17 12:03:45.548364
708|trevenant|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
709|phantump||||||||||||||||||True|2024-08-17 12:03:45.548364
709|trevenant|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
710|pumpkaboo||||||||||||||||||True|2024-08-17 12:03:45.548364
710|gourgeist|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
711|pumpkaboo||||||||||||||||||True|2024-08-17 12:03:45.548364
711|gourgeist|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
712|bergmite||||||||||||||||||True|2024-08-17 12:03:45.548364
712|avalugg||||||||||37|False||||||False|False|2024-08-17 12:03:45.548364
713|bergmite||||||||||||||||||True|2024-08-17 12:03:45.548364
713|avalugg||||||||||37|False||||||False|False|2024-08-17 12:03:45.548364
714|noibat||||||||||||||||||True|2024-08-17 12:03:45.548364
714|noivern||||||||||48|False||||||False|False|2024-08-17 12:03:45.548364
715|noibat||||||||||||||||||True|2024-08-17 12:03:45.548364
715|noivern||||||||||48|False||||||False|False|2024-08-17 12:03:45.548364
716|xerneas||||||||||||||||||True|2024-08-17 12:03:45.548364
717|yveltal||||||||||||||||||True|2024-08-17 12:03:45.548364
718|zygarde||||||||||||||||||True|2024-08-17 12:03:45.548364
719|diancie||||||||||||||||||True|2024-08-17 12:03:45.548364
720|hoopa||||||||||||||||||True|2024-08-17 12:03:45.548364
721|volcanion||||||||||||||||||True|2024-08-17 12:03:45.548364
722|rowlet||||||||||||||||||True|2024-08-17 12:03:45.548364
722|dartrix||||||||||17|False||||||False|False|2024-08-17 12:03:45.548364
722|decidueye||||||||||34|False||||||False|False|2024-08-17 12:03:45.548364
723|rowlet||||||||||||||||||True|2024-08-17 12:03:45.548364
723|dartrix||||||||||17|False||||||False|False|2024-08-17 12:03:45.548364
723|decidueye||||||||||34|False||||||False|False|2024-08-17 12:03:45.548364
724|rowlet||||||||||||||||||True|2024-08-17 12:03:45.548364
724|dartrix||||||||||17|False||||||False|False|2024-08-17 12:03:45.548364
724|decidueye||||||||||34|False||||||False|False|2024-08-17 12:03:45.548364
725|litten||||||||||||||||||True|2024-08-17 12:03:45.548364
725|torracat||||||||||17|False||||||False|False|2024-08-17 12:03:45.548364
725|incineroar||||||||||34|False||||||False|False|2024-08-17 12:03:45.548364
726|litten||||||||||||||||||True|2024-08-17 12:03:45.548364
726|torracat||||||||||17|False||||||False|False|2024-08-17 12:03:45.548364
726|incineroar||||||||||34|False||||||False|False|2024-08-17 12:03:45.548364
727|litten||||||||||||||||||True|2024-08-17 12:03:45.548364
727|torracat||||||||||17|False||||||False|False|2024-08-17 12:03:45.548364
727|incineroar||||||||||34|False||||||False|False|2024-08-17 12:03:45.548364
728|popplio||||||||||||||||||True|2024-08-17 12:03:45.548364
728|brionne||||||||||17|False||||||False|False|2024-08-17 12:03:45.548364
728|primarina||||||||||34|False||||||False|False|2024-08-17 12:03:45.548364
729|popplio||||||||||||||||||True|2024-08-17 12:03:45.548364
729|brionne||||||||||17|False||||||False|False|2024-08-17 12:03:45.548364
729|primarina||||||||||34|False||||||False|False|2024-08-17 12:03:45.548364
730|popplio||||||||||||||||||True|2024-08-17 12:03:45.548364
730|brionne||||||||||17|False||||||False|False|2024-08-17 12:03:45.548364
730|primarina||||||||||34|False||||||False|False|2024-08-17 12:03:45.548364
731|pikipek||||||||||||||||||True|2024-08-17 12:03:45.548364
731|trumbeak||||||||||14|False||||||False|False|2024-08-17 12:03:45.548364
731|toucannon||||||||||28|False||||||False|False|2024-08-17 12:03:45.548364
732|pikipek||||||||||||||||||True|2024-08-17 12:03:45.548364
732|trumbeak||||||||||14|False||||||False|False|2024-08-17 12:03:45.548364
732|toucannon||||||||||28|False||||||False|False|2024-08-17 12:03:45.548364
733|pikipek||||||||||||||||||True|2024-08-17 12:03:45.548364
733|trumbeak||||||||||14|False||||||False|False|2024-08-17 12:03:45.548364
733|toucannon||||||||||28|False||||||False|False|2024-08-17 12:03:45.548364
734|yungoos||||||||||||||||||True|2024-08-17 12:03:45.548364
734|gumshoos||||||||||20|False||||day||False|False|2024-08-17 12:03:45.548364
735|yungoos||||||||||||||||||True|2024-08-17 12:03:45.548364
735|gumshoos||||||||||20|False||||day||False|False|2024-08-17 12:03:45.548364
736|grubbin||||||||||||||||||True|2024-08-17 12:03:45.548364
736|charjabug||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
736|vikavolt|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
737|grubbin||||||||||||||||||True|2024-08-17 12:03:45.548364
737|charjabug||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
737|vikavolt|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
738|grubbin||||||||||||||||||True|2024-08-17 12:03:45.548364
738|charjabug||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
738|vikavolt|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
739|crabrawler||||||||||||||||||True|2024-08-17 12:03:45.548364
739|crabominable||||||{'name': 'mount-lanakila', 'url': 'https://pokeapi.co/api/v2/location/775/'}|||||False||||||False|False|2024-08-17 12:03:45.548364
740|crabrawler||||||||||||||||||True|2024-08-17 12:03:45.548364
740|crabominable||||||{'name': 'mount-lanakila', 'url': 'https://pokeapi.co/api/v2/location/775/'}|||||False||||||False|False|2024-08-17 12:03:45.548364
741|oricorio||||||||||||||||||True|2024-08-17 12:03:45.548364
742|cutiefly||||||||||||||||||True|2024-08-17 12:03:45.548364
742|ribombee||||||||||25|False||||||False|False|2024-08-17 12:03:45.548364
743|cutiefly||||||||||||||||||True|2024-08-17 12:03:45.548364
743|ribombee||||||||||25|False||||||False|False|2024-08-17 12:03:45.548364
744|rockruff||||||||||||||||||True|2024-08-17 12:03:45.548364
744|lycanroc||||||||||25|False||||day||False|False|2024-08-17 12:03:45.548364
745|rockruff||||||||||||||||||True|2024-08-17 12:03:45.548364
745|lycanroc||||||||||25|False||||day||False|False|2024-08-17 12:03:45.548364
746|wishiwashi||||||||||||||||||True|2024-08-17 12:03:45.548364
747|mareanie||||||||||||||||||True|2024-08-17 12:03:45.548364
747|toxapex||||||||||38|False||||||False|False|2024-08-17 12:03:45.548364
748|mareanie||||||||||||||||||True|2024-08-17 12:03:45.548364
748|toxapex||||||||||38|False||||||False|False|2024-08-17 12:03:45.548364
749|mudbray||||||||||||||||||True|2024-08-17 12:03:45.548364
749|mudsdale||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
750|mudbray||||||||||||||||||True|2024-08-17 12:03:45.548364
750|mudsdale||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
751|dewpider||||||||||||||||||True|2024-08-17 12:03:45.548364
751|araquanid||||||||||22|False||||||False|False|2024-08-17 12:03:45.548364
752|dewpider||||||||||||||||||True|2024-08-17 12:03:45.548364
752|araquanid||||||||||22|False||||||False|False|2024-08-17 12:03:45.548364
753|fomantis||||||||||||||||||True|2024-08-17 12:03:45.548364
753|lurantis||||||||||34|False||||day||False|False|2024-08-17 12:03:45.548364
754|fomantis||||||||||||||||||True|2024-08-17 12:03:45.548364
754|lurantis||||||||||34|False||||day||False|False|2024-08-17 12:03:45.548364
755|morelull||||||||||||||||||True|2024-08-17 12:03:45.548364
755|shiinotic||||||||||24|False||||||False|False|2024-08-17 12:03:45.548364
756|morelull||||||||||||||||||True|2024-08-17 12:03:45.548364
756|shiinotic||||||||||24|False||||||False|False|2024-08-17 12:03:45.548364
757|salandit||||||||||||||||||True|2024-08-17 12:03:45.548364
757|salazzle|1|||||||||33|False||||||False|False|2024-08-17 12:03:45.548364
758|salandit||||||||||||||||||True|2024-08-17 12:03:45.548364
758|salazzle|1|||||||||33|False||||||False|False|2024-08-17 12:03:45.548364
759|stufful||||||||||||||||||True|2024-08-17 12:03:45.548364
759|bewear||||||||||27|False||||||False|False|2024-08-17 12:03:45.548364
760|stufful||||||||||||||||||True|2024-08-17 12:03:45.548364
760|bewear||||||||||27|False||||||False|False|2024-08-17 12:03:45.548364
761|bounsweet||||||||||||||||||True|2024-08-17 12:03:45.548364
761|steenee||||||||||18|False||||||False|False|2024-08-17 12:03:45.548364
761|tsareena||||{'name': 'stomp', 'url': 'https://pokeapi.co/api/v2/move/23/'}|||||||False||||||False|False|2024-08-17 12:03:45.548364
762|bounsweet||||||||||||||||||True|2024-08-17 12:03:45.548364
762|steenee||||||||||18|False||||||False|False|2024-08-17 12:03:45.548364
762|tsareena||||{'name': 'stomp', 'url': 'https://pokeapi.co/api/v2/move/23/'}|||||||False||||||False|False|2024-08-17 12:03:45.548364
763|bounsweet||||||||||||||||||True|2024-08-17 12:03:45.548364
763|steenee||||||||||18|False||||||False|False|2024-08-17 12:03:45.548364
763|tsareena||||{'name': 'stomp', 'url': 'https://pokeapi.co/api/v2/move/23/'}|||||||False||||||False|False|2024-08-17 12:03:45.548364
764|comfey||||||||||||||||||True|2024-08-17 12:03:45.548364
765|oranguru||||||||||||||||||True|2024-08-17 12:03:45.548364
766|passimian||||||||||||||||||True|2024-08-17 12:03:45.548364
767|wimpod||||||||||||||||||True|2024-08-17 12:03:45.548364
767|golisopod||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
768|wimpod||||||||||||||||||True|2024-08-17 12:03:45.548364
768|golisopod||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
769|sandygast||||||||||||||||||True|2024-08-17 12:03:45.548364
769|palossand||||||||||42|False||||||False|False|2024-08-17 12:03:45.548364
770|sandygast||||||||||||||||||True|2024-08-17 12:03:45.548364
770|palossand||||||||||42|False||||||False|False|2024-08-17 12:03:45.548364
771|pyukumuku||||||||||||||||||True|2024-08-17 12:03:45.548364
772|type-null||||||||||||||||||True|2024-08-17 12:03:45.548364
772|silvally|||||||||160||False||||||False|False|2024-08-17 12:03:45.548364
773|type-null||||||||||||||||||True|2024-08-17 12:03:45.548364
773|silvally|||||||||160||False||||||False|False|2024-08-17 12:03:45.548364
774|minior||||||||||||||||||True|2024-08-17 12:03:45.548364
775|komala||||||||||||||||||True|2024-08-17 12:03:45.548364
776|turtonator||||||||||||||||||True|2024-08-17 12:03:45.548364
777|togedemaru||||||||||||||||||True|2024-08-17 12:03:45.548364
778|mimikyu||||||||||||||||||True|2024-08-17 12:03:45.548364
779|bruxish||||||||||||||||||True|2024-08-17 12:03:45.548364
780|drampa||||||||||||||||||True|2024-08-17 12:03:45.548364
781|dhelmise||||||||||||||||||True|2024-08-17 12:03:45.548364
782|jangmo-o||||||||||||||||||True|2024-08-17 12:03:45.548364
782|hakamo-o||||||||||35|False||||||False|False|2024-08-17 12:03:45.548364
782|kommo-o||||||||||45|False||||||False|False|2024-08-17 12:03:45.548364
783|jangmo-o||||||||||||||||||True|2024-08-17 12:03:45.548364
783|hakamo-o||||||||||35|False||||||False|False|2024-08-17 12:03:45.548364
783|kommo-o||||||||||45|False||||||False|False|2024-08-17 12:03:45.548364
784|jangmo-o||||||||||||||||||True|2024-08-17 12:03:45.548364
784|hakamo-o||||||||||35|False||||||False|False|2024-08-17 12:03:45.548364
784|kommo-o||||||||||45|False||||||False|False|2024-08-17 12:03:45.548364
785|tapu-koko||||||||||||||||||True|2024-08-17 12:03:45.548364
786|tapu-lele||||||||||||||||||True|2024-08-17 12:03:45.548364
787|tapu-bulu||||||||||||||||||True|2024-08-17 12:03:45.548364
788|tapu-fini||||||||||||||||||True|2024-08-17 12:03:45.548364
789|cosmog||||||||||||||||||True|2024-08-17 12:03:45.548364
789|cosmoem||||||||||43|False||||||False|False|2024-08-17 12:03:45.548364
789|solgaleo||||||||||53|False||||||False|False|2024-08-17 12:03:45.548364
789|lunala||||||||||53|False||||||False|False|2024-08-17 12:03:45.548364
790|cosmog||||||||||||||||||True|2024-08-17 12:03:45.548364
