pkmn_id|game_version|extraer_datetime
226|white-2|2024-08-04 13:57:47.797073
227|gold|2024-08-04 13:57:47.797073
227|silver|2024-08-04 13:57:47.797073
227|crystal|2024-08-04 13:57:47.797073
227|ruby|2024-08-04 13:57:47.797073
227|sapphire|2024-08-04 13:57:47.797073
227|emerald|2024-08-04 13:57:47.797073
227|firered|2024-08-04 13:57:47.797073
227|leafgreen|2024-08-04 13:57:47.797073
227|diamond|2024-08-04 13:57:47.797073
227|pearl|2024-08-04 13:57:47.797073
227|platinum|2024-08-04 13:57:47.797073
227|heartgold|2024-08-04 13:57:47.797073
227|soulsilver|2024-08-04 13:57:47.797073
227|black|2024-08-04 13:57:47.797073
227|white|2024-08-04 13:57:47.797073
227|black-2|2024-08-04 13:57:47.797073
227|white-2|2024-08-04 13:57:47.797073
228|gold|2024-08-04 13:57:47.797073
228|silver|2024-08-04 13:57:47.797073
228|crystal|2024-08-04 13:57:47.797073
228|ruby|2024-08-04 13:57:47.797073
228|sapphire|2024-08-04 13:57:47.797073
228|emerald|2024-08-04 13:57:47.797073
228|firered|2024-08-04 13:57:47.797073
228|leafgreen|2024-08-04 13:57:47.797073
228|diamond|2024-08-04 13:57:47.797073
228|pearl|2024-08-04 13:57:47.797073
228|platinum|2024-08-04 13:57:47.797073
228|heartgold|2024-08-04 13:57:47.797073
228|soulsilver|2024-08-04 13:57:47.797073
228|black|2024-08-04 13:57:47.797073
228|white|2024-08-04 13:57:47.797073
228|black-2|2024-08-04 13:57:47.797073
228|white-2|2024-08-04 13:57:47.797073
229|gold|2024-08-04 13:57:47.797073
229|silver|2024-08-04 13:57:47.797073
229|crystal|2024-08-04 13:57:47.797073
229|ruby|2024-08-04 13:57:47.797073
229|sapphire|2024-08-04 13:57:47.797073
229|emerald|2024-08-04 13:57:47.797073
229|firered|2024-08-04 13:57:47.797073
229|leafgreen|2024-08-04 13:57:47.797073
229|diamond|2024-08-04 13:57:47.797073
229|pearl|2024-08-04 13:57:47.797073
229|platinum|2024-08-04 13:57:47.797073
229|heartgold|2024-08-04 13:57:47.797073
229|soulsilver|2024-08-04 13:57:47.797073
229|black|2024-08-04 13:57:47.797073
229|white|2024-08-04 13:57:47.797073
229|black-2|2024-08-04 13:57:47.797073
229|white-2|2024-08-04 13:57:47.797073
230|gold|2024-08-04 13:57:47.797073
230|silver|2024-08-04 13:57:47.797073
230|crystal|2024-08-04 13:57:47.797073
230|ruby|2024-08-04 13:57:47.797073
230|sapphire|2024-08-04 13:57:47.797073
230|emerald|2024-08-04 13:57:47.797073
230|firered|2024-08-04 13:57:47.797073
230|leafgreen|2024-08-04 13:57:47.797073
230|diamond|2024-08-04 13:57:47.797073
230|pearl|2024-08-04 13:57:47.797073
230|platinum|2024-08-04 13:57:47.797073
230|heartgold|2024-08-04 13:57:47.797073
230|soulsilver|2024-08-04 13:57:47.797073
230|black|2024-08-04 13:57:47.797073
230|white|2024-08-04 13:57:47.797073
230|black-2|2024-08-04 13:57:47.797073
230|white-2|2024-08-04 13:57:47.797073
231|gold|2024-08-04 13:57:47.797073
231|silver|2024-08-04 13:57:47.797073
231|crystal|2024-08-04 13:57:47.797073
231|ruby|2024-08-04 13:57:47.797073
231|sapphire|2024-08-04 13:57:47.797073
231|emerald|2024-08-04 13:57:47.797073
231|firered|2024-08-04 13:57:47.797073
231|leafgreen|2024-08-04 13:57:47.797073
231|diamond|2024-08-04 13:57:47.797073
231|pearl|2024-08-04 13:57:47.797073
231|platinum|2024-08-04 13:57:47.797073
231|heartgold|2024-08-04 13:57:47.797073
231|soulsilver|2024-08-04 13:57:47.797073
231|black|2024-08-04 13:57:47.797073
231|white|2024-08-04 13:57:47.797073
231|black-2|2024-08-04 13:57:47.797073
231|white-2|2024-08-04 13:57:47.797073
232|gold|2024-08-04 13:57:47.797073
232|silver|2024-08-04 13:57:47.797073
232|crystal|2024-08-04 13:57:47.797073
232|ruby|2024-08-04 13:57:47.797073
232|sapphire|2024-08-04 13:57:47.797073
232|emerald|2024-08-04 13:57:47.797073
232|firered|2024-08-04 13:57:47.797073
232|leafgreen|2024-08-04 13:57:47.797073
232|diamond|2024-08-04 13:57:47.797073
232|pearl|2024-08-04 13:57:47.797073
232|platinum|2024-08-04 13:57:47.797073
232|heartgold|2024-08-04 13:57:47.797073
232|soulsilver|2024-08-04 13:57:47.797073
232|black|2024-08-04 13:57:47.797073
232|white|2024-08-04 13:57:47.797073
232|black-2|2024-08-04 13:57:47.797073
232|white-2|2024-08-04 13:57:47.797073
233|gold|2024-08-04 13:57:47.797073
233|silver|2024-08-04 13:57:47.797073
233|crystal|2024-08-04 13:57:47.797073
233|ruby|2024-08-04 13:57:47.797073
233|sapphire|2024-08-04 13:57:47.797073
233|emerald|2024-08-04 13:57:47.797073
233|firered|2024-08-04 13:57:47.797073
233|leafgreen|2024-08-04 13:57:47.797073
233|diamond|2024-08-04 13:57:47.797073
233|pearl|2024-08-04 13:57:47.797073
233|platinum|2024-08-04 13:57:47.797073
233|heartgold|2024-08-04 13:57:47.797073
233|soulsilver|2024-08-04 13:57:47.797073
233|black|2024-08-04 13:57:47.797073
233|white|2024-08-04 13:57:47.797073
233|black-2|2024-08-04 13:57:47.797073
233|white-2|2024-08-04 13:57:47.797073
234|gold|2024-08-04 13:57:47.797073
234|silver|2024-08-04 13:57:47.797073
234|crystal|2024-08-04 13:57:47.797073
234|ruby|2024-08-04 13:57:47.797073
234|sapphire|2024-08-04 13:57:47.797073
234|emerald|2024-08-04 13:57:47.797073
234|firered|2024-08-04 13:57:47.797073
234|leafgreen|2024-08-04 13:57:47.797073
234|diamond|2024-08-04 13:57:47.797073
234|pearl|2024-08-04 13:57:47.797073
234|platinum|2024-08-04 13:57:47.797073
234|heartgold|2024-08-04 13:57:47.797073
234|soulsilver|2024-08-04 13:57:47.797073
234|black|2024-08-04 13:57:47.797073
234|white|2024-08-04 13:57:47.797073
234|black-2|2024-08-04 13:57:47.797073
234|white-2|2024-08-04 13:57:47.797073
235|gold|2024-08-04 13:57:47.797073
235|silver|2024-08-04 13:57:47.797073
235|crystal|2024-08-04 13:57:47.797073
235|ruby|2024-08-04 13:57:47.797073
235|sapphire|2024-08-04 13:57:47.797073
235|emerald|2024-08-04 13:57:47.797073
235|firered|2024-08-04 13:57:47.797073
235|leafgreen|2024-08-04 13:57:47.797073
235|diamond|2024-08-04 13:57:47.797073
235|pearl|2024-08-04 13:57:47.797073
235|platinum|2024-08-04 13:57:47.797073
235|heartgold|2024-08-04 13:57:47.797073
235|soulsilver|2024-08-04 13:57:47.797073
235|black|2024-08-04 13:57:47.797073
235|white|2024-08-04 13:57:47.797073
235|black-2|2024-08-04 13:57:47.797073
235|white-2|2024-08-04 13:57:47.797073
236|gold|2024-08-04 13:57:47.797073
236|silver|2024-08-04 13:57:47.797073
236|crystal|2024-08-04 13:57:47.797073
236|ruby|2024-08-04 13:57:47.797073
236|sapphire|2024-08-04 13:57:47.797073
236|emerald|2024-08-04 13:57:47.797073
236|firered|2024-08-04 13:57:47.797073
236|leafgreen|2024-08-04 13:57:47.797073
236|diamond|2024-08-04 13:57:47.797073
236|pearl|2024-08-04 13:57:47.797073
236|platinum|2024-08-04 13:57:47.797073
236|heartgold|2024-08-04 13:57:47.797073
236|soulsilver|2024-08-04 13:57:47.797073
236|black|2024-08-04 13:57:47.797073
236|white|2024-08-04 13:57:47.797073
236|black-2|2024-08-04 13:57:47.797073
236|white-2|2024-08-04 13:57:47.797073
237|gold|2024-08-04 13:57:47.797073
237|silver|2024-08-04 13:57:47.797073
237|crystal|2024-08-04 13:57:47.797073
237|ruby|2024-08-04 13:57:47.797073
237|sapphire|2024-08-04 13:57:47.797073
237|emerald|2024-08-04 13:57:47.797073
237|firered|2024-08-04 13:57:47.797073
237|leafgreen|2024-08-04 13:57:47.797073
237|diamond|2024-08-04 13:57:47.797073
237|pearl|2024-08-04 13:57:47.797073
237|platinum|2024-08-04 13:57:47.797073
237|heartgold|2024-08-04 13:57:47.797073
237|soulsilver|2024-08-04 13:57:47.797073
237|black|2024-08-04 13:57:47.797073
237|white|2024-08-04 13:57:47.797073
237|black-2|2024-08-04 13:57:47.797073
237|white-2|2024-08-04 13:57:47.797073
238|gold|2024-08-04 13:57:47.797073
238|silver|2024-08-04 13:57:47.797073
238|crystal|2024-08-04 13:57:47.797073
238|ruby|2024-08-04 13:57:47.797073
238|sapphire|2024-08-04 13:57:47.797073
238|emerald|2024-08-04 13:57:47.797073
238|firered|2024-08-04 13:57:47.797073
238|leafgreen|2024-08-04 13:57:47.797073
238|diamond|2024-08-04 13:57:47.797073
238|pearl|2024-08-04 13:57:47.797073
238|platinum|2024-08-04 13:57:47.797073
238|heartgold|2024-08-04 13:57:47.797073
238|soulsilver|2024-08-04 13:57:47.797073
238|black|2024-08-04 13:57:47.797073
238|white|2024-08-04 13:57:47.797073
238|black-2|2024-08-04 13:57:47.797073
238|white-2|2024-08-04 13:57:47.797073
239|gold|2024-08-04 13:57:47.797073
239|silver|2024-08-04 13:57:47.797073
239|crystal|2024-08-04 13:57:47.797073
239|ruby|2024-08-04 13:57:47.797073
239|sapphire|2024-08-04 13:57:47.797073
239|emerald|2024-08-04 13:57:47.797073
239|firered|2024-08-04 13:57:47.797073
239|leafgreen|2024-08-04 13:57:47.797073
239|diamond|2024-08-04 13:57:47.797073
239|pearl|2024-08-04 13:57:47.797073
239|platinum|2024-08-04 13:57:47.797073
239|heartgold|2024-08-04 13:57:47.797073
239|soulsilver|2024-08-04 13:57:47.797073
239|black|2024-08-04 13:57:47.797073
239|white|2024-08-04 13:57:47.797073
239|black-2|2024-08-04 13:57:47.797073
239|white-2|2024-08-04 13:57:47.797073
240|gold|2024-08-04 13:57:47.797073
240|silver|2024-08-04 13:57:47.797073
240|crystal|2024-08-04 13:57:47.797073
240|ruby|2024-08-04 13:57:47.797073
240|sapphire|2024-08-04 13:57:47.797073
240|emerald|2024-08-04 13:57:47.797073
240|firered|2024-08-04 13:57:47.797073
240|leafgreen|2024-08-04 13:57:47.797073
240|diamond|2024-08-04 13:57:47.797073
240|pearl|2024-08-04 13:57:47.797073
240|platinum|2024-08-04 13:57:47.797073
240|heartgold|2024-08-04 13:57:47.797073
240|soulsilver|2024-08-04 13:57:47.797073
240|black|2024-08-04 13:57:47.797073
240|white|2024-08-04 13:57:47.797073
240|black-2|2024-08-04 13:57:47.797073
240|white-2|2024-08-04 13:57:47.797073
241|gold|2024-08-04 13:57:47.797073
241|silver|2024-08-04 13:57:47.797073
241|crystal|2024-08-04 13:57:47.797073
241|ruby|2024-08-04 13:57:47.797073
241|sapphire|2024-08-04 13:57:47.797073
241|emerald|2024-08-04 13:57:47.797073
241|firered|2024-08-04 13:57:47.797073
241|leafgreen|2024-08-04 13:57:47.797073
241|diamond|2024-08-04 13:57:47.797073
241|pearl|2024-08-04 13:57:47.797073
241|platinum|2024-08-04 13:57:47.797073
241|heartgold|2024-08-04 13:57:47.797073
241|soulsilver|2024-08-04 13:57:47.797073
241|black|2024-08-04 13:57:47.797073
241|white|2024-08-04 13:57:47.797073
241|black-2|2024-08-04 13:57:47.797073
241|white-2|2024-08-04 13:57:47.797073
242|gold|2024-08-04 13:57:47.797073
242|silver|2024-08-04 13:57:47.797073
242|crystal|2024-08-04 13:57:47.797073
242|ruby|2024-08-04 13:57:47.797073
242|sapphire|2024-08-04 13:57:47.797073
242|emerald|2024-08-04 13:57:47.797073
242|firered|2024-08-04 13:57:47.797073
242|leafgreen|2024-08-04 13:57:47.797073
242|diamond|2024-08-04 13:57:47.797073
242|pearl|2024-08-04 13:57:47.797073
242|platinum|2024-08-04 13:57:47.797073
242|heartgold|2024-08-04 13:57:47.797073
242|soulsilver|2024-08-04 13:57:47.797073
242|black|2024-08-04 13:57:47.797073
242|white|2024-08-04 13:57:47.797073
242|black-2|2024-08-04 13:57:47.797073
242|white-2|2024-08-04 13:57:47.797073
243|gold|2024-08-04 13:57:47.797073
243|silver|2024-08-04 13:57:47.797073
243|crystal|2024-08-04 13:57:47.797073
243|ruby|2024-08-04 13:57:47.797073
243|sapphire|2024-08-04 13:57:47.797073
243|emerald|2024-08-04 13:57:47.797073
243|firered|2024-08-04 13:57:47.797073
243|leafgreen|2024-08-04 13:57:47.797073
243|diamond|2024-08-04 13:57:47.797073
243|pearl|2024-08-04 13:57:47.797073
243|platinum|2024-08-04 13:57:47.797073
243|heartgold|2024-08-04 13:57:47.797073
243|soulsilver|2024-08-04 13:57:47.797073
243|black|2024-08-04 13:57:47.797073
243|white|2024-08-04 13:57:47.797073
243|black-2|2024-08-04 13:57:47.797073
243|white-2|2024-08-04 13:57:47.797073
244|gold|2024-08-04 13:57:47.797073
244|silver|2024-08-04 13:57:47.797073
244|crystal|2024-08-04 13:57:47.797073
244|ruby|2024-08-04 13:57:47.797073
244|sapphire|2024-08-04 13:57:47.797073
244|emerald|2024-08-04 13:57:47.797073
244|firered|2024-08-04 13:57:47.797073
244|leafgreen|2024-08-04 13:57:47.797073
244|diamond|2024-08-04 13:57:47.797073
244|pearl|2024-08-04 13:57:47.797073
244|platinum|2024-08-04 13:57:47.797073
244|heartgold|2024-08-04 13:57:47.797073
244|soulsilver|2024-08-04 13:57:47.797073
244|black|2024-08-04 13:57:47.797073
244|white|2024-08-04 13:57:47.797073
244|black-2|2024-08-04 13:57:47.797073
244|white-2|2024-08-04 13:57:47.797073
245|gold|2024-08-04 13:57:47.797073
245|silver|2024-08-04 13:57:47.797073
245|crystal|2024-08-04 13:57:47.797073
245|ruby|2024-08-04 13:57:47.797073
245|sapphire|2024-08-04 13:57:47.797073
245|emerald|2024-08-04 13:57:47.797073
245|firered|2024-08-04 13:57:47.797073
245|leafgreen|2024-08-04 13:57:47.797073
245|diamond|2024-08-04 13:57:47.797073
245|pearl|2024-08-04 13:57:47.797073
245|platinum|2024-08-04 13:57:47.797073
245|heartgold|2024-08-04 13:57:47.797073
245|soulsilver|2024-08-04 13:57:47.797073
245|black|2024-08-04 13:57:47.797073
245|white|2024-08-04 13:57:47.797073
245|black-2|2024-08-04 13:57:47.797073
245|white-2|2024-08-04 13:57:47.797073
246|gold|2024-08-04 13:57:47.797073
246|silver|2024-08-04 13:57:47.797073
246|crystal|2024-08-04 13:57:47.797073
246|ruby|2024-08-04 13:57:47.797073
246|sapphire|2024-08-04 13:57:47.797073
246|emerald|2024-08-04 13:57:47.797073
246|firered|2024-08-04 13:57:47.797073
246|leafgreen|2024-08-04 13:57:47.797073
246|diamond|2024-08-04 13:57:47.797073
246|pearl|2024-08-04 13:57:47.797073
246|platinum|2024-08-04 13:57:47.797073
246|heartgold|2024-08-04 13:57:47.797073
246|soulsilver|2024-08-04 13:57:47.797073
246|black|2024-08-04 13:57:47.797073
246|white|2024-08-04 13:57:47.797073
246|black-2|2024-08-04 13:57:47.797073
246|white-2|2024-08-04 13:57:47.797073
247|gold|2024-08-04 13:57:47.797073
247|silver|2024-08-04 13:57:47.797073
247|crystal|2024-08-04 13:57:47.797073
247|ruby|2024-08-04 13:57:47.797073
247|sapphire|2024-08-04 13:57:47.797073
247|emerald|2024-08-04 13:57:47.797073
247|firered|2024-08-04 13:57:47.797073
247|leafgreen|2024-08-04 13:57:47.797073
247|diamond|2024-08-04 13:57:47.797073
247|pearl|2024-08-04 13:57:47.797073
247|platinum|2024-08-04 13:57:47.797073
247|heartgold|2024-08-04 13:57:47.797073
247|soulsilver|2024-08-04 13:57:47.797073
247|black|2024-08-04 13:57:47.797073
247|white|2024-08-04 13:57:47.797073
247|black-2|2024-08-04 13:57:47.797073
247|white-2|2024-08-04 13:57:47.797073
248|gold|2024-08-04 13:57:47.797073
248|silver|2024-08-04 13:57:47.797073
248|crystal|2024-08-04 13:57:47.797073
248|ruby|2024-08-04 13:57:47.797073
248|sapphire|2024-08-04 13:57:47.797073
248|emerald|2024-08-04 13:57:47.797073
248|firered|2024-08-04 13:57:47.797073
248|leafgreen|2024-08-04 13:57:47.797073
248|diamond|2024-08-04 13:57:47.797073
248|pearl|2024-08-04 13:57:47.797073
248|platinum|2024-08-04 13:57:47.797073
248|heartgold|2024-08-04 13:57:47.797073
248|soulsilver|2024-08-04 13:57:47.797073
248|black|2024-08-04 13:57:47.797073
248|white|2024-08-04 13:57:47.797073
248|black-2|2024-08-04 13:57:47.797073
248|white-2|2024-08-04 13:57:47.797073
249|gold|2024-08-04 13:57:47.797073
249|silver|2024-08-04 13:57:47.797073
249|crystal|2024-08-04 13:57:47.797073
249|ruby|2024-08-04 13:57:47.797073
249|sapphire|2024-08-04 13:57:47.797073
249|emerald|2024-08-04 13:57:47.797073
249|firered|2024-08-04 13:57:47.797073
249|leafgreen|2024-08-04 13:57:47.797073
249|diamond|2024-08-04 13:57:47.797073
249|pearl|2024-08-04 13:57:47.797073
249|platinum|2024-08-04 13:57:47.797073
249|heartgold|2024-08-04 13:57:47.797073
249|soulsilver|2024-08-04 13:57:47.797073
249|black|2024-08-04 13:57:47.797073
249|white|2024-08-04 13:57:47.797073
249|black-2|2024-08-04 13:57:47.797073
249|white-2|2024-08-04 13:57:47.797073
250|gold|2024-08-04 13:57:47.797073
250|silver|2024-08-04 13:57:47.797073
250|crystal|2024-08-04 13:57:47.797073
250|ruby|2024-08-04 13:57:47.797073
250|sapphire|2024-08-04 13:57:47.797073
250|emerald|2024-08-04 13:57:47.797073
250|firered|2024-08-04 13:57:47.797073
250|leafgreen|2024-08-04 13:57:47.797073
250|diamond|2024-08-04 13:57:47.797073
250|pearl|2024-08-04 13:57:47.797073
250|platinum|2024-08-04 13:57:47.797073
250|heartgold|2024-08-04 13:57:47.797073
250|soulsilver|2024-08-04 13:57:47.797073
250|black|2024-08-04 13:57:47.797073
250|white|2024-08-04 13:57:47.797073
250|black-2|2024-08-04 13:57:47.797073
250|white-2|2024-08-04 13:57:47.797073
251|gold|2024-08-04 13:57:47.797073
251|silver|2024-08-04 13:57:47.797073
251|crystal|2024-08-04 13:57:47.797073
251|ruby|2024-08-04 13:57:47.797073
251|sapphire|2024-08-04 13:57:47.797073
251|emerald|2024-08-04 13:57:47.797073
251|firered|2024-08-04 13:57:47.797073
251|leafgreen|2024-08-04 13:57:47.797073
251|diamond|2024-08-04 13:57:47.797073
251|pearl|2024-08-04 13:57:47.797073
251|platinum|2024-08-04 13:57:47.797073
251|heartgold|2024-08-04 13:57:47.797073
251|soulsilver|2024-08-04 13:57:47.797073
251|black|2024-08-04 13:57:47.797073
251|white|2024-08-04 13:57:47.797073
251|black-2|2024-08-04 13:57:47.797073
251|white-2|2024-08-04 13:57:47.797073
252|ruby|2024-08-04 13:57:47.797073
252|sapphire|2024-08-04 13:57:47.797073
252|emerald|2024-08-04 13:57:47.797073
252|firered|2024-08-04 13:57:47.797073
252|leafgreen|2024-08-04 13:57:47.797073
252|diamond|2024-08-04 13:57:47.797073
252|pearl|2024-08-04 13:57:47.797073
252|platinum|2024-08-04 13:57:47.797073
252|heartgold|2024-08-04 13:57:47.797073
252|soulsilver|2024-08-04 13:57:47.797073
252|black|2024-08-04 13:57:47.797073
252|white|2024-08-04 13:57:47.797073
252|black-2|2024-08-04 13:57:47.797073
252|white-2|2024-08-04 13:57:47.797073
253|ruby|2024-08-04 13:57:47.797073
253|sapphire|2024-08-04 13:57:47.797073
253|emerald|2024-08-04 13:57:47.797073
253|firered|2024-08-04 13:57:47.797073
253|leafgreen|2024-08-04 13:57:47.797073
253|diamond|2024-08-04 13:57:47.797073
253|pearl|2024-08-04 13:57:47.797073
253|platinum|2024-08-04 13:57:47.797073
253|heartgold|2024-08-04 13:57:47.797073
253|soulsilver|2024-08-04 13:57:47.797073
253|black|2024-08-04 13:57:47.797073
253|white|2024-08-04 13:57:47.797073
253|black-2|2024-08-04 13:57:47.797073
253|white-2|2024-08-04 13:57:47.797073
254|ruby|2024-08-04 13:57:47.797073
254|sapphire|2024-08-04 13:57:47.797073
254|emerald|2024-08-04 13:57:47.797073
254|firered|2024-08-04 13:57:47.797073
254|leafgreen|2024-08-04 13:57:47.797073
254|diamond|2024-08-04 13:57:47.797073
254|pearl|2024-08-04 13:57:47.797073
254|platinum|2024-08-04 13:57:47.797073
254|heartgold|2024-08-04 13:57:47.797073
254|soulsilver|2024-08-04 13:57:47.797073
254|black|2024-08-04 13:57:47.797073
254|white|2024-08-04 13:57:47.797073
254|black-2|2024-08-04 13:57:47.797073
254|white-2|2024-08-04 13:57:47.797073
255|ruby|2024-08-04 13:57:47.797073
255|sapphire|2024-08-04 13:57:47.797073
255|emerald|2024-08-04 13:57:47.797073
255|firered|2024-08-04 13:57:47.797073
255|leafgreen|2024-08-04 13:57:47.797073
255|diamond|2024-08-04 13:57:47.797073
255|pearl|2024-08-04 13:57:47.797073
255|platinum|2024-08-04 13:57:47.797073
255|heartgold|2024-08-04 13:57:47.797073
255|soulsilver|2024-08-04 13:57:47.797073
255|black|2024-08-04 13:57:47.797073
255|white|2024-08-04 13:57:47.797073
255|black-2|2024-08-04 13:57:47.797073
255|white-2|2024-08-04 13:57:47.797073
256|ruby|2024-08-04 13:57:47.797073
256|sapphire|2024-08-04 13:57:47.797073
256|emerald|2024-08-04 13:57:47.797073
256|firered|2024-08-04 13:57:47.797073
256|leafgreen|2024-08-04 13:57:47.797073
256|diamond|2024-08-04 13:57:47.797073
256|pearl|2024-08-04 13:57:47.797073
256|platinum|2024-08-04 13:57:47.797073
256|heartgold|2024-08-04 13:57:47.797073
256|soulsilver|2024-08-04 13:57:47.797073
256|black|2024-08-04 13:57:47.797073
256|white|2024-08-04 13:57:47.797073
256|black-2|2024-08-04 13:57:47.797073
256|white-2|2024-08-04 13:57:47.797073
257|ruby|2024-08-04 13:57:47.797073
257|sapphire|2024-08-04 13:57:47.797073
257|emerald|2024-08-04 13:57:47.797073
257|firered|2024-08-04 13:57:47.797073
257|leafgreen|2024-08-04 13:57:47.797073
257|diamond|2024-08-04 13:57:47.797073
257|pearl|2024-08-04 13:57:47.797073
257|platinum|2024-08-04 13:57:47.797073
257|heartgold|2024-08-04 13:57:47.797073
257|soulsilver|2024-08-04 13:57:47.797073
257|black|2024-08-04 13:57:47.797073
257|white|2024-08-04 13:57:47.797073
257|black-2|2024-08-04 13:57:47.797073
257|white-2|2024-08-04 13:57:47.797073
258|ruby|2024-08-04 13:57:47.797073
258|sapphire|2024-08-04 13:57:47.797073
258|emerald|2024-08-04 13:57:47.797073
258|firered|2024-08-04 13:57:47.797073
258|leafgreen|2024-08-04 13:57:47.797073
258|diamond|2024-08-04 13:57:47.797073
258|pearl|2024-08-04 13:57:47.797073
258|platinum|2024-08-04 13:57:47.797073
258|heartgold|2024-08-04 13:57:47.797073
258|soulsilver|2024-08-04 13:57:47.797073
258|black|2024-08-04 13:57:47.797073
258|white|2024-08-04 13:57:47.797073
258|black-2|2024-08-04 13:57:47.797073
258|white-2|2024-08-04 13:57:47.797073
259|ruby|2024-08-04 13:57:47.797073
259|sapphire|2024-08-04 13:57:47.797073
259|emerald|2024-08-04 13:57:47.797073
259|firered|2024-08-04 13:57:47.797073
259|leafgreen|2024-08-04 13:57:47.797073
259|diamond|2024-08-04 13:57:47.797073
259|pearl|2024-08-04 13:57:47.797073
259|platinum|2024-08-04 13:57:47.797073
259|heartgold|2024-08-04 13:57:47.797073
259|soulsilver|2024-08-04 13:57:47.797073
259|black|2024-08-04 13:57:47.797073
259|white|2024-08-04 13:57:47.797073
259|black-2|2024-08-04 13:57:47.797073
259|white-2|2024-08-04 13:57:47.797073
260|ruby|2024-08-04 13:57:47.797073
260|sapphire|2024-08-04 13:57:47.797073
260|emerald|2024-08-04 13:57:47.797073
260|firered|2024-08-04 13:57:47.797073
260|leafgreen|2024-08-04 13:57:47.797073
260|diamond|2024-08-04 13:57:47.797073
260|pearl|2024-08-04 13:57:47.797073
260|platinum|2024-08-04 13:57:47.797073
260|heartgold|2024-08-04 13:57:47.797073
260|soulsilver|2024-08-04 13:57:47.797073
260|black|2024-08-04 13:57:47.797073
260|white|2024-08-04 13:57:47.797073
260|black-2|2024-08-04 13:57:47.797073
260|white-2|2024-08-04 13:57:47.797073
261|ruby|2024-08-04 13:57:47.797073
261|sapphire|2024-08-04 13:57:47.797073
261|emerald|2024-08-04 13:57:47.797073
261|firered|2024-08-04 13:57:47.797073
261|leafgreen|2024-08-04 13:57:47.797073
261|diamond|2024-08-04 13:57:47.797073
261|pearl|2024-08-04 13:57:47.797073
261|platinum|2024-08-04 13:57:47.797073
261|heartgold|2024-08-04 13:57:47.797073
261|soulsilver|2024-08-04 13:57:47.797073
261|black|2024-08-04 13:57:47.797073
261|white|2024-08-04 13:57:47.797073
261|black-2|2024-08-04 13:57:47.797073
261|white-2|2024-08-04 13:57:47.797073
262|ruby|2024-08-04 13:57:47.797073
262|sapphire|2024-08-04 13:57:47.797073
262|emerald|2024-08-04 13:57:47.797073
262|firered|2024-08-04 13:57:47.797073
262|leafgreen|2024-08-04 13:57:47.797073
262|diamond|2024-08-04 13:57:47.797073
262|pearl|2024-08-04 13:57:47.797073
262|platinum|2024-08-04 13:57:47.797073
262|heartgold|2024-08-04 13:57:47.797073
262|soulsilver|2024-08-04 13:57:47.797073
262|black|2024-08-04 13:57:47.797073
262|white|2024-08-04 13:57:47.797073
262|black-2|2024-08-04 13:57:47.797073
262|white-2|2024-08-04 13:57:47.797073
263|ruby|2024-08-04 13:57:47.797073
263|sapphire|2024-08-04 13:57:47.797073
263|emerald|2024-08-04 13:57:47.797073
263|firered|2024-08-04 13:57:47.797073
263|leafgreen|2024-08-04 13:57:47.797073
263|diamond|2024-08-04 13:57:47.797073
263|pearl|2024-08-04 13:57:47.797073
263|platinum|2024-08-04 13:57:47.797073
263|heartgold|2024-08-04 13:57:47.797073
263|soulsilver|2024-08-04 13:57:47.797073
263|black|2024-08-04 13:57:47.797073
263|white|2024-08-04 13:57:47.797073
263|black-2|2024-08-04 13:57:47.797073
263|white-2|2024-08-04 13:57:47.797073
264|ruby|2024-08-04 13:57:47.797073
264|sapphire|2024-08-04 13:57:47.797073
264|emerald|2024-08-04 13:57:47.797073
264|firered|2024-08-04 13:57:47.797073
264|leafgreen|2024-08-04 13:57:47.797073
264|diamond|2024-08-04 13:57:47.797073
264|pearl|2024-08-04 13:57:47.797073
264|platinum|2024-08-04 13:57:47.797073
264|heartgold|2024-08-04 13:57:47.797073
264|soulsilver|2024-08-04 13:57:47.797073
264|black|2024-08-04 13:57:47.797073
264|white|2024-08-04 13:57:47.797073
264|black-2|2024-08-04 13:57:47.797073
264|white-2|2024-08-04 13:57:47.797073
265|ruby|2024-08-04 13:57:47.797073
265|sapphire|2024-08-04 13:57:47.797073
265|emerald|2024-08-04 13:57:47.797073
265|firered|2024-08-04 13:57:47.797073
265|leafgreen|2024-08-04 13:57:47.797073
265|diamond|2024-08-04 13:57:47.797073
265|pearl|2024-08-04 13:57:47.797073
265|platinum|2024-08-04 13:57:47.797073
265|heartgold|2024-08-04 13:57:47.797073
265|soulsilver|2024-08-04 13:57:47.797073
265|black|2024-08-04 13:57:47.797073
265|white|2024-08-04 13:57:47.797073
265|black-2|2024-08-04 13:57:47.797073
265|white-2|2024-08-04 13:57:47.797073
266|ruby|2024-08-04 13:57:47.797073
266|sapphire|2024-08-04 13:57:47.797073
266|emerald|2024-08-04 13:57:47.797073
266|firered|2024-08-04 13:57:47.797073
266|leafgreen|2024-08-04 13:57:47.797073
266|diamond|2024-08-04 13:57:47.797073
266|pearl|2024-08-04 13:57:47.797073
266|platinum|2024-08-04 13:57:47.797073
266|heartgold|2024-08-04 13:57:47.797073
266|soulsilver|2024-08-04 13:57:47.797073
266|black|2024-08-04 13:57:47.797073
266|white|2024-08-04 13:57:47.797073
266|black-2|2024-08-04 13:57:47.797073
