pkmn_id|ability_id|ability_name|ability_is_hidden|ability_description|extraer_datetime
668|79|rivalry|False|The Pokémon's competitive spirit makes it deal more damage to Pokémon of the same gender, but less damage to Pokémon of the opposite gender.|2024-08-09 10:49:15.048744
668|127|unnerve|False|Unnerves opposing Pokémon and makes them unable to eat Berries.|2024-08-09 10:49:15.048744
668|153|moxie|True|When the Pokémon knocks out a target, it shows moxie, which boosts its Attack stat.|2024-08-09 10:49:15.048744
669|166|flower-veil|False|Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.|2024-08-09 10:49:15.048744
669|180|symbiosis|True|The Pokémon passes its held item to an ally that has used up an item.|2024-08-09 10:49:15.048744
670|166|flower-veil|False|Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.|2024-08-09 10:49:15.048744
670|180|symbiosis|True|The Pokémon passes its held item to an ally that has used up an item.|2024-08-09 10:49:15.048744
671|166|flower-veil|False|Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.|2024-08-09 10:49:15.048744
671|180|symbiosis|True|The Pokémon passes its held item to an ally that has used up an item.|2024-08-09 10:49:15.048744
672|157|sap-sipper|False|The Pokémon takes no damage when hit by Grass-type moves. Instead, its Attack stat is boosted.|2024-08-09 10:49:15.048744
672|179|grass-pelt|True|Boosts the Pokémon's Defense stat on Grassy Terrain.|2024-08-09 10:49:15.048744
673|157|sap-sipper|False|The Pokémon takes no damage when hit by Grass-type moves. Instead, its Attack stat is boosted.|2024-08-09 10:49:15.048744
673|179|grass-pelt|True|Boosts the Pokémon's Defense stat on Grassy Terrain.|2024-08-09 10:49:15.048744
674|89|iron-fist|False|Powers up punching moves.|2024-08-09 10:49:15.048744
674|104|mold-breaker|False|The Pokémon's moves are unimpeded by the Ability of the target.|2024-08-09 10:49:15.048744
674|113|scrappy|True|The Pokémon can hit Ghost-type Pokémon with Normal- and Fighting-type moves. It is also unaffected by Intimidate.|2024-08-09 10:49:15.048744
675|89|iron-fist|False|Powers up punching moves.|2024-08-09 10:49:15.048744
675|104|mold-breaker|False|The Pokémon's moves are unimpeded by the Ability of the target.|2024-08-09 10:49:15.048744
675|113|scrappy|True|The Pokémon can hit Ghost-type Pokémon with Normal- and Fighting-type moves. It is also unaffected by Intimidate.|2024-08-09 10:49:15.048744
676|169|fur-coat|False|Halves the damage from physical moves.|2024-08-09 10:49:15.048744
677|51|keen-eye|False|The Pokémon's keen eyes prevent its accuracy from being lowered.|2024-08-09 10:49:15.048744
677|151|infiltrator|False|The Pokémon's moves are unaffected by the target's barriers, substitutes, and the like.|2024-08-09 10:49:15.048744
677|20|own-tempo|True|The Pokémon sticks to its own tempo, preventing it from becoming confused or being affected by Intimidate.|2024-08-09 10:49:15.048744
678|51|keen-eye|False|The Pokémon's keen eyes prevent its accuracy from being lowered.|2024-08-09 10:49:15.048744
678|151|infiltrator|False|The Pokémon's moves are unaffected by the target's barriers, substitutes, and the like.|2024-08-09 10:49:15.048744
678|158|prankster|True|Gives priority to the Pokémon's status moves.|2024-08-09 10:49:15.048744
679|99|no-guard|False|The Pokémon employs no-guard tactics to ensure incoming and outgoing attacks always land. |2024-08-09 10:49:15.048744
680|99|no-guard|False|The Pokémon employs no-guard tactics to ensure incoming and outgoing attacks always land. |2024-08-09 10:49:15.048744
681|176|stance-change|False|"The Pokémon changes its form to Blade Forme when
it uses an attack move and changes to Shield Forme
when it uses King’s Shield."|2024-08-09 10:49:15.048744
682|131|healer|False|Sometimes cures the status conditions of the Pokémon's allies.|2024-08-09 10:49:15.048744
682|165|aroma-veil|True|Protects the Pokémon and its allies from effects that prevent the use of moves.|2024-08-09 10:49:15.048744
683|131|healer|False|Sometimes cures the status conditions of the Pokémon's allies.|2024-08-09 10:49:15.048744
683|165|aroma-veil|True|Protects the Pokémon and its allies from effects that prevent the use of moves.|2024-08-09 10:49:15.048744
684|175|sweet-veil|False|Prevents the Pokémon and its allies from falling asleep.|2024-08-09 10:49:15.048744
684|84|unburden|True|Boosts the Speed stat if the Pokémon's held item is used or lost.|2024-08-09 10:49:15.048744
685|175|sweet-veil|False|Prevents the Pokémon and its allies from falling asleep.|2024-08-09 10:49:15.048744
685|84|unburden|True|Boosts the Speed stat if the Pokémon's held item is used or lost.|2024-08-09 10:49:15.048744
686|126|contrary|False|Reverses any stat changes affecting the Pokémon so that attempts to boost its stats instead lower them—and attempts to lower its stats will boost them.|2024-08-09 10:49:15.048744
686|21|suction-cups|False|The Pokémon uses suction cups to stay in one spot. This protects it from moves and items that would force it to switch out.|2024-08-09 10:49:15.048744
686|151|infiltrator|True|The Pokémon's moves are unaffected by the target's barriers, substitutes, and the like.|2024-08-09 10:49:15.048744
687|126|contrary|False|Reverses any stat changes affecting the Pokémon so that attempts to boost its stats instead lower them—and attempts to lower its stats will boost them.|2024-08-09 10:49:15.048744
687|21|suction-cups|False|The Pokémon uses suction cups to stay in one spot. This protects it from moves and items that would force it to switch out.|2024-08-09 10:49:15.048744
687|151|infiltrator|True|The Pokémon's moves are unaffected by the target's barriers, substitutes, and the like.|2024-08-09 10:49:15.048744
688|181|tough-claws|False|Powers up moves that make direct contact.|2024-08-09 10:49:15.048744
688|97|sniper|False|If the Pokémon's attack lands a critical hit, the attack is powered up even further.|2024-08-09 10:49:15.048744
688|124|pickpocket|True|The Pokémon steals the held item from attackers that made direct contact with it.|2024-08-09 10:49:15.048744
689|181|tough-claws|False|Powers up moves that make direct contact.|2024-08-09 10:49:15.048744
689|97|sniper|False|If the Pokémon's attack lands a critical hit, the attack is powered up even further.|2024-08-09 10:49:15.048744
689|124|pickpocket|True|The Pokémon steals the held item from attackers that made direct contact with it.|2024-08-09 10:49:15.048744
690|38|poison-point|False|Contact with the Pokémon may poison the attacker.|2024-08-09 10:49:15.048744
690|143|poison-touch|False|May poison a target when the Pokémon makes contact.|2024-08-09 10:49:15.048744
690|91|adaptability|True|Powers up moves of the same type as the Pokémon.|2024-08-09 10:49:15.048744
691|38|poison-point|False|Contact with the Pokémon may poison the attacker.|2024-08-09 10:49:15.048744
691|143|poison-touch|False|May poison a target when the Pokémon makes contact.|2024-08-09 10:49:15.048744
691|91|adaptability|True|Powers up moves of the same type as the Pokémon.|2024-08-09 10:49:15.048744
692|178|mega-launcher|False|Powers up pulse moves.|2024-08-09 10:49:15.048744
693|178|mega-launcher|False|Powers up pulse moves.|2024-08-09 10:49:15.048744
694|87|dry-skin|False|Restores the Pokémon's HP in rain or when it is hit by Water-type moves. Reduces HP in harsh sunlight, and increases the damage received from Fire-type moves.|2024-08-09 10:49:15.048744
694|8|sand-veil|False|Boosts the Pokémon's evasiveness in a sandstorm.|2024-08-09 10:49:15.048744
694|94|solar-power|True|In harsh sunlight, the Pokémon's Sp. Atk stat is boosted, but its HP decreases every turn.|2024-08-09 10:49:15.048744
695|87|dry-skin|False|Restores the Pokémon's HP in rain or when it is hit by Water-type moves. Reduces HP in harsh sunlight, and increases the damage received from Fire-type moves.|2024-08-09 10:49:15.048744
695|8|sand-veil|False|Boosts the Pokémon's evasiveness in a sandstorm.|2024-08-09 10:49:15.048744
695|94|solar-power|True|In harsh sunlight, the Pokémon's Sp. Atk stat is boosted, but its HP decreases every turn.|2024-08-09 10:49:15.048744
696|173|strong-jaw|False|The Pokémon's strong jaw boosts the power of its biting moves.|2024-08-09 10:49:15.048744
696|5|sturdy|True|The Pokémon cannot be knocked out by a single hit as long as its HP is full. One-hit KO moves will also fail to knock it out.|2024-08-09 10:49:15.048744
697|173|strong-jaw|False|The Pokémon's strong jaw boosts the power of its biting moves.|2024-08-09 10:49:15.048744
697|69|rock-head|True|Protects the Pokémon from recoil damage.|2024-08-09 10:49:15.048744
698|174|refrigerate|False|"Normal-type moves become Ice-type moves.
The power of those moves is boosted a little."|2024-08-09 10:49:15.048744
698|117|snow-warning|True|The Pokémon makes it snow when it enters a battle.|2024-08-09 10:49:15.048744
699|174|refrigerate|False|"Normal-type moves become Ice-type moves.
The power of those moves is boosted a little."|2024-08-09 10:49:15.048744
699|117|snow-warning|True|The Pokémon makes it snow when it enters a battle.|2024-08-09 10:49:15.048744
700|56|cute-charm|False|The Pokémon may infatuate attackers that make direct contact with it.|2024-08-09 10:49:15.048744
700|182|pixilate|True|Normal-type moves become Fairy-type moves. The power of those moves is boosted a little.|2024-08-09 10:49:15.048744
701|7|limber|False|The Pokémon's limber body prevents it from being paralyzed.|2024-08-09 10:49:15.048744
701|84|unburden|False|Boosts the Speed stat if the Pokémon's held item is used or lost.|2024-08-09 10:49:15.048744
701|104|mold-breaker|True|The Pokémon's moves are unimpeded by the Ability of the target.|2024-08-09 10:49:15.048744
702|167|cheek-pouch|False|The Pokémon's HP is restored when it eats any Berry, in addition to the Berry's usual effect.|2024-08-09 10:49:15.048744
702|53|pickup|False|The Pokémon may pick up an item another Pokémon used during a battle. It may pick up items outside of battle, too.|2024-08-09 10:49:15.048744
702|57|plus|True|Boosts the Sp. Atk stat of the Pokémon if an ally with the Plus or Minus Ability is also in battle.|2024-08-09 10:49:15.048744
703|29|clear-body|False|Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.|2024-08-09 10:49:15.048744
703|5|sturdy|True|The Pokémon cannot be knocked out by a single hit as long as its HP is full. One-hit KO moves will also fail to knock it out.|2024-08-09 10:49:15.048744
704|157|sap-sipper|False|The Pokémon takes no damage when hit by Grass-type moves. Instead, its Attack stat is boosted.|2024-08-09 10:49:15.048744
704|93|hydration|False|Cures the Pokémon's status conditions in rain.|2024-08-09 10:49:15.048744
704|183|gooey|True|Contact with the Pokémon lowers the attacker's Speed stat.|2024-08-09 10:49:15.048744
705|157|sap-sipper|False|The Pokémon takes no damage when hit by Grass-type moves. Instead, its Attack stat is boosted.|2024-08-09 10:49:15.048744
705|93|hydration|False|Cures the Pokémon's status conditions in rain.|2024-08-09 10:49:15.048744
705|183|gooey|True|Contact with the Pokémon lowers the attacker's Speed stat.|2024-08-09 10:49:15.048744
706|157|sap-sipper|False|The Pokémon takes no damage when hit by Grass-type moves. Instead, its Attack stat is boosted.|2024-08-09 10:49:15.048744
706|93|hydration|False|Cures the Pokémon's status conditions in rain.|2024-08-09 10:49:15.048744
706|183|gooey|True|Contact with the Pokémon lowers the attacker's Speed stat.|2024-08-09 10:49:15.048744
707|158|prankster|False|Gives priority to the Pokémon's status moves.|2024-08-09 10:49:15.048744
707|170|magician|True|The Pokémon steals the held item from any target it hits with a move.|2024-08-09 10:49:15.048744
708|30|natural-cure|False|The Pokémon's status conditions are cured when it switches out.|2024-08-09 10:49:15.048744
708|119|frisk|False|When it enters a battle, the Pokémon can check an opposing Pokémon's held item.|2024-08-09 10:49:15.048744
708|139|harvest|True|May create another Berry after one is used.|2024-08-09 10:49:15.048744
709|30|natural-cure|False|The Pokémon's status conditions are cured when it switches out.|2024-08-09 10:49:15.048744
709|119|frisk|False|When it enters a battle, the Pokémon can check an opposing Pokémon's held item.|2024-08-09 10:49:15.048744
709|139|harvest|True|May create another Berry after one is used.|2024-08-09 10:49:15.048744
710|53|pickup|False|The Pokémon may pick up an item another Pokémon used during a battle. It may pick up items outside of battle, too.|2024-08-09 10:49:15.048744
710|119|frisk|False|When it enters a battle, the Pokémon can check an opposing Pokémon's held item.|2024-08-09 10:49:15.048744
710|15|insomnia|True|The Pokémon's insomnia prevents it from falling asleep.|2024-08-09 10:49:15.048744
711|53|pickup|False|The Pokémon may pick up an item another Pokémon used during a battle. It may pick up items outside of battle, too.|2024-08-09 10:49:15.048744
711|119|frisk|False|When it enters a battle, the Pokémon can check an opposing Pokémon's held item.|2024-08-09 10:49:15.048744
711|15|insomnia|True|The Pokémon's insomnia prevents it from falling asleep.|2024-08-09 10:49:15.048744
712|20|own-tempo|False|The Pokémon sticks to its own tempo, preventing it from becoming confused or being affected by Intimidate.|2024-08-09 10:49:15.048744
712|115|ice-body|False|The Pokémon gradually regains HP in snow.|2024-08-09 10:49:15.048744
712|5|sturdy|True|The Pokémon cannot be knocked out by a single hit as long as its HP is full. One-hit KO moves will also fail to knock it out.|2024-08-09 10:49:15.048744
713|20|own-tempo|False|The Pokémon sticks to its own tempo, preventing it from becoming confused or being affected by Intimidate.|2024-08-09 10:49:15.048744
713|115|ice-body|False|The Pokémon gradually regains HP in snow.|2024-08-09 10:49:15.048744
713|5|sturdy|True|The Pokémon cannot be knocked out by a single hit as long as its HP is full. One-hit KO moves will also fail to knock it out.|2024-08-09 10:49:15.048744
714|119|frisk|False|When it enters a battle, the Pokémon can check an opposing Pokémon's held item.|2024-08-09 10:49:15.048744
714|151|infiltrator|False|The Pokémon's moves are unaffected by the target's barriers, substitutes, and the like.|2024-08-09 10:49:15.048744
714|140|telepathy|True|The Pokémon anticipates and dodges the attacks of its allies.|2024-08-09 10:49:15.048744
715|119|frisk|False|When it enters a battle, the Pokémon can check an opposing Pokémon's held item.|2024-08-09 10:49:15.048744
715|151|infiltrator|False|The Pokémon's moves are unaffected by the target's barriers, substitutes, and the like.|2024-08-09 10:49:15.048744
715|140|telepathy|True|The Pokémon anticipates and dodges the attacks of its allies.|2024-08-09 10:49:15.048744
716|187|fairy-aura|False|Powers up each Pokémon’s Fairy-type moves.|2024-08-09 10:49:15.048744
717|186|dark-aura|False|Powers up each Pokémon’s Dark-type moves.|2024-08-09 10:49:15.048744
718|188|aura-break|False|"The effects of “Aura” Abilities are reversed
to lower the power of affected moves."|2024-08-09 10:49:15.048744
719|29|clear-body|False|Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.|2024-08-09 10:49:15.048744
720|170|magician|False|The Pokémon steals the held item from any target it hits with a move.|2024-08-09 10:49:15.048744
721|11|water-absorb|False|If hit by a Water-type move, the Pokémon has its HP restored instead of taking damage.|2024-08-09 10:49:15.048744
722|65|overgrow|False|Powers up Grass-type moves when the Pokémon's HP is low.|2024-08-09 10:49:15.048744
722|203|long-reach|True|The Pokémon uses its moves without making contact with the target.|2024-08-09 10:49:15.048744
723|65|overgrow|False|Powers up Grass-type moves when the Pokémon's HP is low.|2024-08-09 10:49:15.048744
723|203|long-reach|True|The Pokémon uses its moves without making contact with the target.|2024-08-09 10:49:15.048744
724|65|overgrow|False|Powers up Grass-type moves when the Pokémon's HP is low.|2024-08-09 10:49:15.048744
724|203|long-reach|True|The Pokémon uses its moves without making contact with the target.|2024-08-09 10:49:15.048744
725|66|blaze|False|Powers up Fire-type moves when the Pokémon's HP is low.|2024-08-09 10:49:15.048744
725|22|intimidate|True|When the Pokémon enters a battle, it intimidates opposing Pokémon and makes them cower, lowering their Attack stats.|2024-08-09 10:49:15.048744
726|66|blaze|False|Powers up Fire-type moves when the Pokémon's HP is low.|2024-08-09 10:49:15.048744
726|22|intimidate|True|When the Pokémon enters a battle, it intimidates opposing Pokémon and makes them cower, lowering their Attack stats.|2024-08-09 10:49:15.048744
727|66|blaze|False|Powers up Fire-type moves when the Pokémon's HP is low.|2024-08-09 10:49:15.048744
727|22|intimidate|True|When the Pokémon enters a battle, it intimidates opposing Pokémon and makes them cower, lowering their Attack stats.|2024-08-09 10:49:15.048744
728|67|torrent|False|Powers up Water-type moves when the Pokémon's HP is low.|2024-08-09 10:49:15.048744
728|204|liquid-voice|True|Sound-based moves become Water-type moves.|2024-08-09 10:49:15.048744
729|67|torrent|False|Powers up Water-type moves when the Pokémon's HP is low.|2024-08-09 10:49:15.048744
729|204|liquid-voice|True|Sound-based moves become Water-type moves.|2024-08-09 10:49:15.048744
730|67|torrent|False|Powers up Water-type moves when the Pokémon's HP is low.|2024-08-09 10:49:15.048744
730|204|liquid-voice|True|Sound-based moves become Water-type moves.|2024-08-09 10:49:15.048744
731|51|keen-eye|False|The Pokémon's keen eyes prevent its accuracy from being lowered.|2024-08-09 10:49:15.048744
731|92|skill-link|False|Maximizes the number of times multistrike moves hit.|2024-08-09 10:49:15.048744
731|53|pickup|True|The Pokémon may pick up an item another Pokémon used during a battle. It may pick up items outside of battle, too.|2024-08-09 10:49:15.048744
732|51|keen-eye|False|The Pokémon's keen eyes prevent its accuracy from being lowered.|2024-08-09 10:49:15.048744
732|92|skill-link|False|Maximizes the number of times multistrike moves hit.|2024-08-09 10:49:15.048744
732|53|pickup|True|The Pokémon may pick up an item another Pokémon used during a battle. It may pick up items outside of battle, too.|2024-08-09 10:49:15.048744
733|51|keen-eye|False|The Pokémon's keen eyes prevent its accuracy from being lowered.|2024-08-09 10:49:15.048744
733|92|skill-link|False|Maximizes the number of times multistrike moves hit.|2024-08-09 10:49:15.048744
733|125|sheer-force|True|Removes any additional effects from the Pokémon's moves, but increases the moves' power.|2024-08-09 10:49:15.048744
734|198|stakeout|False|Doubles the damage dealt to a target that has just switched into battle.|2024-08-09 10:49:15.048744
734|173|strong-jaw|False|The Pokémon's strong jaw boosts the power of its biting moves.|2024-08-09 10:49:15.048744
734|91|adaptability|True|Powers up moves of the same type as the Pokémon.|2024-08-09 10:49:15.048744
735|198|stakeout|False|Doubles the damage dealt to a target that has just switched into battle.|2024-08-09 10:49:15.048744
735|173|strong-jaw|False|The Pokémon's strong jaw boosts the power of its biting moves.|2024-08-09 10:49:15.048744
735|91|adaptability|True|Powers up moves of the same type as the Pokémon.|2024-08-09 10:49:15.048744
736|68|swarm|False|Powers up Bug-type moves when the Pokémon's HP is low.|2024-08-09 10:49:15.048744
737|217|battery|False|Powers up ally Pokémon's special moves.|2024-08-09 10:49:15.048744
738|26|levitate|False|By floating in the air, the Pokémon receives full immunity to all Ground-type moves.|2024-08-09 10:49:15.048744
739|52|hyper-cutter|False|The Pokémon's prized, mighty pincers prevent other Pokémon from lowering its Attack stat.|2024-08-09 10:49:15.048744
739|89|iron-fist|False|Powers up punching moves.|2024-08-09 10:49:15.048744
739|83|anger-point|True|The Pokémon is angered when it takes a critical hit, and that maxes its Attack stat.|2024-08-09 10:49:15.048744
740|52|hyper-cutter|False|The Pokémon's prized, mighty pincers prevent other Pokémon from lowering its Attack stat.|2024-08-09 10:49:15.048744
740|89|iron-fist|False|Powers up punching moves.|2024-08-09 10:49:15.048744
740|83|anger-point|True|The Pokémon is angered when it takes a critical hit, and that maxes its Attack stat.|2024-08-09 10:49:15.048744
741|216|dancer|False|Whenever a dance move is used in battle, the Pokémon will copy the user to immediately perform that dance move itself.|2024-08-09 10:49:15.048744
742|118|honey-gather|False|The Pokémon may gather Honey after a battle.|2024-08-09 10:49:15.048744
742|19|shield-dust|False|Protective dust shields the Pokémon from the additional effects of moves.|2024-08-09 10:49:15.048744
742|175|sweet-veil|True|Prevents the Pokémon and its allies from falling asleep.|2024-08-09 10:49:15.048744
743|118|honey-gather|False|The Pokémon may gather Honey after a battle.|2024-08-09 10:49:15.048744
743|19|shield-dust|False|Protective dust shields the Pokémon from the additional effects of moves.|2024-08-09 10:49:15.048744
743|175|sweet-veil|True|Prevents the Pokémon and its allies from falling asleep.|2024-08-09 10:49:15.048744
744|51|keen-eye|False|The Pokémon's keen eyes prevent its accuracy from being lowered.|2024-08-09 10:49:15.048744
744|72|vital-spirit|False|The Pokémon is full of vitality, and that prevents it from falling asleep.|2024-08-09 10:49:15.048744
744|80|steadfast|True|The Pokémon's determination boosts its Speed stat every time it flinches.|2024-08-09 10:49:15.048744
745|51|keen-eye|False|The Pokémon's keen eyes prevent its accuracy from being lowered.|2024-08-09 10:49:15.048744
745|146|sand-rush|False|Boosts the Pokémon's Speed stat in a sandstorm.|2024-08-09 10:49:15.048744
745|80|steadfast|True|The Pokémon's determination boosts its Speed stat every time it flinches.|2024-08-09 10:49:15.048744
746|208|schooling|False|"When it has a lot of HP, the Pokémon forms a
powerful school. It stops schooling when its HP
is low."|2024-08-09 10:49:15.048744
747|196|merciless|False|The Pokémon's attacks become critical hits if the target is poisoned.|2024-08-09 10:49:15.048744
747|7|limber|False|The Pokémon's limber body prevents it from being paralyzed.|2024-08-09 10:49:15.048744
747|144|regenerator|True|The Pokémon has a little of its HP restored when withdrawn from battle.|2024-08-09 10:49:15.048744
748|196|merciless|False|The Pokémon's attacks become critical hits if the target is poisoned.|2024-08-09 10:49:15.048744
748|7|limber|False|The Pokémon's limber body prevents it from being paralyzed.|2024-08-09 10:49:15.048744
748|144|regenerator|True|The Pokémon has a little of its HP restored when withdrawn from battle.|2024-08-09 10:49:15.048744
749|20|own-tempo|False|The Pokémon sticks to its own tempo, preventing it from becoming confused or being affected by Intimidate.|2024-08-09 10:49:15.048744
749|192|stamina|False|Boosts the Defense stat when the Pokémon is hit by an attack.|2024-08-09 10:49:15.048744
749|39|inner-focus|True|The Pokémon's intense focus prevents it from flinching or being affected by Intimidate.|2024-08-09 10:49:15.048744
750|20|own-tempo|False|The Pokémon sticks to its own tempo, preventing it from becoming confused or being affected by Intimidate.|2024-08-09 10:49:15.048744
750|192|stamina|False|Boosts the Defense stat when the Pokémon is hit by an attack.|2024-08-09 10:49:15.048744
750|39|inner-focus|True|The Pokémon's intense focus prevents it from flinching or being affected by Intimidate.|2024-08-09 10:49:15.048744
751|199|water-bubble|False|Lowers the power of Fire-type moves that hit the Pokémon and prevents it from being burned.|2024-08-09 10:49:15.048744
751|11|water-absorb|True|If hit by a Water-type move, the Pokémon has its HP restored instead of taking damage.|2024-08-09 10:49:15.048744
752|199|water-bubble|False|Lowers the power of Fire-type moves that hit the Pokémon and prevents it from being burned.|2024-08-09 10:49:15.048744
752|11|water-absorb|True|If hit by a Water-type move, the Pokémon has its HP restored instead of taking damage.|2024-08-09 10:49:15.048744
753|102|leaf-guard|False|Prevents status conditions in harsh sunlight.|2024-08-09 10:49:15.048744
753|126|contrary|True|Reverses any stat changes affecting the Pokémon so that attempts to boost its stats instead lower them—and attempts to lower its stats will boost them.|2024-08-09 10:49:15.048744
754|102|leaf-guard|False|Prevents status conditions in harsh sunlight.|2024-08-09 10:49:15.048744
754|126|contrary|True|Reverses any stat changes affecting the Pokémon so that attempts to boost its stats instead lower them—and attempts to lower its stats will boost them.|2024-08-09 10:49:15.048744
755|35|illuminate|False|By illuminating its surroundings, the Pokémon prevents its accuracy from being lowered.|2024-08-09 10:49:15.048744
755|27|effect-spore|False|Contact with the Pokémon may inflict poison, sleep, or paralysis on the attacker.|2024-08-09 10:49:15.048744
755|44|rain-dish|True|The Pokémon gradually regains HP in rain.|2024-08-09 10:49:15.048744
756|35|illuminate|False|By illuminating its surroundings, the Pokémon prevents its accuracy from being lowered.|2024-08-09 10:49:15.048744
756|27|effect-spore|False|Contact with the Pokémon may inflict poison, sleep, or paralysis on the attacker.|2024-08-09 10:49:15.048744
756|44|rain-dish|True|The Pokémon gradually regains HP in rain.|2024-08-09 10:49:15.048744
757|212|corrosion|False|The Pokémon can poison the target even if it's a Steel or Poison type.|2024-08-09 10:49:15.048744
757|12|oblivious|True|The Pokémon is oblivious, keeping it from being infatuated, falling for taunts, or being affected by Intimidate.|2024-08-09 10:49:15.048744
758|212|corrosion|False|The Pokémon can poison the target even if it's a Steel or Poison type.|2024-08-09 10:49:15.048744
758|12|oblivious|True|The Pokémon is oblivious, keeping it from being infatuated, falling for taunts, or being affected by Intimidate.|2024-08-09 10:49:15.048744
759|218|fluffy|False|Halves the damage taken from moves that make direct contact, but doubles that of Fire-type moves.|2024-08-09 10:49:15.048744
759|103|klutz|False|The Pokémon can't use any held items.|2024-08-09 10:49:15.048744
759|56|cute-charm|True|The Pokémon may infatuate attackers that make direct contact with it.|2024-08-09 10:49:15.048744
760|218|fluffy|False|Halves the damage taken from moves that make direct contact, but doubles that of Fire-type moves.|2024-08-09 10:49:15.048744
760|103|klutz|False|The Pokémon can't use any held items.|2024-08-09 10:49:15.048744
760|127|unnerve|True|Unnerves opposing Pokémon and makes them unable to eat Berries.|2024-08-09 10:49:15.048744
761|102|leaf-guard|False|Prevents status conditions in harsh sunlight.|2024-08-09 10:49:15.048744
761|12|oblivious|False|The Pokémon is oblivious, keeping it from being infatuated, falling for taunts, or being affected by Intimidate.|2024-08-09 10:49:15.048744
761|175|sweet-veil|True|Prevents the Pokémon and its allies from falling asleep.|2024-08-09 10:49:15.048744
762|102|leaf-guard|False|Prevents status conditions in harsh sunlight.|2024-08-09 10:49:15.048744
762|12|oblivious|False|The Pokémon is oblivious, keeping it from being infatuated, falling for taunts, or being affected by Intimidate.|2024-08-09 10:49:15.048744
762|175|sweet-veil|True|Prevents the Pokémon and its allies from falling asleep.|2024-08-09 10:49:15.048744
763|102|leaf-guard|False|Prevents status conditions in harsh sunlight.|2024-08-09 10:49:15.048744
763|214|queenly-majesty|False|When the Pokémon uses Surf or Dive, it will come back with prey. When it takes damage, it will spit out the prey to attack.|2024-08-09 10:49:15.048744
763|175|sweet-veil|True|Prevents the Pokémon and its allies from falling asleep.|2024-08-09 10:49:15.048744
764|166|flower-veil|False|Ally Grass-type Pokémon are protected from status conditions and the lowering of their stats.|2024-08-09 10:49:15.048744
764|205|triage|False|Gives priority to the Pokémon's healing moves.|2024-08-09 10:49:15.048744
764|30|natural-cure|True|The Pokémon's status conditions are cured when it switches out.|2024-08-09 10:49:15.048744
765|39|inner-focus|False|The Pokémon's intense focus prevents it from flinching or being affected by Intimidate.|2024-08-09 10:49:15.048744
765|140|telepathy|False|The Pokémon anticipates and dodges the attacks of its allies.|2024-08-09 10:49:15.048744
765|180|symbiosis|True|The Pokémon passes its held item to an ally that has used up an item.|2024-08-09 10:49:15.048744
766|222|receiver|False|The Pokémon copies the Ability of a defeated ally.|2024-08-09 10:49:15.048744
766|128|defiant|True|If the Pokémon has any stat lowered by an opposing Pokémon, its Attack stat will be boosted sharply.|2024-08-09 10:49:15.048744
767|193|wimp-out|False|"The Pokémon cowardly switches out when its HP
becomes half or less."|2024-08-09 10:49:15.048744
768|194|emergency-exit|False|"The Pokémon, sensing danger, switches out when its
HP becomes half or less."|2024-08-09 10:49:15.048744
769|195|water-compaction|False|Boosts the Defense stat sharply when the Pokémon is hit by a Water-type move.|2024-08-09 10:49:15.048744
769|8|sand-veil|True|Boosts the Pokémon's evasiveness in a sandstorm.|2024-08-09 10:49:15.048744
770|195|water-compaction|False|Boosts the Defense stat sharply when the Pokémon is hit by a Water-type move.|2024-08-09 10:49:15.048744
770|8|sand-veil|True|Boosts the Pokémon's evasiveness in a sandstorm.|2024-08-09 10:49:15.048744
771|215|innards-out|False|"Damages the attacker landing the finishing hit
by the amount equal to its last HP."|2024-08-09 10:49:15.048744
771|109|unaware|True|When attacking, the Pokémon ignores the target's stat changes.|2024-08-09 10:49:15.048744
772|4|battle-armor|False|Hard armor protects the Pokémon from critical hits.|2024-08-09 10:49:15.048744
773|225|rks-system|False|"Changes the Pokémon’s type to match the
memory disc it holds."|2024-08-09 10:49:15.048744
774|197|shields-down|False|When its HP drops to half or less, the Pokémon's shell breaks and it becomes aggressive.|2024-08-09 10:49:15.048744
775|213|comatose|False|The Pokémon is always drowsing and will never wake up. It can attack while in its sleeping state.|2024-08-09 10:49:15.048744
776|75|shell-armor|False|A hard shell protects the Pokémon from critical hits.|2024-08-09 10:49:15.048744
777|160|iron-barbs|False|"Inflicts damage on the attacker upon contact with
iron barbs."|2024-08-09 10:49:15.048744
777|31|lightning-rod|False|The Pokémon draws in all Electric-type moves. Instead of taking damage from them, its Sp. Atk stat is boosted.|2024-08-09 10:49:15.048744
777|5|sturdy|True|The Pokémon cannot be knocked out by a single hit as long as its HP is full. One-hit KO moves will also fail to knock it out.|2024-08-09 10:49:15.048744
778|209|disguise|False|Once per battle, the shroud that covers the Pokémon can protect it from an attack.|2024-08-09 10:49:15.048744
779|219|dazzling|False|The Pokémon dazzles its opponents, making them unable to use priority moves against the Pokémon or its allies.|2024-08-09 10:49:15.048744
779|173|strong-jaw|False|The Pokémon's strong jaw boosts the power of its biting moves.|2024-08-09 10:49:15.048744
779|147|wonder-skin|True|Makes status moves more likely to miss the Pokémon.|2024-08-09 10:49:15.048744
