pkmn_id|name|stat|effort|cargar_datetime
629|special-defense|65|0|2024-08-04 13:58:21.647308
629|speed|60|0|2024-08-04 13:58:21.647308
630|hp|110|0|2024-08-04 13:58:21.647308
630|attack|65|0|2024-08-04 13:58:21.647308
630|defense|105|0|2024-08-04 13:58:21.647308
630|special-attack|55|2|2024-08-04 13:58:21.647308
630|special-defense|95|0|2024-08-04 13:58:21.647308
630|speed|80|0|2024-08-04 13:58:21.647308
631|hp|85|0|2024-08-04 13:58:21.647308
631|attack|97|0|2024-08-04 13:58:21.647308
631|defense|66|0|2024-08-04 13:58:21.647308
631|special-attack|105|2|2024-08-04 13:58:21.647308
631|special-defense|66|0|2024-08-04 13:58:21.647308
631|speed|65|0|2024-08-04 13:58:21.647308
632|hp|58|0|2024-08-04 13:58:21.647308
632|attack|109|0|2024-08-04 13:58:21.647308
632|defense|112|2|2024-08-04 13:58:21.647308
632|special-attack|48|0|2024-08-04 13:58:21.647308
632|special-defense|48|0|2024-08-04 13:58:21.647308
632|speed|109|0|2024-08-04 13:58:21.647308
633|hp|52|0|2024-08-04 13:58:21.647308
633|attack|65|1|2024-08-04 13:58:21.647308
633|defense|50|0|2024-08-04 13:58:21.647308
633|special-attack|45|0|2024-08-04 13:58:21.647308
633|special-defense|50|0|2024-08-04 13:58:21.647308
633|speed|38|0|2024-08-04 13:58:21.647308
634|hp|72|0|2024-08-04 13:58:21.647308
634|attack|85|2|2024-08-04 13:58:21.647308
634|defense|70|0|2024-08-04 13:58:21.647308
634|special-attack|65|0|2024-08-04 13:58:21.647308
634|special-defense|70|0|2024-08-04 13:58:21.647308
634|speed|58|0|2024-08-04 13:58:21.647308
635|hp|92|0|2024-08-04 13:58:21.647308
635|attack|105|0|2024-08-04 13:58:21.647308
635|defense|90|0|2024-08-04 13:58:21.647308
635|special-attack|125|3|2024-08-04 13:58:21.647308
635|special-defense|90|0|2024-08-04 13:58:21.647308
635|speed|98|0|2024-08-04 13:58:21.647308
636|hp|55|0|2024-08-04 13:58:21.647308
636|attack|85|1|2024-08-04 13:58:21.647308
636|defense|55|0|2024-08-04 13:58:21.647308
636|special-attack|50|0|2024-08-04 13:58:21.647308
636|special-defense|55|0|2024-08-04 13:58:21.647308
636|speed|60|0|2024-08-04 13:58:21.647308
637|hp|85|0|2024-08-04 13:58:21.647308
637|attack|60|0|2024-08-04 13:58:21.647308
637|defense|65|0|2024-08-04 13:58:21.647308
637|special-attack|135|3|2024-08-04 13:58:21.647308
637|special-defense|105|0|2024-08-04 13:58:21.647308
637|speed|100|0|2024-08-04 13:58:21.647308
638|hp|91|0|2024-08-04 13:58:21.647308
638|attack|90|0|2024-08-04 13:58:21.647308
638|defense|129|3|2024-08-04 13:58:21.647308
638|special-attack|90|0|2024-08-04 13:58:21.647308
638|special-defense|72|0|2024-08-04 13:58:21.647308
638|speed|108|0|2024-08-04 13:58:21.647308
639|hp|91|0|2024-08-04 13:58:21.647308
639|attack|129|3|2024-08-04 13:58:21.647308
639|defense|90|0|2024-08-04 13:58:21.647308
639|special-attack|72|0|2024-08-04 13:58:21.647308
639|special-defense|90|0|2024-08-04 13:58:21.647308
639|speed|108|0|2024-08-04 13:58:21.647308
640|hp|91|0|2024-08-04 13:58:21.647308
640|attack|90|0|2024-08-04 13:58:21.647308
640|defense|72|0|2024-08-04 13:58:21.647308
640|special-attack|90|0|2024-08-04 13:58:21.647308
640|special-defense|129|3|2024-08-04 13:58:21.647308
640|speed|108|0|2024-08-04 13:58:21.647308
641|hp|79|0|2024-08-04 13:58:21.647308
641|attack|115|3|2024-08-04 13:58:21.647308
641|defense|70|0|2024-08-04 13:58:21.647308
641|special-attack|125|0|2024-08-04 13:58:21.647308
641|special-defense|80|0|2024-08-04 13:58:21.647308
641|speed|111|0|2024-08-04 13:58:21.647308
642|hp|79|0|2024-08-04 13:58:21.647308
642|attack|115|3|2024-08-04 13:58:21.647308
642|defense|70|0|2024-08-04 13:58:21.647308
642|special-attack|125|0|2024-08-04 13:58:21.647308
642|special-defense|80|0|2024-08-04 13:58:21.647308
642|speed|111|0|2024-08-04 13:58:21.647308
643|hp|100|0|2024-08-04 13:58:21.647308
643|attack|120|0|2024-08-04 13:58:21.647308
643|defense|100|0|2024-08-04 13:58:21.647308
643|special-attack|150|3|2024-08-04 13:58:21.647308
643|special-defense|120|0|2024-08-04 13:58:21.647308
643|speed|90|0|2024-08-04 13:58:21.647308
644|hp|100|0|2024-08-04 13:58:21.647308
644|attack|150|3|2024-08-04 13:58:21.647308
644|defense|120|0|2024-08-04 13:58:21.647308
644|special-attack|120|0|2024-08-04 13:58:21.647308
644|special-defense|100|0|2024-08-04 13:58:21.647308
644|speed|90|0|2024-08-04 13:58:21.647308
645|hp|89|0|2024-08-04 13:58:21.647308
645|attack|125|0|2024-08-04 13:58:21.647308
645|defense|90|0|2024-08-04 13:58:21.647308
645|special-attack|115|3|2024-08-04 13:58:21.647308
645|special-defense|80|0|2024-08-04 13:58:21.647308
645|speed|101|0|2024-08-04 13:58:21.647308
646|hp|125|1|2024-08-04 13:58:21.647308
646|attack|130|1|2024-08-04 13:58:21.647308
646|defense|90|0|2024-08-04 13:58:21.647308
646|special-attack|130|1|2024-08-04 13:58:21.647308
646|special-defense|90|0|2024-08-04 13:58:21.647308
646|speed|95|0|2024-08-04 13:58:21.647308
647|hp|91|0|2024-08-04 13:58:21.647308
647|attack|72|0|2024-08-04 13:58:21.647308
647|defense|90|0|2024-08-04 13:58:21.647308
647|special-attack|129|3|2024-08-04 13:58:21.647308
647|special-defense|90|0|2024-08-04 13:58:21.647308
647|speed|108|0|2024-08-04 13:58:21.647308
648|hp|100|0|2024-08-04 13:58:21.647308
648|attack|77|0|2024-08-04 13:58:21.647308
648|defense|77|0|2024-08-04 13:58:21.647308
648|special-attack|128|1|2024-08-04 13:58:21.647308
648|special-defense|128|1|2024-08-04 13:58:21.647308
648|speed|90|1|2024-08-04 13:58:21.647308
649|hp|71|0|2024-08-04 13:58:21.647308
649|attack|120|1|2024-08-04 13:58:21.647308
649|defense|95|0|2024-08-04 13:58:21.647308
649|special-attack|120|1|2024-08-04 13:58:21.647308
649|special-defense|95|0|2024-08-04 13:58:21.647308
649|speed|99|1|2024-08-04 13:58:21.647308
650|hp|56|0|2024-08-04 13:58:21.647308
650|attack|61|0|2024-08-04 13:58:21.647308
650|defense|65|1|2024-08-04 13:58:21.647308
650|special-attack|48|0|2024-08-04 13:58:21.647308
650|special-defense|45|0|2024-08-04 13:58:21.647308
650|speed|38|0|2024-08-04 13:58:21.647308
651|hp|61|0|2024-08-04 13:58:21.647308
651|attack|78|0|2024-08-04 13:58:21.647308
651|defense|95|2|2024-08-04 13:58:21.647308
651|special-attack|56|0|2024-08-04 13:58:21.647308
651|special-defense|58|0|2024-08-04 13:58:21.647308
651|speed|57|0|2024-08-04 13:58:21.647308
652|hp|88|0|2024-08-04 13:58:21.647308
652|attack|107|0|2024-08-04 13:58:21.647308
652|defense|122|3|2024-08-04 13:58:21.647308
652|special-attack|74|0|2024-08-04 13:58:21.647308
652|special-defense|75|0|2024-08-04 13:58:21.647308
652|speed|64|0|2024-08-04 13:58:21.647308
653|hp|40|0|2024-08-04 13:58:21.647308
653|attack|45|0|2024-08-04 13:58:21.647308
653|defense|40|0|2024-08-04 13:58:21.647308
653|special-attack|62|1|2024-08-04 13:58:21.647308
653|special-defense|60|0|2024-08-04 13:58:21.647308
653|speed|60|0|2024-08-04 13:58:21.647308
654|hp|59|0|2024-08-04 13:58:21.647308
654|attack|59|0|2024-08-04 13:58:21.647308
654|defense|58|0|2024-08-04 13:58:21.647308
654|special-attack|90|2|2024-08-04 13:58:21.647308
654|special-defense|70|0|2024-08-04 13:58:21.647308
654|speed|73|0|2024-08-04 13:58:21.647308
655|hp|75|0|2024-08-04 13:58:21.647308
655|attack|69|0|2024-08-04 13:58:21.647308
655|defense|72|0|2024-08-04 13:58:21.647308
655|special-attack|114|3|2024-08-04 13:58:21.647308
655|special-defense|100|0|2024-08-04 13:58:21.647308
655|speed|104|0|2024-08-04 13:58:21.647308
656|hp|41|0|2024-08-04 13:58:21.647308
656|attack|56|0|2024-08-04 13:58:21.647308
656|defense|40|0|2024-08-04 13:58:21.647308
656|special-attack|62|0|2024-08-04 13:58:21.647308
656|special-defense|44|0|2024-08-04 13:58:21.647308
656|speed|71|1|2024-08-04 13:58:21.647308
657|hp|54|0|2024-08-04 13:58:21.647308
657|attack|63|0|2024-08-04 13:58:21.647308
657|defense|52|0|2024-08-04 13:58:21.647308
657|special-attack|83|0|2024-08-04 13:58:21.647308
657|special-defense|56|0|2024-08-04 13:58:21.647308
657|speed|97|2|2024-08-04 13:58:21.647308
658|hp|72|0|2024-08-04 13:58:21.647308
658|attack|95|0|2024-08-04 13:58:21.647308
658|defense|67|0|2024-08-04 13:58:21.647308
658|special-attack|103|0|2024-08-04 13:58:21.647308
658|special-defense|71|0|2024-08-04 13:58:21.647308
658|speed|122|3|2024-08-04 13:58:21.647308
659|hp|38|0|2024-08-04 13:58:21.647308
659|attack|36|0|2024-08-04 13:58:21.647308
659|defense|38|0|2024-08-04 13:58:21.647308
659|special-attack|32|0|2024-08-04 13:58:21.647308
659|special-defense|36|0|2024-08-04 13:58:21.647308
659|speed|57|1|2024-08-04 13:58:21.647308
660|hp|85|2|2024-08-04 13:58:21.647308
660|attack|56|0|2024-08-04 13:58:21.647308
660|defense|77|0|2024-08-04 13:58:21.647308
660|special-attack|50|0|2024-08-04 13:58:21.647308
660|special-defense|77|0|2024-08-04 13:58:21.647308
660|speed|78|0|2024-08-04 13:58:21.647308
661|hp|45|0|2024-08-04 13:58:21.647308
661|attack|50|0|2024-08-04 13:58:21.647308
661|defense|43|0|2024-08-04 13:58:21.647308
661|special-attack|40|0|2024-08-04 13:58:21.647308
661|special-defense|38|0|2024-08-04 13:58:21.647308
661|speed|62|1|2024-08-04 13:58:21.647308
662|hp|62|0|2024-08-04 13:58:21.647308
662|attack|73|0|2024-08-04 13:58:21.647308
662|defense|55|0|2024-08-04 13:58:21.647308
662|special-attack|56|0|2024-08-04 13:58:21.647308
662|special-defense|52|0|2024-08-04 13:58:21.647308
662|speed|84|2|2024-08-04 13:58:21.647308
663|hp|78|0|2024-08-04 13:58:21.647308
663|attack|81|0|2024-08-04 13:58:21.647308
663|defense|71|0|2024-08-04 13:58:21.647308
663|special-attack|74|0|2024-08-04 13:58:21.647308
663|special-defense|69|0|2024-08-04 13:58:21.647308
663|speed|126|3|2024-08-04 13:58:21.647308
664|hp|38|0|2024-08-04 13:58:21.647308
664|attack|35|0|2024-08-04 13:58:21.647308
664|defense|40|1|2024-08-04 13:58:21.647308
664|special-attack|27|0|2024-08-04 13:58:21.647308
664|special-defense|25|0|2024-08-04 13:58:21.647308
664|speed|35|0|2024-08-04 13:58:21.647308
665|hp|45|0|2024-08-04 13:58:21.647308
665|attack|22|0|2024-08-04 13:58:21.647308
665|defense|60|2|2024-08-04 13:58:21.647308
665|special-attack|27|0|2024-08-04 13:58:21.647308
665|special-defense|30|0|2024-08-04 13:58:21.647308
665|speed|29|0|2024-08-04 13:58:21.647308
666|hp|80|1|2024-08-04 13:58:21.647308
666|attack|52|0|2024-08-04 13:58:21.647308
666|defense|50|0|2024-08-04 13:58:21.647308
666|special-attack|90|1|2024-08-04 13:58:21.647308
666|special-defense|50|0|2024-08-04 13:58:21.647308
666|speed|89|1|2024-08-04 13:58:21.647308
667|hp|62|0|2024-08-04 13:58:21.647308
667|attack|50|0|2024-08-04 13:58:21.647308
667|defense|58|0|2024-08-04 13:58:21.647308
667|special-attack|73|1|2024-08-04 13:58:21.647308
667|special-defense|54|0|2024-08-04 13:58:21.647308
667|speed|72|0|2024-08-04 13:58:21.647308
668|hp|86|0|2024-08-04 13:58:21.647308
668|attack|68|0|2024-08-04 13:58:21.647308
668|defense|72|0|2024-08-04 13:58:21.647308
668|special-attack|109|2|2024-08-04 13:58:21.647308
668|special-defense|66|0|2024-08-04 13:58:21.647308
668|speed|106|0|2024-08-04 13:58:21.647308
669|hp|44|0|2024-08-04 13:58:21.647308
669|attack|38|0|2024-08-04 13:58:21.647308
669|defense|39|0|2024-08-04 13:58:21.647308
669|special-attack|61|0|2024-08-04 13:58:21.647308
669|special-defense|79|1|2024-08-04 13:58:21.647308
669|speed|42|0|2024-08-04 13:58:21.647308
670|hp|54|0|2024-08-04 13:58:21.647308
670|attack|45|0|2024-08-04 13:58:21.647308
670|defense|47|0|2024-08-04 13:58:21.647308
670|special-attack|75|0|2024-08-04 13:58:21.647308
670|special-defense|98|2|2024-08-04 13:58:21.647308
670|speed|52|0|2024-08-04 13:58:21.647308
671|hp|78|0|2024-08-04 13:58:21.647308
671|attack|65|0|2024-08-04 13:58:21.647308
671|defense|68|0|2024-08-04 13:58:21.647308
671|special-attack|112|0|2024-08-04 13:58:21.647308
671|special-defense|154|3|2024-08-04 13:58:21.647308
671|speed|75|0|2024-08-04 13:58:21.647308
672|hp|66|1|2024-08-04 13:58:21.647308
672|attack|65|0|2024-08-04 13:58:21.647308
672|defense|48|0|2024-08-04 13:58:21.647308
672|special-attack|62|0|2024-08-04 13:58:21.647308
672|special-defense|57|0|2024-08-04 13:58:21.647308
672|speed|52|0|2024-08-04 13:58:21.647308
673|hp|123|2|2024-08-04 13:58:21.647308
673|attack|100|0|2024-08-04 13:58:21.647308
673|defense|62|0|2024-08-04 13:58:21.647308
673|special-attack|97|0|2024-08-04 13:58:21.647308
673|special-defense|81|0|2024-08-04 13:58:21.647308
673|speed|68|0|2024-08-04 13:58:21.647308
674|hp|67|0|2024-08-04 13:58:21.647308
674|attack|82|1|2024-08-04 13:58:21.647308
674|defense|62|0|2024-08-04 13:58:21.647308
674|special-attack|46|0|2024-08-04 13:58:21.647308
674|special-defense|48|0|2024-08-04 13:58:21.647308
674|speed|43|0|2024-08-04 13:58:21.647308
675|hp|95|0|2024-08-04 13:58:21.647308
675|attack|124|2|2024-08-04 13:58:21.647308
675|defense|78|0|2024-08-04 13:58:21.647308
675|special-attack|69|0|2024-08-04 13:58:21.647308
675|special-defense|71|0|2024-08-04 13:58:21.647308
675|speed|58|0|2024-08-04 13:58:21.647308
676|hp|75|0|2024-08-04 13:58:21.647308
676|attack|80|0|2024-08-04 13:58:21.647308
676|defense|60|0|2024-08-04 13:58:21.647308
676|special-attack|65|0|2024-08-04 13:58:21.647308
676|special-defense|90|0|2024-08-04 13:58:21.647308
676|speed|102|1|2024-08-04 13:58:21.647308
677|hp|62|0|2024-08-04 13:58:21.647308
677|attack|48|0|2024-08-04 13:58:21.647308
677|defense|54|0|2024-08-04 13:58:21.647308
677|special-attack|63|0|2024-08-04 13:58:21.647308
677|special-defense|60|0|2024-08-04 13:58:21.647308
677|speed|68|1|2024-08-04 13:58:21.647308
678|hp|74|0|2024-08-04 13:58:21.647308
678|attack|48|0|2024-08-04 13:58:21.647308
678|defense|76|0|2024-08-04 13:58:21.647308
678|special-attack|83|0|2024-08-04 13:58:21.647308
678|special-defense|81|0|2024-08-04 13:58:21.647308
678|speed|104|2|2024-08-04 13:58:21.647308
679|hp|45|0|2024-08-04 13:58:21.647308
679|attack|80|0|2024-08-04 13:58:21.647308
679|defense|100|1|2024-08-04 13:58:21.647308
679|special-attack|35|0|2024-08-04 13:58:21.647308
679|special-defense|37|0|2024-08-04 13:58:21.647308
679|speed|28|0|2024-08-04 13:58:21.647308
680|hp|59|0|2024-08-04 13:58:21.647308
680|attack|110|0|2024-08-04 13:58:21.647308
680|defense|150|2|2024-08-04 13:58:21.647308
680|special-attack|45|0|2024-08-04 13:58:21.647308
680|special-defense|49|0|2024-08-04 13:58:21.647308
680|speed|35|0|2024-08-04 13:58:21.647308
681|hp|60|0|2024-08-04 13:58:21.647308
681|attack|50|0|2024-08-04 13:58:21.647308
681|defense|140|2|2024-08-04 13:58:21.647308
681|special-attack|50|0|2024-08-04 13:58:21.647308
681|special-defense|140|1|2024-08-04 13:58:21.647308
681|speed|60|0|2024-08-04 13:58:21.647308
682|hp|78|1|2024-08-04 13:58:21.647308
682|attack|52|0|2024-08-04 13:58:21.647308
682|defense|60|0|2024-08-04 13:58:21.647308
682|special-attack|63|0|2024-08-04 13:58:21.647308
682|special-defense|65|0|2024-08-04 13:58:21.647308
682|speed|23|0|2024-08-04 13:58:21.647308
683|hp|101|2|2024-08-04 13:58:21.647308
683|attack|72|0|2024-08-04 13:58:21.647308
683|defense|72|0|2024-08-04 13:58:21.647308
683|special-attack|99|0|2024-08-04 13:58:21.647308
683|special-defense|89|0|2024-08-04 13:58:21.647308
683|speed|29|0|2024-08-04 13:58:21.647308
684|hp|62|0|2024-08-04 13:58:21.647308
684|attack|48|0|2024-08-04 13:58:21.647308
684|defense|66|1|2024-08-04 13:58:21.647308
684|special-attack|59|0|2024-08-04 13:58:21.647308
684|special-defense|57|0|2024-08-04 13:58:21.647308
684|speed|49|0|2024-08-04 13:58:21.647308
685|hp|82|0|2024-08-04 13:58:21.647308
685|attack|80|0|2024-08-04 13:58:21.647308
685|defense|86|2|2024-08-04 13:58:21.647308
685|special-attack|85|0|2024-08-04 13:58:21.647308
685|special-defense|75|0|2024-08-04 13:58:21.647308
685|speed|72|0|2024-08-04 13:58:21.647308
686|hp|53|0|2024-08-04 13:58:21.647308
686|attack|54|1|2024-08-04 13:58:21.647308
686|defense|53|0|2024-08-04 13:58:21.647308
686|special-attack|37|0|2024-08-04 13:58:21.647308
686|special-defense|46|0|2024-08-04 13:58:21.647308
686|speed|45|0|2024-08-04 13:58:21.647308
687|hp|86|0|2024-08-04 13:58:21.647308
687|attack|92|2|2024-08-04 13:58:21.647308
687|defense|88|0|2024-08-04 13:58:21.647308
687|special-attack|68|0|2024-08-04 13:58:21.647308
687|special-defense|75|0|2024-08-04 13:58:21.647308
687|speed|73|0|2024-08-04 13:58:21.647308
688|hp|42|0|2024-08-04 13:58:21.647308
688|attack|52|1|2024-08-04 13:58:21.647308
688|defense|67|0|2024-08-04 13:58:21.647308
688|special-attack|39|0|2024-08-04 13:58:21.647308
688|special-defense|56|0|2024-08-04 13:58:21.647308
688|speed|50|0|2024-08-04 13:58:21.647308
689|hp|72|0|2024-08-04 13:58:21.647308
689|attack|105|2|2024-08-04 13:58:21.647308
689|defense|115|0|2024-08-04 13:58:21.647308
689|special-attack|54|0|2024-08-04 13:58:21.647308
689|special-defense|86|0|2024-08-04 13:58:21.647308
689|speed|68|0|2024-08-04 13:58:21.647308
690|hp|50|0|2024-08-04 13:58:21.647308
690|attack|60|0|2024-08-04 13:58:21.647308
690|defense|60|0|2024-08-04 13:58:21.647308
690|special-attack|60|0|2024-08-04 13:58:21.647308
690|special-defense|60|1|2024-08-04 13:58:21.647308
690|speed|30|0|2024-08-04 13:58:21.647308
691|hp|65|0|2024-08-04 13:58:21.647308
691|attack|75|0|2024-08-04 13:58:21.647308
691|defense|90|0|2024-08-04 13:58:21.647308
691|special-attack|97|0|2024-08-04 13:58:21.647308
691|special-defense|123|2|2024-08-04 13:58:21.647308
691|speed|44|0|2024-08-04 13:58:21.647308
692|hp|50|0|2024-08-04 13:58:21.647308
692|attack|53|0|2024-08-04 13:58:21.647308
692|defense|62|0|2024-08-04 13:58:21.647308
692|special-attack|58|1|2024-08-04 13:58:21.647308
692|special-defense|63|0|2024-08-04 13:58:21.647308
692|speed|44|0|2024-08-04 13:58:21.647308
693|hp|71|0|2024-08-04 13:58:21.647308
693|attack|73|0|2024-08-04 13:58:21.647308
693|defense|88|0|2024-08-04 13:58:21.647308
693|special-attack|120|2|2024-08-04 13:58:21.647308
693|special-defense|89|0|2024-08-04 13:58:21.647308
693|speed|59|0|2024-08-04 13:58:21.647308
694|hp|44|0|2024-08-04 13:58:21.647308
694|attack|38|0|2024-08-04 13:58:21.647308
694|defense|33|0|2024-08-04 13:58:21.647308
694|special-attack|61|0|2024-08-04 13:58:21.647308
694|special-defense|43|0|2024-08-04 13:58:21.647308
694|speed|70|1|2024-08-04 13:58:21.647308
695|hp|62|0|2024-08-04 13:58:21.647308
695|attack|55|0|2024-08-04 13:58:21.647308
695|defense|52|0|2024-08-04 13:58:21.647308
695|special-attack|109|1|2024-08-04 13:58:21.647308
695|special-defense|94|0|2024-08-04 13:58:21.647308
695|speed|109|1|2024-08-04 13:58:21.647308
696|hp|58|0|2024-08-04 13:58:21.647308
696|attack|89|1|2024-08-04 13:58:21.647308
696|defense|77|0|2024-08-04 13:58:21.647308
696|special-attack|45|0|2024-08-04 13:58:21.647308
696|special-defense|45|0|2024-08-04 13:58:21.647308
696|speed|48|0|2024-08-04 13:58:21.647308
697|hp|82|0|2024-08-04 13:58:21.647308
697|attack|121|2|2024-08-04 13:58:21.647308
697|defense|119|0|2024-08-04 13:58:21.647308
697|special-attack|69|0|2024-08-04 13:58:21.647308
697|special-defense|59|0|2024-08-04 13:58:21.647308
697|speed|71|0|2024-08-04 13:58:21.647308
698|hp|77|1|2024-08-04 13:58:21.647308
698|attack|59|0|2024-08-04 13:58:21.647308
698|defense|50|0|2024-08-04 13:58:21.647308
698|special-attack|67|0|2024-08-04 13:58:21.647308
698|special-defense|63|0|2024-08-04 13:58:21.647308
698|speed|46|0|2024-08-04 13:58:21.647308
699|hp|123|2|2024-08-04 13:58:21.647308
699|attack|77|0|2024-08-04 13:58:21.647308
699|defense|72|0|2024-08-04 13:58:21.647308
699|special-attack|99|0|2024-08-04 13:58:21.647308
699|special-defense|92|0|2024-08-04 13:58:21.647308
699|speed|58|0|2024-08-04 13:58:21.647308
700|hp|95|0|2024-08-04 13:58:21.647308
700|attack|65|0|2024-08-04 13:58:21.647308
700|defense|65|0|2024-08-04 13:58:21.647308
700|special-attack|110|0|2024-08-04 13:58:21.647308
700|special-defense|130|2|2024-08-04 13:58:21.647308
700|speed|60|0|2024-08-04 13:58:21.647308
701|hp|78|0|2024-08-04 13:58:21.647308
701|attack|92|2|2024-08-04 13:58:21.647308
701|defense|75|0|2024-08-04 13:58:21.647308
701|special-attack|74|0|2024-08-04 13:58:21.647308
701|special-defense|63|0|2024-08-04 13:58:21.647308
701|speed|118|0|2024-08-04 13:58:21.647308
702|hp|67|0|2024-08-04 13:58:21.647308
702|attack|58|0|2024-08-04 13:58:21.647308
702|defense|57|0|2024-08-04 13:58:21.647308
702|special-attack|81|0|2024-08-04 13:58:21.647308
702|special-defense|67|0|2024-08-04 13:58:21.647308
702|speed|101|2|2024-08-04 13:58:21.647308
703|hp|50|0|2024-08-04 13:58:21.647308
703|attack|50|0|2024-08-04 13:58:21.647308
703|defense|150|1|2024-08-04 13:58:21.647308
703|special-attack|50|0|2024-08-04 13:58:21.647308
703|special-defense|150|1|2024-08-04 13:58:21.647308
703|speed|50|0|2024-08-04 13:58:21.647308
704|hp|45|0|2024-08-04 13:58:21.647308
704|attack|50|0|2024-08-04 13:58:21.647308
704|defense|35|0|2024-08-04 13:58:21.647308
704|special-attack|55|0|2024-08-04 13:58:21.647308
704|special-defense|75|1|2024-08-04 13:58:21.647308
704|speed|40|0|2024-08-04 13:58:21.647308
705|hp|68|0|2024-08-04 13:58:21.647308
705|attack|75|0|2024-08-04 13:58:21.647308
705|defense|53|0|2024-08-04 13:58:21.647308
705|special-attack|83|0|2024-08-04 13:58:21.647308
705|special-defense|113|2|2024-08-04 13:58:21.647308
705|speed|60|0|2024-08-04 13:58:21.647308
706|hp|90|0|2024-08-04 13:58:21.647308
706|attack|100|0|2024-08-04 13:58:21.647308
706|defense|70|0|2024-08-04 13:58:21.647308
706|special-attack|110|0|2024-08-04 13:58:21.647308
706|special-defense|150|3|2024-08-04 13:58:21.647308
706|speed|80|0|2024-08-04 13:58:21.647308
707|hp|57|0|2024-08-04 13:58:21.647308
707|attack|80|0|2024-08-04 13:58:21.647308
707|defense|91|1|2024-08-04 13:58:21.647308
707|special-attack|80|0|2024-08-04 13:58:21.647308
707|special-defense|87|0|2024-08-04 13:58:21.647308
707|speed|75|0|2024-08-04 13:58:21.647308
708|hp|43|0|2024-08-04 13:58:21.647308
708|attack|70|1|2024-08-04 13:58:21.647308
708|defense|48|0|2024-08-04 13:58:21.647308
708|special-attack|50|0|2024-08-04 13:58:21.647308
708|special-defense|60|0|2024-08-04 13:58:21.647308
708|speed|38|0|2024-08-04 13:58:21.647308
709|hp|85|0|2024-08-04 13:58:21.647308
709|attack|110|2|2024-08-04 13:58:21.647308
709|defense|76|0|2024-08-04 13:58:21.647308
709|special-attack|65|0|2024-08-04 13:58:21.647308
709|special-defense|82|0|2024-08-04 13:58:21.647308
709|speed|56|0|2024-08-04 13:58:21.647308
710|hp|49|0|2024-08-04 13:58:21.647308
710|attack|66|0|2024-08-04 13:58:21.647308
710|defense|70|1|2024-08-04 13:58:21.647308
710|special-attack|44|0|2024-08-04 13:58:21.647308
710|special-defense|55|0|2024-08-04 13:58:21.647308
710|speed|51|0|2024-08-04 13:58:21.647308
711|hp|65|0|2024-08-04 13:58:21.647308
711|attack|90|0|2024-08-04 13:58:21.647308
711|defense|122|2|2024-08-04 13:58:21.647308
711|special-attack|58|0|2024-08-04 13:58:21.647308
711|special-defense|75|0|2024-08-04 13:58:21.647308
711|speed|84|0|2024-08-04 13:58:21.647308
712|hp|55|0|2024-08-04 13:58:21.647308
712|attack|69|0|2024-08-04 13:58:21.647308
712|defense|85|1|2024-08-04 13:58:21.647308
712|special-attack|32|0|2024-08-04 13:58:21.647308
712|special-defense|35|0|2024-08-04 13:58:21.647308
712|speed|28|0|2024-08-04 13:58:21.647308
713|hp|95|0|2024-08-04 13:58:21.647308
713|attack|117|0|2024-08-04 13:58:21.647308
713|defense|184|2|2024-08-04 13:58:21.647308
713|special-attack|44|0|2024-08-04 13:58:21.647308
713|special-defense|46|0|2024-08-04 13:58:21.647308
713|speed|28|0|2024-08-04 13:58:21.647308
714|hp|40|0|2024-08-04 13:58:21.647308
714|attack|30|0|2024-08-04 13:58:21.647308
714|defense|35|0|2024-08-04 13:58:21.647308
714|special-attack|45|0|2024-08-04 13:58:21.647308
714|special-defense|40|0|2024-08-04 13:58:21.647308
714|speed|55|1|2024-08-04 13:58:21.647308
715|hp|85|0|2024-08-04 13:58:21.647308
715|attack|70|0|2024-08-04 13:58:21.647308
715|defense|80|0|2024-08-04 13:58:21.647308
715|special-attack|97|0|2024-08-04 13:58:21.647308
715|special-defense|80|0|2024-08-04 13:58:21.647308
715|speed|123|2|2024-08-04 13:58:21.647308
716|hp|126|3|2024-08-04 13:58:21.647308
716|attack|131|0|2024-08-04 13:58:21.647308
716|defense|95|0|2024-08-04 13:58:21.647308
716|special-attack|131|0|2024-08-04 13:58:21.647308
716|special-defense|98|0|2024-08-04 13:58:21.647308
716|speed|99|0|2024-08-04 13:58:21.647308
717|hp|126|3|2024-08-04 13:58:21.647308
717|attack|131|0|2024-08-04 13:58:21.647308
717|defense|95|0|2024-08-04 13:58:21.647308
717|special-attack|131|0|2024-08-04 13:58:21.647308
717|special-defense|98|0|2024-08-04 13:58:21.647308
717|speed|99|0|2024-08-04 13:58:21.647308
718|hp|108|3|2024-08-04 13:58:21.647308
718|attack|100|0|2024-08-04 13:58:21.647308
718|defense|121|0|2024-08-04 13:58:21.647308
718|special-attack|81|0|2024-08-04 13:58:21.647308
718|special-defense|95|0|2024-08-04 13:58:21.647308
718|speed|95|0|2024-08-04 13:58:21.647308
719|hp|50|0|2024-08-04 13:58:21.647308
719|attack|100|0|2024-08-04 13:58:21.647308
719|defense|150|1|2024-08-04 13:58:21.647308
719|special-attack|100|0|2024-08-04 13:58:21.647308
719|special-defense|150|2|2024-08-04 13:58:21.647308
719|speed|50|0|2024-08-04 13:58:21.647308
720|hp|80|0|2024-08-04 13:58:21.647308
720|attack|110|0|2024-08-04 13:58:21.647308
